BINARY_LENGTH,id_distribution,TOTAL_TAGS,prefix_length,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,4098706995,52608914,145742.500000,4902.000000,33741.000000,316,761.363000,26.674500,788.037500,100,100,97,79,,,,,,,,,,,,,,,,,,,,2.830000,,686.141654,DQTA(k_max=3),14,12.000000,,,,,,,276,0.362319,337.410000,49.020000,38643.000000,386.430000,1.265823,145.742500,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,2596412039,3543502149,157773.750000,7015.000000,25329.000000,340,817.697375,26.694500,844.391875,100,100,106,89,,,,,,,,,,,,,,,,,,,,2.920000,,633.818997,DQTA(k_max=3),14,10.000000,,,,,,,295,0.338983,253.290000,70.150000,32344.000000,323.440000,1.123596,157.773750,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,607022471,1155133839,146985.000000,7870.000000,15630.000000,309,787.226375,23.555000,810.781375,100,100,84,83,,,,,,,,,,,,,,,,,,,,2.840000,,680.341531,DQTA(k_max=3),14,12.000000,,,,,,,267,0.374532,156.300000,78.700000,23500.000000,235.000000,1.204819,146.985000,,,,,,
96,prefixed,100,72,"TOTAL_TAGS=100,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,3048635739,1458680446,165475.000000,9788.000000,11470.000000,354,850.577750,25.311000,875.888750,100,100,111,95,,,,,,,,,,,,,,,,,,,,2.970000,,604.320894,DQTA(k_max=3),14,10.000000,,,,,,,306,0.326797,114.700000,97.880000,21258.000000,212.580000,1.052632,165.475000,,,,,,
96,prefixed,100,80,"TOTAL_TAGS=100,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,2473954135,2583196027,162410.000000,10333.000000,6679.000000,353,799.253375,24.005500,823.258875,100,100,113,93,,,,,,,,,,,,,,,,,,,,2.950000,,615.725633,DQTA(k_max=3),14,10.000000,,,,,,,306,0.326797,66.790000,103.330000,17012.000000,170.120000,1.075269,162.410000,,,,,,
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,2176649395,1993130951,145037.500000,10065.000000,2156.000000,266,759.486125,21.208000,780.694125,100,100,38,85,,,,,,,,,,,,,,,,,,,,2.840000,,689.476859,DQTA(k_max=3),14,12.000000,,,,,,,223,0.448430,21.560000,100.650000,12221.000000,122.210000,1.176471,145.037500,,,,,,
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1467981765,1539689971,1617788.750000,30268.000000,725327.000000,3380,81578.342500,423.199500,82001.542000,1000,1000,1013,911,,,,,,,,,,,,,,,,,,,,4.040000,,618.127676,DQTA(k_max=3),14,19.000000,,,,,,,2924,0.341997,725.327000,30.268000,755595.000000,755.595000,1.097695,1617.788750,,,,,,
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,1395360261,1325832461,1600382.500000,44165.000000,595832.000000,3426,81378.242625,386.246000,81764.488625,1000,1000,1074,901,,,,,,,,,,,,,,,,,,,,4.036000,,624.850622,DQTA(k_max=3),14,20.000000,,,,,,,2975,0.336134,595.832000,44.165000,639997.000000,639.997000,1.109878,1600.382500,,,,,,
96,prefixed,1000,32,"TOTAL_TAGS=1000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1852988770,2470483136,1611058.750000,59657.000000,465738.000000,3456,81368.520750,352.183000,81720.703750,1000,1000,1080,917,,,,,,,,,,,,,,,,,,,,4.028000,,620.709828,DQTA(k_max=3),14,19.000000,,,,,,,2997,0.333667,465.738000,59.657000,525395.000000,525.395000,1.090513,1611.058750,,,,,,
96,prefixed,1000,48,"TOTAL_TAGS=1000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,2079616785,288857209,1603987.500000,74244.000000,337242.000000,3510,80355.097750,317.109000,80672.206750,1000,1000,1137,915,,,,,,,,,,,,,,,,,,,,4.035000,,623.446255,DQTA(k_max=3),14,18.000000,,,,,,,3052,0.327654,337.242000,74.244000,411486.000000,411.486000,1.092896,1603.987500,,,,,,
96,prefixed,1000,64,"TOTAL_TAGS=1000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,2220555230,3129789613,1593512.500000,88928.000000,207615.000000,3474,80531.424125,281.663500,80813.087625,1000,1000,1101,915,,,,,,,,,,,,,,,,,,,,4.025000,,627.544497,DQTA(k_max=3),14,20.000000,,,,,,,3016,0.331565,207.615000,88.928000,296543.000000,296.543000,1.092896,1593.512500,,,,,,
96,prefixed,1000,72,"TOTAL_TAGS=1000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,582858482,2823220126,1622640.000000,98667.000000,143697.000000,3508,83020.639000,269.182500,83289.821500,1000,1000,1102,937,,,,,,,,,,,,,,,,,,,,4.048000,,616.279643,DQTA(k_max=3),14,19.000000,,,,,,,3039,0.329056,143.697000,98.667000,242364.000000,242.364000,1.067236,1622.640000,,,,,,
96,prefixed,1000,80,"TOTAL_TAGS=1000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,145796726,2398721142,1616696.250000,106045.000000,79284.000000,3468,82000.801000,251.732000,82252.533000,1000,1000,1062,937,,,,,,,,,,,,,,,,,,,,4.055000,,618.545382,DQTA(k_max=3),14,19.000000,,,,,,,2999,0.333444,79.284000,106.045000,185329.000000,185.329000,1.067236,1616.696250,,,,,,
96,prefixed,10000,0,"TOTAL_TAGS=10000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,2934894324,3342646427,16377901.250000,337490.000000,9108794.000000,35029,8176175.479875,5229.377000,8181404.856875,10000,10000,11122,9271,,,,,,,,,,,,,,,,,,,,5.168000,,610.578843,DQTA(k_max=3),14,28.000000,,,,,,,30393,0.329023,910.879400,33.749000,9446284.000000,944.628400,1.078632,16377.901250,,,,,,
96,prefixed,10000,16,"TOTAL_TAGS=10000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,3443573255,976490866,16375521.250000,489644.000000,7459136.000000,34836,8227558.515125,4708.856000,8232267.371125,10000,10000,10815,9347,,,,,,,,,,,,,,,,,,,,5.170400,,610.667584,DQTA(k_max=3),14,28.000000,,,,,,,30162,0.331543,745.913600,48.964400,7948780.000000,794.878000,1.069862,16375.521250,,,,,,
96,prefixed,10000,32,"TOTAL_TAGS=10000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,2811102633,1762107800,16289697.500000,637780.000000,5802846.000000,34960,8148499.980625,4176.983000,8152676.963625,10000,10000,10975,9323,,,,,,,,,,,,,,,,,,,,5.169300,,613.884942,DQTA(k_max=3),14,27.000000,,,,,,,30298,0.330055,580.284600,63.778000,6440626.000000,644.062600,1.072616,16289.697500,,,,,,
96,prefixed,10000,48,"TOTAL_TAGS=10000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,1915808569,159864777,16144178.750000,781880.000000,4145069.000000,34929,8082156.510250,3636.294500,8085792.804750,10000,10000,11034,9263,,,,,,,,,,,,,,,,,,,,5.164300,,619.418315,DQTA(k_max=3),14,27.000000,,,,,,,30297,0.330066,414.506900,78.188000,4926949.000000,492.694900,1.079564,16144.178750,,,,,,
96,prefixed,10000,64,"TOTAL_TAGS=10000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,2527091410,3152694223,16119067.500000,933510.000000,2494579.000000,34918,8078545.711000,3114.309500,8081660.020500,10000,10000,10969,9299,,,,,,,,,,,,,,,,,,,,5.168400,,620.383282,DQTA(k_max=3),14,27.000000,,,,,,,30268,0.330382,249.457900,93.351000,3428089.000000,342.808900,1.075384,16119.067500,,,,,,
96,prefixed,10000,72,"TOTAL_TAGS=10000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,3698895084,4231550874,15999066.250000,1001860.000000,1667367.000000,34831,8009839.560875,2837.403500,8012676.964375,10000,10000,10966,9243,,,,,,,,,,,,,,,,,,,,5.167700,,625.036477,DQTA(k_max=3),14,28.000000,,,,,,,30209,0.331027,166.736700,100.186000,2669227.000000,266.922700,1.081900,15999.066250,,,,,,
96,prefixed,10000,80,"TOTAL_TAGS=10000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,2141838226,499585148,14935536.250000,1004872.000000,848357.000000,31692,7478625.627875,2433.922500,7481059.550375,10000,10000,8673,8679,,,,,,,,,,,,,,,,,,,,5.069700,,669.544088,DQTA(k_max=3),14,27.000000,,,,,,,27352,0.365604,84.835700,100.487200,1853229.000000,185.322900,1.152206,14935.536250,,,,,,
96,prefixed,100,0,"TOTAL_TAGS=100,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,69618696,2963326596,165693.750000,2866.000000,54804.000000,336,880.499375,33.134000,913.633375,100,100,93,95,,,,,,,,,,,,,,,,,,,,3.000000,,603.523066,DQTA(k_max=3),15,13.000000,,,,,,,288,0.347222,548.040000,28.660000,57670.000000,576.700000,1.052632,165.693750,,,,,,
96,prefixed,100,16,"TOTAL_TAGS=100,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2973562101,2671552757,155231.250000,3909.000000,43929.000000,340,832.717500,29.782500,862.500000,100,100,112,85,,,,,,,,,,,,,,,,,,,,2.910000,,644.200185,DQTA(k_max=3),15,11.000000,,,,,,,297,0.336700,439.290000,39.090000,47838.000000,478.380000,1.176471,155.231250,,,,,,
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1413768550,1315297208,156052.500000,5422.000000,34494.000000,336,815.531000,28.091000,843.622000,100,100,105,87,,,,,,,,,,,,,,,,,,,,2.900000,,640.809984,DQTA(k_max=3),15,11.000000,,,,,,,292,0.342466,344.940000,54.220000,39916.000000,399.160000,1.149425,156.052500,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,2116770896,1288510923,141927.500000,6079.000000,24484.000000,322,746.057625,24.400000,770.457625,100,100,106,77,,,,,,,,,,,,,,,,,,,,2.820000,,704.585087,DQTA(k_max=3),15,11.000000,,,,,,,283,0.353357,244.840000,60.790000,30563.000000,305.630000,1.298701,141.927500,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,3747614501,978966906,161010.000000,8837.000000,16285.000000,320,809.680500,25.816500,835.497000,100,100,80,93,,,,,,,,,,,,,,,,,,,,2.980000,,621.079436,DQTA(k_max=3),15,10.000000,,,,,,,273,0.366300,162.850000,88.370000,25122.000000,251.220000,1.075269,161.010000,,,,,,
96,prefixed,100,72,"TOTAL_TAGS=100,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,2633063543,1570985104,153746.250000,8944.000000,11311.000000,344,744.464750,23.543500,768.008250,100,100,113,87,,,,,,,,,,,,,,,,,,,,2.910000,,650.422368,DQTA(k_max=3),15,9.000000,,,,,,,300,0.333333,113.110000,89.440000,20255.000000,202.550000,1.149425,153.746250,,,,,,
96,prefixed,100,80,"TOTAL_TAGS=100,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,3877489167,1633264247,165481.250000,10592.000000,6640.000000,354,846.851625,24.504000,871.355625,100,100,111,95,,,,,,,,,,,,,,,,,,,,2.970000,,604.298070,DQTA(k_max=3),15,10.000000,,,,,,,306,0.326797,66.400000,105.920000,17232.000000,172.320000,1.052632,165.481250,,,,,,
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,1046606596,2583462258,138288.750000,9585.000000,2164.000000,251,716.758750,20.252000,737.010750,100,100,29,81,,,,,,,,,,,,,,,,,,,,2.770000,,723.124621,DQTA(k_max=3),15,11.000000,,,,,,,210,0.476190,21.640000,95.850000,11749.000000,117.490000,1.234568,138.288750,,,,,,
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,3006094755,955994765,1637321.250000,30710.000000,729919.000000,3462,83387.715500,426.379500,83814.095000,1000,1000,1071,927,,,,,,,,,,,,,,,,,,,,4.066000,,610.753693,DQTA(k_max=3),15,20.000000,,,,,,,2998,0.333556,729.919000,30.710000,760629.000000,760.629000,1.078749,1637.321250,,,,,,
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2006943481,627330130,1613613.750000,44884.000000,595841.000000,3458,81929.399250,387.688500,82317.087750,1000,1000,1091,911,,,,,,,,,,,,,,,,,,,,4.040000,,619.726995,DQTA(k_max=3),15,19.000000,,,,,,,3002,0.333111,595.841000,44.884000,640725.000000,640.725000,1.097695,1613.613750,,,,,,
96,prefixed,1000,32,"TOTAL_TAGS=1000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,4165436332,1982433788,1616051.250000,59951.000000,466583.000000,3460,81001.471875,353.193500,81354.665375,1000,1000,1078,921,,,,,,,,,,,,,,,,,,,,4.036000,,618.792257,DQTA(k_max=3),15,19.000000,,,,,,,2999,0.333444,466.583000,59.951000,526534.000000,526.534000,1.085776,1616.051250,,,,,,
96,prefixed,1000,48,"TOTAL_TAGS=1000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,2183110236,2162976418,1632015.000000,76139.000000,339586.000000,3518,81598.177000,322.071000,81920.248000,1000,1000,1112,937,,,,,,,,,,,,,,,,,,,,4.069000,,612.739466,DQTA(k_max=3),15,21.000000,,,,,,,3049,0.327976,339.586000,76.139000,415725.000000,415.725000,1.067236,1632.015000,,,,,,
96,prefixed,1000,64,"TOTAL_TAGS=1000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,339450263,3463264642,1649202.500000,93067.000000,210524.000000,3460,83789.981000,291.396000,84081.377000,1000,1000,1024,957,,,,,,,,,,,,,,,,,,,,4.094000,,606.353677,DQTA(k_max=3),15,20.000000,,,,,,,2981,0.335458,210.524000,93.067000,303591.000000,303.591000,1.044932,1649.202500,,,,,,
96,prefixed,1000,72,"TOTAL_TAGS=1000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,1030025245,108672221,1580853.750000,96021.000000,143672.000000,3376,79779.787500,263.878000,80043.665500,1000,1000,1006,913,,,,,,,,,,,,,,,,,,,,4.035000,,632.569585,DQTA(k_max=3),15,19.000000,,,,,,,2919,0.342583,143.672000,96.021000,239693.000000,239.693000,1.095290,1580.853750,,,,,,
96,prefixed,1000,80,"TOTAL_TAGS=1000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,1527179287,777153704,1614196.250000,106049.000000,79353.000000,3426,81698.533500,251.774500,81950.308000,1000,1000,1020,937,,,,,,,,,,,,,,,,,,,,4.057000,,619.503360,DQTA(k_max=3),15,19.000000,,,,,,,2957,0.338181,79.353000,106.049000,185402.000000,185.402000,1.067236,1614.196250,,,,,,
96,prefixed,10000,0,"TOTAL_TAGS=10000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4174786005,2405782505,16390972.500000,338003.000000,9101205.000000,34892,8217301.244875,5226.608500,8222527.853375,10000,10000,10952,9293,,,,,,,,,,,,,,,,,,,,5.162900,,610.091927,DQTA(k_max=3),15,27.000000,,,,,,,30245,0.330633,910.120500,33.800300,9439208.000000,943.920800,1.076079,16390.972500,,,,,,
96,prefixed,10000,16,"TOTAL_TAGS=10000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2202733112,2381751154,16141585.000000,478528.000000,7430863.000000,34588,8135699.588000,4672.487500,8140372.075500,10000,10000,10873,9143,,,,,,,,,,,,,,,,,,,,5.148700,,619.517848,DQTA(k_max=3),15,28.000000,,,,,,,30016,0.333156,743.086300,47.852800,7909391.000000,790.939100,1.093733,16141.585000,,,,,,
96,prefixed,10000,32,"TOTAL_TAGS=10000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1456245214,3690690356,16197838.750000,632798.000000,5807122.000000,34862,8122671.768750,4169.157000,8126840.925750,10000,10000,10985,9251,,,,,,,,,,,,,,,,,,,,5.173800,,617.366314,DQTA(k_max=3),15,27.000000,,,,,,,30236,0.330732,580.712200,63.279800,6439920.000000,643.992000,1.080964,16197.838750,,,,,,
96,prefixed,10000,48,"TOTAL_TAGS=10000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,3860213720,2239361081,16072873.750000,778823.000000,4142784.000000,34454,8073444.722625,3629.038000,8077073.760625,10000,10000,10610,9229,,,,,,,,,,,,,,,,,,,,5.160100,,622.166276,DQTA(k_max=3),15,27.000000,,,,,,,29839,0.335132,414.278400,77.882300,4921607.000000,492.160700,1.083541,16072.873750,,,,,,
96,prefixed,10000,64,"TOTAL_TAGS=10000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,3441919187,956114470,16056056.250000,928724.000000,2492688.000000,34893,8087545.006000,3103.792000,8090648.798000,10000,10000,11010,9255,,,,,,,,,,,,,,,,,,,,5.161600,,622.817948,DQTA(k_max=3),15,28.000000,,,,,,,30265,0.330415,249.268800,92.872400,3421412.000000,342.141200,1.080497,16056.056250,,,,,,
96,prefixed,10000,72,"TOTAL_TAGS=10000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,1121452239,2706760570,15981171.250000,1000931.000000,1666787.000000,34687,8026342.335375,2835.255500,8029177.590875,10000,10000,10831,9237,,,,,,,,,,,,,,,,,,,,5.162000,,625.736365,DQTA(k_max=3),15,28.000000,,,,,,,30068,0.332579,166.678700,100.093100,2667718.000000,266.771800,1.082603,15981.171250,,,,,,
96,prefixed,10000,80,"TOTAL_TAGS=10000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,1616515942,114133441,14706870.000000,988749.000000,848297.000000,31264,7374694.513625,2401.646500,7377096.160125,10000,10000,8452,8541,,,,,,,,,,,,,,,,,,,,5.064800,,679.954334,DQTA(k_max=3),15,29.000000,,,,,,,26993,0.370466,84.829700,98.874900,1837046.000000,183.704600,1.170823,14706.870000,,,,,,
96,prefixed,100,0,"TOTAL_TAGS=100,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,4142669479,2699258612,152026.250000,2427.000000,53730.000000,327,826.888125,31.719000,858.607125,100,100,105,81,,,,,,,,,,,,,,,,,,,,2.940000,,657.781140,DQTA(k_max=3),16,12.000000,,,,,,,286,0.349650,537.300000,24.270000,56157.000000,561.570000,1.234568,152.026250,,,,,,
96,prefixed,100,16,"TOTAL_TAGS=100,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,2158154592,3160690394,153956.250000,3935.000000,42591.000000,314,794.780500,29.165500,823.946000,100,100,86,85,,,,,,,,,,,,,,,,,,,,2.820000,,649.535176,DQTA(k_max=3),16,10.000000,,,,,,,271,0.369004,425.910000,39.350000,46526.000000,465.260000,1.176471,153.956250,,,,,,
96,prefixed,100,32,"TOTAL_TAGS=100,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,1642113805,98245274,161488.750000,5666.000000,34494.000000,351,803.850000,28.579000,832.429000,100,100,114,91,,,,,,,,,,,,,,,,,,,,2.900000,,619.238182,DQTA(k_max=3),16,10.000000,,,,,,,305,0.327869,344.940000,56.660000,40160.000000,401.600000,1.098901,161.488750,,,,,,
96,prefixed,100,48,"TOTAL_TAGS=100,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,3057698772,347581412,159645.000000,7158.000000,24790.000000,329,853.960250,26.711000,880.671250,100,100,92,91,,,,,,,,,,,,,,,,,,,,2.850000,,626.389802,DQTA(k_max=3),16,13.000000,,,,,,,283,0.353357,247.900000,71.580000,31948.000000,319.480000,1.098901,159.645000,,,,,,
96,prefixed,100,64,"TOTAL_TAGS=100,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,2952127949,2161746316,153377.500000,8214.000000,16138.000000,330,816.859625,24.497000,841.356625,100,100,99,87,,,,,,,,,,,,,,,,,,,,2.930000,,651.986113,DQTA(k_max=3),16,12.000000,,,,,,,286,0.349650,161.380000,82.140000,24352.000000,243.520000,1.149425,153.377500,,,,,,
96,prefixed,100,72,"TOTAL_TAGS=100,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,4126346234,3935937640,158782.500000,9376.000000,11423.000000,334,783.543250,24.463500,808.006750,100,100,97,91,,,,,,,,,,,,,,,,,,,,2.950000,,629.792326,DQTA(k_max=3),16,11.000000,,,,,,,288,0.347222,114.230000,93.760000,20799.000000,207.990000,1.098901,158.782500,,,,,,
96,prefixed,100,80,"TOTAL_TAGS=100,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,469246684,1369629464,152015.000000,9674.000000,6540.000000,320,787.400625,22.618000,810.018625,100,100,89,87,,,,,,,,,,,,,,,,,,,,2.860000,,657.829819,DQTA(k_max=3),16,11.000000,,,,,,,276,0.362319,65.400000,96.740000,16214.000000,162.140000,1.149425,152.015000,,,,,,
96,prefixed,100,88,"TOTAL_TAGS=100,prefix_length=88",0.000000,True,True,formal_sgct_prefix_sweep,2302063401,1452375764,138395.000000,9591.000000,2148.000000,252,692.411375,20.256000,712.667375,100,100,30,81,,,,,,,,,,,,,,,,,,,,2.750000,,722.569457,DQTA(k_max=3),16,10.000000,,,,,,,211,0.473934,21.480000,95.910000,11739.000000,117.390000,1.234568,138.395000,,,,,,
96,prefixed,1000,0,"TOTAL_TAGS=1000,prefix_length=0",0.000000,True,True,formal_sgct_prefix_sweep,1549561574,3566911294,1629890.000000,30377.000000,726939.000000,3496,82242.692250,424.223500,82666.915750,1000,1000,1120,917,,,,,,,,,,,,,,,,,,,,4.049000,,613.538337,DQTA(k_max=3),16,20.000000,,,,,,,3037,0.329272,726.939000,30.377000,757316.000000,757.316000,1.090513,1629.890000,,,,,,
96,prefixed,1000,16,"TOTAL_TAGS=1000,prefix_length=16",0.000000,True,True,formal_sgct_prefix_sweep,63603453,1795256838,1620363.750000,45249.000000,595370.000000,3400,82345.660750,388.183000,82733.843750,1000,1000,1018,921,,,,,,,,,,,,,,,,,,,,4.034000,,617.145379,DQTA(k_max=3),16,20.000000,,,,,,,2939,0.340252,595.370000,45.249000,640619.000000,640.619000,1.085776,1620.363750,,,,,,
96,prefixed,1000,32,"TOTAL_TAGS=1000,prefix_length=32",0.000000,True,True,formal_sgct_prefix_sweep,4156913884,3098867857,1657775.000000,62226.000000,471447.000000,3503,82703.497875,360.175500,83063.673375,1000,1000,1070,955,,,,,,,,,,,,,,,,,,,,4.082000,,603.218169,DQTA(k_max=3),16,19.000000,,,,,,,3025,0.330579,471.447000,62.226000,533673.000000,533.673000,1.047120,1657.775000,,,,,,
96,prefixed,1000,48,"TOTAL_TAGS=1000,prefix_length=48",0.000000,True,True,formal_sgct_prefix_sweep,398239669,2482230677,1611781.250000,75209.000000,338221.000000,3424,80994.714375,319.528500,81314.242875,1000,1000,1036,925,,,,,,,,,,,,,,,,,,,,4.051000,,620.431588,DQTA(k_max=3),16,20.000000,,,,,,,2961,0.337724,338.221000,75.209000,413430.000000,413.430000,1.081081,1611.781250,,,,,,
96,prefixed,1000,64,"TOTAL_TAGS=1000,prefix_length=64",0.000000,True,True,formal_sgct_prefix_sweep,4227405148,253452963,1588287.500000,88982.000000,208077.000000,3378,78885.913500,282.002500,79167.916000,1000,1000,1005,915,,,,,,,,,,,,,,,,,,,,4.035000,,629.608934,DQTA(k_max=3),16,17.000000,,,,,,,2920,0.342466,208.077000,88.982000,297059.000000,297.059000,1.092896,1588.287500,,,,,,
96,prefixed,1000,72,"TOTAL_TAGS=1000,prefix_length=72",0.000000,True,True,formal_sgct_prefix_sweep,2907151494,3547601590,1638896.250000,99590.000000,144381.000000,3557,82612.971625,271.370500,82884.342125,1000,1000,1136,947,,,,,,,,,,,,,,,,,,,,4.062000,,610.166751,DQTA(k_max=3),16,22.000000,,,,,,,3083,0.324359,144.381000,99.590000,243971.000000,243.971000,1.055966,1638.896250,,,,,,
96,prefixed,1000,80,"TOTAL_TAGS=1000,prefix_length=80",0.000000,True,True,formal_sgct_prefix_sweep,1688812971,2309066835,1566202.500000,102576.000000,79138.000000,3354,78116.378375,244.721000,78361.099375,1000,1000,993,907,,,,,,,,,,,,,,,,,,,,4.027000,,638.487041,DQTA(k_max=3),16,20.000000,,,,,,,2900,0.344828,79.138000,102.576000,181714.000000,181.714000,1.102536,1566.202500,,,,,,
