TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,min_tag_responses,max_tag_responses,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3864099846,2001259386,4045786.250000,154003.000000,1967426.000000,4609,1799313.592625,1291.719000,1800605.311625,10000,1879,0,2655,,,,,,,,,,,,,,,,,,,,10.679800,,2471.707446,SD-CGQT,1,,,2.000000,28.000000,,,,,,,,,4534,0.414424,196.742600,15.400300,2121429.000000,212.142900,3.766478,4045.786250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,889203247,3003686283,6060727.500000,386242.000000,1636422.000000,4784,2691527.307000,1590.695000,2693118.002000,10000,1952,0,2755,,,,,,,,,,,,,,,,,,,,10.988100,,1649.966939,SD-CGQT,1,,,2.000000,29.000000,,,,,,48.000000,,,4707,0.414702,163.642200,38.624200,2022664.000000,202.266400,3.629764,6060.727500,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2669137359,3731495789,7311796.250000,536152.000000,1400276.000000,4734,3291654.508125,1772.442000,3293426.950125,10000,1934,0,2783,,,,,,,,,,,,,,,,,,,,10.939600,,1367.652990,SD-CGQT,1,,,2.000000,28.000000,,,,,,80.000000,,,4717,0.410006,140.027600,53.615200,1936428.000000,193.642800,3.593245,7311.796250,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1179273823,746536812,6622422.500000,451129.000000,2736826.000000,4940,3213262.877125,2270.671000,3215533.548125,10000,1953,0,2800,,,,,,,,,,,,,,,,,,,,21.031600,,1510.021446,SD-CGQT,1,,,2.000000,41.000000,,,,,,,8.000000,64.000000,4753,0.410898,273.682600,45.112900,3187955.000000,318.795500,3.571429,6622.422500,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,813036364,2237512659,4174367.500000,159038.000000,1991195.000000,4753,1836661.218125,1313.673500,1837974.891625,10000,1938,0,2726,,,,,,,,,,,,,,,,,,,,10.803400,,2395.572503,SD-CGQT,2,,,2.000000,30.000000,,,,,,,,,4664,0.415523,199.119500,15.903800,2150233.000000,215.023300,3.668379,4174.367500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1822834370,2693998402,6029406.250000,384389.000000,1632245.000000,4767,2641877.075125,1584.900500,2643461.975625,10000,1936,0,2749,,,,,,,,,,,,,,,,,,,,10.873100,,1658.538102,SD-CGQT,2,,,2.000000,28.000000,,,,,,48.000000,,,4685,0.413234,163.224500,38.438900,2016634.000000,201.663400,3.637686,6029.406250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2479815273,2011217478,7339908.750000,538619.000000,1396266.000000,4751,3250327.556500,1775.371000,3252102.927500,10000,1956,0,2781,,,,,,,,,,,,,,,,,,,,10.828600,,1362.414758,SD-CGQT,2,,,2.000000,28.000000,,,,,,80.000000,,,4737,0.412920,139.626600,53.861900,1934885.000000,193.488500,3.595829,7339.908750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2073761602,2262280587,8807166.250000,599670.000000,3706907.000000,6526,4194082.943375,3052.793500,4197135.736875,10000,2591,0,3732,,,,,,,,,,,,,,,,,,,,27.144900,,1135.438995,SD-CGQT,2,,,19.000000,42.000000,,,,,,,8.000000,64.000000,6323,0.409774,370.690700,59.967000,4306577.000000,430.657700,2.679528,8807.166250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,57753915,2101705929,4016635.000000,153415.000000,1954310.000000,4594,1782086.333875,1283.985000,1783370.318875,10000,1870,0,2648,,,,,,,,,,,,,,,,,,,,10.770300,,2489.646184,SD-CGQT,3,,,2.000000,30.000000,,,,,,,,,4518,0.413900,195.431000,15.341500,2107725.000000,210.772500,3.776435,4016.635000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2219440691,2038692638,5971638.750000,380424.000000,1629291.000000,4711,2614688.620875,1575.493500,2616264.114375,10000,1926,0,2710,,,,,,,,,,,,,,,,,,,,10.820700,,1674.582207,SD-CGQT,3,,,2.000000,30.000000,,,,,,48.000000,,,4636,0.415444,162.929100,38.042400,2009715.000000,200.971500,3.690037,5971.638750,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1286928148,764849112,7456540.000000,547238.000000,1403679.000000,4822,3272931.739125,1796.315500,3274728.054625,10000,1995,0,2817,,,,,,,,,,,,,,,,,,,,10.961200,,1341.104587,SD-CGQT,3,,,2.000000,28.000000,,,,,,80.000000,,,4812,0.414589,140.367900,54.723800,1950917.000000,195.091700,3.549876,7456.540000,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,787561323,2186492359,6952841.250000,473551.000000,2786470.000000,5160,3437644.910000,2340.337000,3439985.247000,10000,2065,0,2923,,,,,,,,,,,,,,,,,,,,20.924200,,1438.260941,SD-CGQT,3,,,2.000000,41.000000,,,,,,,8.000000,64.000000,4988,0.413994,278.647000,47.355100,3260021.000000,326.002100,3.421143,6952.841250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3819630184,2208917530,4309806.250000,165034.000000,2005361.000000,4932,1904874.035750,1332.748500,1906206.784250,10000,2000,0,2835,,,,,,,,,,,,,,,,,,,,11.121700,,2320.289920,SD-CGQT,4,,,2.000000,28.000000,,,,,,,,,4835,0.413650,200.536100,16.503400,2170395.000000,217.039500,3.527337,4309.806250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,889858016,1505849302,5817122.500000,370794.000000,1617332.000000,4605,2557137.218500,1550.254000,2558687.472500,10000,1864,0,2659,,,,,,,,,,,,,,,,,,,,10.717200,,1719.062990,SD-CGQT,4,,,2.000000,29.000000,,,,,,48.000000,,,4523,0.412116,161.733200,37.079400,1988126.000000,198.812600,3.760812,5817.122500,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2696116183,2634544596,7180147.500000,526482.000000,1395087.000000,4648,3221577.923250,1750.507500,3223328.430750,10000,1894,0,2739,,,,,,,,,,,,,,,,,,,,10.828500,,1392.729049,SD-CGQT,4,,,2.000000,28.000000,,,,,,80.000000,,,4633,0.408806,139.508700,52.648200,1921569.000000,192.156900,3.650968,7180.147500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,688500632,228296156,9018571.250000,614384.000000,3662046.000000,6706,4403847.762125,3059.791000,4406907.553125,10000,2684,0,3783,,,,,,,,,,,,,,,,,,,,26.976500,,1108.823085,SD-CGQT,4,,,18.000000,41.000000,,,,,,,8.000000,64.000000,6467,0.415030,366.204600,61.438400,4276430.000000,427.643000,2.643405,9018.571250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,2608777085,2826454347,4185162.500000,159968.000000,1978059.000000,4781,1834376.605500,1308.965500,1835685.571000,10000,1941,0,2764,,,,,,,,,,,,,,,,,,,,10.864700,,2389.393482,SD-CGQT,5,,,2.000000,28.000000,,,,,,,,,4705,0.412540,197.805900,15.996800,2138027.000000,213.802700,3.617945,4185.162500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3513520067,3647225798,5852717.500000,372850.000000,1621311.000000,4634,2601649.165125,1556.355500,2603205.520625,10000,1885,0,2664,,,,,,,,,,,,,,,,,,,,10.787600,,1708.608010,SD-CGQT,5,,,2.000000,29.000000,,,,,,48.000000,,,4549,0.414377,162.131100,37.285000,1994161.000000,199.416100,3.753754,5852.717500,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1840913042,1919154771,7421880.000000,544638.000000,1403310.000000,4799,3286118.408125,1790.931000,3287909.339125,10000,1983,0,2806,,,,,,,,,,,,,,,,,,,,10.969100,,1347.367513,SD-CGQT,5,,,2.000000,28.000000,,,,,,80.000000,,,4789,0.414074,140.331000,54.463800,1947948.000000,194.794800,3.563792,7421.880000,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3399855602,1624164688,6960597.500000,474337.000000,2711983.000000,5191,3097712.121875,2304.665500,3100016.787375,10000,2063,0,2930,,,,,,,,,,,,,,,,,,,,21.463900,,1436.658275,SD-CGQT,5,,,2.000000,42.000000,,,,,,,8.000000,64.000000,4993,0.413178,271.198300,47.433700,3186320.000000,318.632000,3.412969,6960.597500,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1011355210,2497580920,4177242.500000,159412.000000,1995229.000000,4764,1851604.725000,1316.438500,1852921.163500,10000,1940,0,2744,,,,,,,,,,,,,,,,,,,,10.852700,,2393.923743,SD-CGQT,6,,,2.000000,27.000000,,,,,,,,,4684,0.414176,199.522900,15.941200,2154641.000000,215.464100,3.644315,4177.242500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,4182455193,653717891,6033283.750000,384435.000000,1628828.000000,4770,2629448.850125,1583.284000,2631032.134125,10000,1944,0,2743,,,,,,,,,,,,,,,,,,,,10.906000,,1657.472185,SD-CGQT,6,,,2.000000,29.000000,,,,,,48.000000,,,4687,0.414764,162.882800,38.443500,2013263.000000,201.326300,3.645643,6033.283750,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,234351616,2055084215,7267673.750000,533061.000000,1398530.000000,4699,3138691.263125,1765.387000,3140456.650125,10000,1932,0,2757,,,,,,,,,,,,,,,,,,,,10.870000,,1375.956096,SD-CGQT,6,,,2.000000,28.000000,,,,,,80.000000,,,4689,0.412028,139.853000,53.306100,1931591.000000,193.159100,3.627131,7267.673750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1672192143,1791437551,7086252.500000,482781.000000,2487307.000000,5258,3446427.874875,2209.215500,3448637.090375,10000,2096,0,2986,,,,,,,,,,,,,,,,,,,,21.317800,,1411.183132,SD-CGQT,6,,,2.000000,42.000000,,,,,,,8.000000,64.000000,5082,0.412436,248.730700,48.278100,2970088.000000,297.008800,3.348962,7086.252500,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,2772753435,3980475923,4100576.250000,156958.000000,1964182.000000,4703,1822787.252250,1296.007000,1824083.259250,10000,1903,0,2708,,,,,,,,,,,,,,,,,,,,10.762400,,2438.681637,SD-CGQT,7,,,2.000000,28.000000,,,,,,,,,4611,0.412709,196.418200,15.695800,2121140.000000,212.114000,3.692762,4100.576250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1416235163,3888734184,5852790.000000,372903.000000,1621670.000000,4633,2578666.394500,1556.641000,2580223.035500,10000,1883,0,2669,,,,,,,,,,,,,,,,,,,,10.837400,,1708.586845,SD-CGQT,7,,,2.000000,30.000000,,,,,,48.000000,,,4552,0.413664,162.167000,37.290300,1994573.000000,199.457300,3.746722,5852.790000,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,2635025427,768951152,7126882.500000,522945.000000,1391509.000000,4618,3112461.667625,1741.644500,3114203.312125,10000,1908,0,2693,,,,,,,,,,,,,,,,,,,,10.715200,,1403.138048,SD-CGQT,7,,,2.000000,27.000000,,,,,,80.000000,,,4601,0.414692,139.150900,52.294500,1914454.000000,191.445400,3.713331,7126.882500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1710578268,619195095,7667160.000000,522461.000000,2643953.000000,5705,3205949.277000,2366.898500,3208316.175500,10000,2258,0,3245,,,,,,,,,,,,,,,,,,,,24.444900,,1304.263900,SD-CGQT,7,,,2.000000,42.000000,,,,,,,8.000000,64.000000,5503,0.410322,264.395300,52.246100,3166414.000000,316.641400,3.081664,7667.160000,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3926250230,323639338,4191956.250000,160221.000000,1979562.000000,4801,1850004.443625,1310.223000,1851314.666625,10000,1943,0,2767,,,,,,,,,,,,,,,,,,,,10.982800,,2385.521080,SD-CGQT,8,,,2.000000,31.000000,,,,,,,,,4710,0.412527,197.956200,16.022100,2139783.000000,213.978300,3.614022,4191.956250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,834749396,928857868,5969490.000000,380681.000000,1622221.000000,4748,2641271.335625,1572.472500,2642843.808125,10000,1914,0,2728,,,,,,,,,,,,,,,,,,,,10.876200,,1675.184982,SD-CGQT,8,,,2.000000,28.000000,,,,,,48.000000,,,4642,0.412322,162.222100,38.068100,2002902.000000,200.290200,3.665689,5969.490000,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3619142060,238903913,7313962.500000,536709.000000,1402411.000000,4739,3249762.595000,1774.623500,3251537.218500,10000,1943,0,2777,,,,,,,,,,,,,,,,,,,,10.952400,,1367.247918,SD-CGQT,8,,,2.000000,27.000000,,,,,,80.000000,,,4720,0.411653,140.241100,53.670900,1939120.000000,193.912000,3.601008,7313.962500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,3961209957,671724900,5680546.250000,386919.000000,2033954.000000,4224,1738066.519625,1790.815000,1739857.334625,10000,1682,0,2395,,,,,,,,,,,,,,,,,,,,17.714700,,1760.394082,SD-CGQT,8,,,2.000000,40.000000,,,,,,,8.000000,64.000000,4077,0.412558,203.395400,38.691900,2420873.000000,242.087300,4.175365,5680.546250,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,58426829,3571645961,3997517.500000,153242.000000,1949740.000000,4583,1780246.191625,1281.354000,1781527.545625,10000,1855,0,2664,,,,,,,,,,,,,,,,,,,,10.805500,,2501.552526,SD-CGQT,9,,,2.000000,29.000000,,,,,,,,,4519,0.410489,194.974000,15.324200,2102982.000000,210.298200,3.753754,3997.517500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1183400892,3676911472,5864431.250000,373924.000000,1626590.000000,4643,2557128.974250,1561.143000,2558690.117250,10000,1866,0,2699,,,,,,,,,,,,,,,,,,,,10.993900,,1705.195197,SD-CGQT,9,,,2.000000,29.000000,,,,,,48.000000,,,4565,0.408762,162.659000,37.392400,2000514.000000,200.051400,3.705076,5864.431250,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3771146367,1752085945,7438030.000000,545907.000000,1401541.000000,4819,3328522.240875,1792.584500,3330314.825375,10000,1982,0,2817,,,,,,,,,,,,,,,,,,,,11.017900,,1344.442010,SD-CGQT,9,,,2.000000,28.000000,,,,,,80.000000,,,4799,0.413003,140.154100,54.590700,1947448.000000,194.744800,3.549876,7438.030000,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,346261855,4075154169,5652628.750000,384971.000000,2615055.000000,4197,3518294.184625,2077.469500,3520371.654125,10000,1664,0,2394,,,,,,,,,,,,,,,,,,,,17.571000,,1769.088409,SD-CGQT,9,,,2.000000,40.000000,,,,,,,8.000000,64.000000,4058,0.410054,261.505500,38.497100,3000026.000000,300.002600,4.177109,5652.628750,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1020324588,1603416914,4119746.250000,157624.000000,1965158.000000,4726,1795626.135625,1297.827000,1796923.962625,10000,1909,0,2728,,,,,,,,,,,,,,,,,,,,10.761200,,2427.333965,SD-CGQT,10,,,2.000000,29.000000,,,,,,,,,4637,0.411689,196.515800,15.762400,2122782.000000,212.278200,3.665689,4119.746250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2061720330,1419610660,5782382.500000,368374.000000,1610189.000000,4577,2609068.410250,1541.842500,2610610.252750,10000,1854,0,2642,,,,,,,,,,,,,,,,,,,,10.621800,,1729.390956,SD-CGQT,10,,,2.000000,28.000000,,,,,,48.000000,,,4496,0.412367,161.018900,36.837400,1978563.000000,197.856300,3.785011,5782.382500,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1420417677,3119240261,7259873.750000,532476.000000,1401882.000000,4696,3214727.221500,1765.893000,3216493.114500,10000,1924,0,2760,,,,,,,,,,,,,,,,,,,,10.912800,,1377.434422,SD-CGQT,10,,,2.000000,27.000000,,,,,,80.000000,,,4684,0.410760,140.188200,53.247600,1934358.000000,193.435800,3.623188,7259.873750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,4285535701,2961694052,7930663.750000,540303.000000,2917549.000000,5911,3413829.188750,2539.380500,3416368.569250,10000,2349,0,3342,,,,,,,,,,,,,,,,,,,,23.919100,,1260.928507,SD-CGQT,10,,,2.000000,41.000000,,,,,,,8.000000,64.000000,5691,0.412757,291.754900,54.030300,3457852.000000,345.785200,2.992220,7930.663750,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,596195424,1495888928,4140396.250000,159242.000000,1956987.000000,4774,1855495.319250,1296.977500,1856792.296750,10000,1918,0,2764,,,,,,,,,,,,,,,,,,,,10.961600,,2415.227770,SD-CGQT,11,,,2.000000,30.000000,,,,,,,,,4682,0.409654,195.698700,15.924200,2116229.000000,211.622900,3.617945,4140.396250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,2528955344,3082924345,5891307.500000,375600.000000,1619656.000000,4671,2614230.751500,1561.028000,2615791.779500,10000,1888,0,2693,,,,,,,,,,,,,,,,,,,,10.786500,,1697.416066,SD-CGQT,11,,,2.000000,29.000000,,,,,,48.000000,,,4581,0.412137,161.965600,37.560000,1995256.000000,199.525600,3.713331,5891.307500,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,4029019098,1960338083,7330056.250000,537811.000000,1400050.000000,4749,3291402.078875,1775.647000,3293177.725875,10000,1948,0,2782,,,,,,,,,,,,,,,,,,,,10.933900,,1364.246011,SD-CGQT,11,,,2.000000,29.000000,,,,,,80.000000,,,4730,0.411839,140.005000,53.781100,1937861.000000,193.786100,3.594536,7330.056250,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2138647285,247400150,8058778.750000,548801.000000,3391694.000000,5978,4028520.340875,2793.449000,4031313.789875,10000,2392,0,3391,,,,,,,,,,,,,,,,,,,,24.105300,,1240.882807,SD-CGQT,11,,,2.000000,40.000000,,,,,,,8.000000,64.000000,5783,0.413626,339.169400,54.880100,3940495.000000,394.049500,2.948983,8058.778750,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,530428079,593516955,4151451.250000,158964.000000,1977052.000000,4767,1805999.056750,1306.454000,1807305.510750,10000,1923,0,2748,,,,,,,,,,,,,,,,,,,,10.935800,,2408.796201,SD-CGQT,12,,,2.000000,28.000000,,,,,,,,,4671,0.411689,197.705200,15.896400,2136016.000000,213.601600,3.639010,4151.451250,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3403028343,2738754521,5937617.500000,378424.000000,1624742.000000,4697,2646785.252625,1569.219000,2648354.471625,10000,1904,0,2710,,,,,,,,,,,,,,,,,,,,10.785800,,1684.177197,SD-CGQT,12,,,2.000000,30.000000,,,,,,48.000000,,,4614,0.412657,162.474200,37.842400,2003166.000000,200.316600,3.690037,5937.617500,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,4132968395,66341355,7371102.500000,540891.000000,1400757.000000,4770,3234134.226000,1782.160500,3235916.386500,10000,1967,0,2790,,,,,,,,,,,,,,,,,,,,10.887900,,1356.649158,SD-CGQT,12,,,2.000000,29.000000,,,,,,80.000000,,,4757,0.413496,140.075700,54.089100,1941648.000000,194.164800,3.584229,7371.102500,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,4135791258,913616782,6989687.500000,476080.000000,2523660.000000,5181,3149233.552625,2213.990000,3151447.542625,10000,2063,0,2952,,,,,,,,,,,,,,,,,,,,21.216500,,1430.679125,SD-CGQT,12,,,2.000000,41.000000,,,,,,,8.000000,64.000000,5015,0.411366,252.366000,47.608000,2999740.000000,299.974000,3.387534,6989.687500,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,3351110087,295002224,3990863.750000,153137.000000,1942032.000000,4593,1755396.919875,1277.290000,1756674.209875,10000,1854,0,2667,,,,,,,,,,,,,,,,,,,,10.819600,,2505.723228,SD-CGQT,13,,,2.000000,28.000000,,,,,,,,,4521,0.410086,194.203200,15.313700,2095169.000000,209.516900,3.749531,3990.863750,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,3651045357,2492060834,5972860.000000,380658.000000,1632060.000000,4721,2681149.568750,1577.346000,2682726.914750,10000,1910,0,2733,,,,,,,,,,,,,,,,,,,,10.930100,,1674.239811,SD-CGQT,13,,,2.000000,28.000000,,,,,,48.000000,,,4643,0.411372,163.206000,38.065800,2012718.000000,201.271800,3.658983,5972.860000,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,3503816222,639269936,7166125.000000,525630.000000,1398452.000000,4640,3191639.593000,1750.486000,3193390.079000,10000,1900,0,2725,,,,,,,,,,,,,,,,,,,,10.845400,,1395.454308,SD-CGQT,13,,,2.000000,29.000000,,,,,,80.000000,,,4625,0.410811,139.845200,52.563000,1924082.000000,192.408200,3.669725,7166.125000,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,2264469608,1972905339,8853940.000000,603105.000000,3198912.000000,6581,4370048.133500,2805.666000,4372853.799500,10000,2623,0,3729,,,,,,,,,,,,,,,,,,,,27.225500,,1129.440678,SD-CGQT,13,,,19.000000,43.000000,,,,,,,8.000000,64.000000,6352,0.412941,319.891200,60.310500,3802017.000000,380.201700,2.681684,8853.940000,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1692097063,2508736950,4215652.500000,161639.000000,1986992.000000,4836,1845922.686625,1316.774000,1847239.460625,10000,1950,0,2797,,,,,,,,,,,,,,,,,,,,10.989800,,2372.112028,SD-CGQT,14,,,2.000000,28.000000,,,,,,,,,4747,0.410786,198.699200,16.163900,2148631.000000,214.863100,3.575259,4215.652500,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1707141452,1941778635,5844665.000000,372780.000000,1612985.000000,4645,2621523.330375,1552.052500,2623075.382875,10000,1857,0,2690,,,,,,,,,,,,,,,,,,,,10.805700,,1710.962048,SD-CGQT,14,,,2.000000,30.000000,,,,,,48.000000,,,4547,0.408401,161.298500,37.278000,1985765.000000,198.576500,3.717472,5844.665000,,,,,,,,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_extended_baseline_screen,1479387709,3413140741,7316458.750000,536932.000000,1397960.000000,4736,3292570.532750,1772.844000,3294343.376750,10000,1955,0,2767,,,,,,,,,,,,,,,,,,,,10.859900,,1366.781436,SD-CGQT,14,,,2.000000,29.000000,,,,,,80.000000,,,4722,0.414019,139.796000,53.693200,1934892.000000,193.489200,3.614022,7316.458750,,,,,,,,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_extended_baseline_screen,1193971010,1258321329,8780425.000000,598180.000000,2603846.000000,6539,4302134.246250,2498.283000,4304632.529250,10000,2603,0,3697,,,,,,,,,,,,,,,,,,,,27.318000,,1138.897035,SD-CGQT,14,,,19.000000,42.000000,,,,,,,8.000000,64.000000,6300,0.413175,260.384600,59.818000,3202026.000000,320.202600,2.704896,8780.425000,,,,,,,,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_extended_baseline_screen,1311958710,2591083986,4170925.000000,160212.000000,1970016.000000,4788,1890372.259375,1305.432000,1891677.691375,10000,1929,0,2776,,,,,,,,,,,,,,,,,,,,10.970300,,2397.549704,SD-CGQT,15,,,2.000000,29.000000,,,,,,,,,4705,0.409989,197.001600,16.021200,2130228.000000,213.022800,3.602305,4170.925000,,,,,,,,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_extended_baseline_screen,1066348603,2998145228,6051340.000000,385700.000000,1638857.000000,4779,2670298.236750,1590.828500,2671889.065250,10000,1936,0,2766,,,,,,,,,,,,,,,,,,,,10.993100,,1652.526548,SD-CGQT,15,,,2.000000,28.000000,,,,,,48.000000,,,4702,0.411740,163.885700,38.570000,2024557.000000,202.455700,3.615329,6051.340000,,,,,,,,,,,,,
