scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=prefix80,EMDT,total_bits,1720276.920000,5288.946058,1728201.900000,1466.021052,50
scenario_label=prefix80,EMDT,avg_tag_bits,147.678400,0.350841,148.294560,0.097248,50
scenario_label=prefix80,EMDT,avg_reader_bits,24.349292,0.234079,24.733610,0.064883,50
scenario_label=prefix80,EMDT,avg_total_bits,172.027692,0.528895,172.820190,0.146602,50
scenario_label=prefix80,EMDT,avg_query_efficiency,1.684749,0.034048,1.746437,0.009438,50
scenario_label=prefix80,EMDT,peak_stack_depth,46.740000,1.306342,49.000000,0.362100,50
scenario_label=prefix80,EMDT,avg_tag_responses,5.312122,0.023958,5.349490,0.006641,50
scenario_label=prefix80,HT_EEAC,total_protocol_time_ms,79518.633600,1451.028056,81644.137875,402.204457,50
scenario_label=prefix80,HT_EEAC,throughput_tags_per_sec,125.797435,2.279306,129.340994,0.631792,50
scenario_label=prefix80,HT_EEAC,system_efficiency,0.061654,0.001193,0.063518,0.000331,50
scenario_label=prefix80,HT_EEAC,collision_slots,146308.480000,3195.470265,151063.800000,885.739168,50
scenario_label=prefix80,HT_EEAC,idle_slots,5948.160000,144.092142,6170.950000,39.940304,50
scenario_label=prefix80,HT_EEAC,total_energy_uj,46775421.761794,975913.492212,48223341.139863,270509.418892,50
scenario_label=prefix80,HT_EEAC,total_listening_energy_uj,46766552.001794,975753.263491,48214246.560863,270465.005757,50
scenario_label=prefix80,HT_EEAC,total_transmission_energy_uj,8869.760000,164.758320,9110.511000,45.668676,50
scenario_label=prefix80,HT_EEAC,total_bits,7030581.760000,120706.537539,7208021.100000,33458.145201,50
scenario_label=prefix80,HT_EEAC,avg_tag_bits,346.093568,5.112752,353.702080,1.417183,50
scenario_label=prefix80,HT_EEAC,avg_reader_bits,356.964608,6.960784,367.100030,1.929431,50
scenario_label=prefix80,HT_EEAC,avg_total_bits,703.058176,12.070654,720.802110,3.345815,50
scenario_label=prefix80,HT_EEAC,avg_query_efficiency,0.068380,0.001481,0.070683,0.000411,50
scenario_label=prefix80,HT_EEAC,avg_tag_responses,254.727724,11.589510,274.225305,3.212448,50
scenario_label=prefix80,ICT,total_protocol_time_ms,30759.563250,0.839717,30760.828125,0.232758,50
scenario_label=prefix80,ICT,throughput_tags_per_sec,325.102146,0.008875,325.113932,0.002460,50
scenario_label=prefix80,ICT,system_efficiency,0.500025,0.000000,0.500025,0.000000,50
scenario_label=prefix80,ICT,collision_slots,9999.000000,0.000000,9999.000000,0.000000,50
scenario_label=prefix80,ICT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=prefix80,ICT,total_energy_uj,15394466.078357,649.742496,15395462.134787,180.099431,50
scenario_label=prefix80,ICT,total_listening_energy_uj,15388805.042757,649.607078,15389801.004337,180.061896,50
scenario_label=prefix80,ICT,total_transmission_energy_uj,5661.035600,0.211407,5661.367425,0.058599,50
scenario_label=prefix80,ICT,total_bits,4429087.240000,128.622460,4429296.300000,35.652327,50
scenario_label=prefix80,ICT,avg_tag_bits,213.142592,0.018621,213.168340,0.005161,50
scenario_label=prefix80,ICT,avg_reader_bits,229.766132,0.013435,229.786370,0.003724,50
scenario_label=prefix80,ICT,avg_total_bits,442.908724,0.012862,442.929630,0.003565,50
scenario_label=prefix80,ICT,avg_query_efficiency,1.000100,0.000000,1.000100,0.000000,50
scenario_label=prefix80,ICT,peak_stack_depth,14.700000,0.677631,16.000000,0.187830,50
scenario_label=prefix80,ICT,avg_tag_responses,14.576486,0.004396,14.583565,0.001219,50
