scenario_point,algorithm_name,metric,mean,ci95,p95,n,mean_ci95
"scenario_label=sequential,ber=0.0",SGCT,total_protocol_time_ms,4609.660000,0.000000,4609.660000,50,4609.6600 +/- 0.0000
"scenario_label=sequential,ber=0.0001",DQTA(k_max=3),avg_total_bits,132.987200,0.000000,132.987200,50,132.9872 +/- 0.0000
"scenario_label=sequential,ber=0.0001",DRCT,avg_total_bits,510.745400,0.000000,510.745400,50,510.7454 +/- 0.0000
"scenario_label=sequential,ber=0.0001",EMDT,avg_total_bits,172.883304,0.182587,174.034800,50,172.8833 +/- 0.1826
"scenario_label=sequential,ber=0.0001",LAPCT,avg_total_bits,297.381300,0.000000,297.381300,50,297.3813 +/- 0.0000
"scenario_label=sequential,ber=0.0001",NLHQT(n=2),avg_total_bits,89.796000,0.000000,89.796000,50,89.7960 +/- 0.0000
"scenario_label=sequential,ber=0.0001",SGCT,avg_total_bits,62.362392,0.003115,62.380930,50,62.3624 +/- 0.0031
"scenario_label=sequential,ber=0.0001",DQTA(k_max=3),system_efficiency,0.635890,0.000000,0.635890,50,0.6359 +/- 0.0000
"scenario_label=sequential,ber=0.0001",DRCT,system_efficiency,0.495688,0.000000,0.495688,50,0.4957 +/- 0.0000
"scenario_label=sequential,ber=0.0001",EMDT,system_efficiency,0.500836,0.001530,0.510299,50,0.5008 +/- 0.0015
"scenario_label=sequential,ber=0.0001",LAPCT,system_efficiency,0.497587,0.000000,0.497587,50,0.4976 +/- 0.0000
"scenario_label=sequential,ber=0.0001",NLHQT(n=2),system_efficiency,0.428467,0.000000,0.428467,50,0.4285 +/- 0.0000
"scenario_label=sequential,ber=0.0001",SGCT,system_efficiency,0.968943,0.000064,0.969326,50,0.9689 +/- 0.0001
"scenario_label=sequential,ber=0.0001",DQTA(k_max=3),throughput_tags_per_sec,1024.518259,0.000000,1024.518259,50,1024.5183 +/- 0.0000
"scenario_label=sequential,ber=0.0001",DRCT,throughput_tags_per_sec,555.719917,0.000000,555.719917,50,555.7199 +/- 0.0000
"scenario_label=sequential,ber=0.0001",EMDT,throughput_tags_per_sec,728.537686,1.452146,736.986571,50,728.5377 +/- 1.4521
"scenario_label=sequential,ber=0.0001",LAPCT,throughput_tags_per_sec,323.611387,0.000000,323.611387,50,323.6114 +/- 0.0000
"scenario_label=sequential,ber=0.0001",NLHQT(n=2),throughput_tags_per_sec,1396.289222,0.000000,1396.289222,50,1396.2892 +/- 0.0000
"scenario_label=sequential,ber=0.0001",SGCT,throughput_tags_per_sec,2167.748197,0.197303,2168.934406,50,2167.7482 +/- 0.1973
"scenario_label=sequential,ber=0.0001",DQTA(k_max=3),total_bits,1329872.000000,0.000000,1329872.000000,50,1329872.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0001",DRCT,total_bits,5107454.000000,0.000000,5107454.000000,50,5107454.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0001",EMDT,total_bits,1728833.040000,1825.874325,1740348.000000,50,1728833.0400 +/- 1825.8743
"scenario_label=sequential,ber=0.0001",LAPCT,total_bits,2973813.000000,0.000000,2973813.000000,50,2973813.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0001",NLHQT(n=2),total_bits,897960.000000,0.000000,897960.000000,50,897960.0000 +/- 0.0000
"scenario_label=sequential,ber=0.0001",SGCT,total_bits,623623.920000,31.151499,623809.300000,50,623623.9200 +/- 31.1515
"scenario_label=sequential,ber=0.0001",DQTA(k_max=3),total_energy_uj,4897848.687000,0.000000,4897848.687000,50,4897848.6870 +/- 0.0000
"scenario_label=sequential,ber=0.0001",DRCT,total_energy_uj,9050979.850000,0.000000,9050979.850000,50,9050979.8500 +/- 0.0000
"scenario_label=sequential,ber=0.0001",EMDT,total_energy_uj,6871435.186275,16042.108081,6968228.584212,50,6871435.1863 +/- 16042.1081
"scenario_label=sequential,ber=0.0001",LAPCT,total_energy_uj,15468050.924000,0.000000,15468050.924000,50,15468050.9240 +/- 0.0000
"scenario_label=sequential,ber=0.0001",NLHQT(n=2),total_energy_uj,3583741.116000,0.000000,3583741.116000,50,3583741.1160 +/- 0.0000
"scenario_label=sequential,ber=0.0001",SGCT,total_energy_uj,2327096.679260,212.248072,2328159.817725,50,2327096.6793 +/- 212.2481
"scenario_label=sequential,ber=0.0001",DQTA(k_max=3),total_protocol_time_ms,9760.685000,0.000000,9760.685000,50,9760.6850 +/- 0.0000
"scenario_label=sequential,ber=0.0001",DRCT,total_protocol_time_ms,17994.676250,0.000000,17994.676250,50,17994.6763 +/- 0.0000
"scenario_label=sequential,ber=0.0001",EMDT,total_protocol_time_ms,13726.821500,27.361224,13884.405500,50,13726.8215 +/- 27.3612
"scenario_label=sequential,ber=0.0001",LAPCT,total_protocol_time_ms,30901.261250,0.000000,30901.261250,50,30901.2612 +/- 0.0000
"scenario_label=sequential,ber=0.0001",NLHQT(n=2),total_protocol_time_ms,7161.840000,0.000000,7161.840000,50,7161.8400 +/- 0.0000
"scenario_label=sequential,ber=0.0001",SGCT,total_protocol_time_ms,4613.082400,0.419868,4615.581000,50,4613.0824 +/- 0.4199
"scenario_label=sequential,ber=0.001",DQTA(k_max=3),avg_total_bits,132.987200,0.000000,132.987200,50,132.9872 +/- 0.0000
"scenario_label=sequential,ber=0.001",DRCT,avg_total_bits,510.745400,0.000000,510.745400,50,510.7454 +/- 0.0000
"scenario_label=sequential,ber=0.001",EMDT,avg_total_bits,179.854756,0.139143,180.487000,50,179.8548 +/- 0.1391
"scenario_label=sequential,ber=0.001",LAPCT,avg_total_bits,297.381300,0.000000,297.381300,50,297.3813 +/- 0.0000
"scenario_label=sequential,ber=0.001",NLHQT(n=2),avg_total_bits,89.796000,0.000000,89.796000,50,89.7960 +/- 0.0000
"scenario_label=sequential,ber=0.001",SGCT,avg_total_bits,62.607744,0.010057,62.659000,50,62.6077 +/- 0.0101
"scenario_label=sequential,ber=0.001",DQTA(k_max=3),system_efficiency,0.635890,0.000000,0.635890,50,0.6359 +/- 0.0000
"scenario_label=sequential,ber=0.001",DRCT,system_efficiency,0.495688,0.000000,0.495688,50,0.4957 +/- 0.0000
"scenario_label=sequential,ber=0.001",EMDT,system_efficiency,0.486922,0.001708,0.496415,50,0.4869 +/- 0.0017
"scenario_label=sequential,ber=0.001",LAPCT,system_efficiency,0.497587,0.000000,0.497587,50,0.4976 +/- 0.0000
"scenario_label=sequential,ber=0.001",NLHQT(n=2),system_efficiency,0.428467,0.000000,0.428467,50,0.4285 +/- 0.0000
"scenario_label=sequential,ber=0.001",SGCT,system_efficiency,0.963962,0.000203,0.965158,50,0.9640 +/- 0.0002
"scenario_label=sequential,ber=0.001",DQTA(k_max=3),throughput_tags_per_sec,1024.518259,0.000000,1024.518259,50,1024.5183 +/- 0.0000
"scenario_label=sequential,ber=0.001",DRCT,throughput_tags_per_sec,555.719917,0.000000,555.719917,50,555.7199 +/- 0.0000
"scenario_label=sequential,ber=0.001",EMDT,throughput_tags_per_sec,700.008296,1.622922,708.679399,50,700.0083 +/- 1.6229
"scenario_label=sequential,ber=0.001",LAPCT,throughput_tags_per_sec,323.611387,0.000000,323.611387,50,323.6114 +/- 0.0000
"scenario_label=sequential,ber=0.001",NLHQT(n=2),throughput_tags_per_sec,1396.289222,0.000000,1396.289222,50,1396.2892 +/- 0.0000
"scenario_label=sequential,ber=0.001",SGCT,throughput_tags_per_sec,2152.320865,0.628153,2156.018093,50,2152.3209 +/- 0.6282
"scenario_label=sequential,ber=0.001",DQTA(k_max=3),total_bits,1329872.000000,0.000000,1329872.000000,50,1329872.0000 +/- 0.0000
"scenario_label=sequential,ber=0.001",DRCT,total_bits,5107454.000000,0.000000,5107454.000000,50,5107454.0000 +/- 0.0000
"scenario_label=sequential,ber=0.001",EMDT,total_bits,1798547.560000,1391.429751,1804870.000000,50,1798547.5600 +/- 1391.4298
"scenario_label=sequential,ber=0.001",LAPCT,total_bits,2973813.000000,0.000000,2973813.000000,50,2973813.0000 +/- 0.0000
"scenario_label=sequential,ber=0.001",NLHQT(n=2),total_bits,897960.000000,0.000000,897960.000000,50,897960.0000 +/- 0.0000
"scenario_label=sequential,ber=0.001",SGCT,total_bits,626077.440000,100.574319,626590.000000,50,626077.4400 +/- 100.5743
"scenario_label=sequential,ber=0.001",DQTA(k_max=3),total_energy_uj,4897848.687000,0.000000,4897848.687000,50,4897848.6870 +/- 0.0000
"scenario_label=sequential,ber=0.001",DRCT,total_energy_uj,9050979.850000,0.000000,9050979.850000,50,9050979.8500 +/- 0.0000
"scenario_label=sequential,ber=0.001",EMDT,total_energy_uj,7151073.658040,20045.324184,7273651.880400,50,7151073.6580 +/- 20045.3242
"scenario_label=sequential,ber=0.001",LAPCT,total_energy_uj,15468050.924000,0.000000,15468050.924000,50,15468050.9240 +/- 0.0000
"scenario_label=sequential,ber=0.001",NLHQT(n=2),total_energy_uj,3583741.116000,0.000000,3583741.116000,50,3583741.1160 +/- 0.0000
"scenario_label=sequential,ber=0.001",SGCT,total_energy_uj,2343287.051435,777.901170,2347391.393525,50,2343287.0514 +/- 777.9012
"scenario_label=sequential,ber=0.001",DQTA(k_max=3),total_protocol_time_ms,9760.685000,0.000000,9760.685000,50,9760.6850 +/- 0.0000
"scenario_label=sequential,ber=0.001",DRCT,total_protocol_time_ms,17994.676250,0.000000,17994.676250,50,17994.6763 +/- 0.0000
"scenario_label=sequential,ber=0.001",EMDT,total_protocol_time_ms,14286.527100,33.212788,14500.506250,50,14286.5271 +/- 33.2128
"scenario_label=sequential,ber=0.001",LAPCT,total_protocol_time_ms,30901.261250,0.000000,30901.261250,50,30901.2612 +/- 0.0000
"scenario_label=sequential,ber=0.001",NLHQT(n=2),total_protocol_time_ms,7161.840000,0.000000,7161.840000,50,7161.8400 +/- 0.0000
"scenario_label=sequential,ber=0.001",SGCT,total_protocol_time_ms,4646.152450,1.355487,4653.060000,50,4646.1524 +/- 1.3555
"scenario_label=sequential,ber=1e-05",DQTA(k_max=3),avg_total_bits,132.987200,0.000000,132.987200,50,132.9872 +/- 0.0000
"scenario_label=sequential,ber=1e-05",DRCT,avg_total_bits,510.745400,0.000000,510.745400,50,510.7454 +/- 0.0000
"scenario_label=sequential,ber=1e-05",EMDT,avg_total_bits,172.165364,0.200342,173.392430,50,172.1654 +/- 0.2003
"scenario_label=sequential,ber=1e-05",LAPCT,avg_total_bits,297.381300,0.000000,297.381300,50,297.3813 +/- 0.0000
"scenario_label=sequential,ber=1e-05",NLHQT(n=2),avg_total_bits,89.796000,0.000000,89.796000,50,89.7960 +/- 0.0000
"scenario_label=sequential,ber=1e-05",SGCT,avg_total_bits,62.340680,0.001180,62.350800,50,62.3407 +/- 0.0012
"scenario_label=sequential,ber=1e-05",DQTA(k_max=3),system_efficiency,0.635890,0.000000,0.635890,50,0.6359 +/- 0.0000
"scenario_label=sequential,ber=1e-05",DRCT,system_efficiency,0.495688,0.000000,0.495688,50,0.4957 +/- 0.0000
"scenario_label=sequential,ber=1e-05",EMDT,system_efficiency,0.501067,0.001871,0.512395,50,0.5011 +/- 0.0019
"scenario_label=sequential,ber=1e-05",LAPCT,system_efficiency,0.497587,0.000000,0.497587,50,0.4976 +/- 0.0000
"scenario_label=sequential,ber=1e-05",NLHQT(n=2),system_efficiency,0.428467,0.000000,0.428467,50,0.4285 +/- 0.0000
"scenario_label=sequential,ber=1e-05",SGCT,system_efficiency,0.969387,0.000024,0.969462,50,0.9694 +/- 0.0000
"scenario_label=sequential,ber=1e-05",DQTA(k_max=3),throughput_tags_per_sec,1024.518259,0.000000,1024.518259,50,1024.5183 +/- 0.0000
"scenario_label=sequential,ber=1e-05",DRCT,throughput_tags_per_sec,555.719917,0.000000,555.719917,50,555.7199 +/- 0.0000
"scenario_label=sequential,ber=1e-05",EMDT,throughput_tags_per_sec,729.928140,1.716421,738.353311,50,729.9281 +/- 1.7164
"scenario_label=sequential,ber=1e-05",LAPCT,throughput_tags_per_sec,323.611387,0.000000,323.611387,50,323.6114 +/- 0.0000
"scenario_label=sequential,ber=1e-05",NLHQT(n=2),throughput_tags_per_sec,1396.289222,0.000000,1396.289222,50,1396.2892 +/- 0.0000
"scenario_label=sequential,ber=1e-05",SGCT,throughput_tags_per_sec,2169.124028,0.074852,2169.357393,50,2169.1240 +/- 0.0749
"scenario_label=sequential,ber=1e-05",DQTA(k_max=3),total_bits,1329872.000000,0.000000,1329872.000000,50,1329872.0000 +/- 0.0000
"scenario_label=sequential,ber=1e-05",DRCT,total_bits,5107454.000000,0.000000,5107454.000000,50,5107454.0000 +/- 0.0000
"scenario_label=sequential,ber=1e-05",EMDT,total_bits,1721653.640000,2003.422113,1733924.300000,50,1721653.6400 +/- 2003.4221
"scenario_label=sequential,ber=1e-05",LAPCT,total_bits,2973813.000000,0.000000,2973813.000000,50,2973813.0000 +/- 0.0000
"scenario_label=sequential,ber=1e-05",NLHQT(n=2),total_bits,897960.000000,0.000000,897960.000000,50,897960.0000 +/- 0.0000
"scenario_label=sequential,ber=1e-05",SGCT,total_bits,623406.800000,11.804715,623508.000000,50,623406.8000 +/- 11.8047
"scenario_label=sequential,ber=1e-05",DQTA(k_max=3),total_energy_uj,4897848.687000,0.000000,4897848.687000,50,4897848.6870 +/- 0.0000
"scenario_label=sequential,ber=1e-05",DRCT,total_energy_uj,9050979.850000,0.000000,9050979.850000,50,9050979.8500 +/- 0.0000
"scenario_label=sequential,ber=1e-05",EMDT,total_energy_uj,6856860.391275,17905.862072,6998870.660850,50,6856860.3913 +/- 17905.8621
"scenario_label=sequential,ber=1e-05",LAPCT,total_energy_uj,15468050.924000,0.000000,15468050.924000,50,15468050.9240 +/- 0.0000
"scenario_label=sequential,ber=1e-05",NLHQT(n=2),total_energy_uj,3583741.116000,0.000000,3583741.116000,50,3583741.1160 +/- 0.0000
"scenario_label=sequential,ber=1e-05",SGCT,total_energy_uj,2325712.831170,91.589379,2326354.762475,50,2325712.8312 +/- 91.5894
"scenario_label=sequential,ber=1e-05",DQTA(k_max=3),total_protocol_time_ms,9760.685000,0.000000,9760.685000,50,9760.6850 +/- 0.0000
"scenario_label=sequential,ber=1e-05",DRCT,total_protocol_time_ms,17994.676250,0.000000,17994.676250,50,17994.6763 +/- 0.0000
"scenario_label=sequential,ber=1e-05",EMDT,total_protocol_time_ms,13700.948150,32.322186,13909.343125,50,13700.9482 +/- 32.3222
"scenario_label=sequential,ber=1e-05",LAPCT,total_protocol_time_ms,30901.261250,0.000000,30901.261250,50,30901.2612 +/- 0.0000
"scenario_label=sequential,ber=1e-05",NLHQT(n=2),total_protocol_time_ms,7161.840000,0.000000,7161.840000,50,7161.8400 +/- 0.0000
"scenario_label=sequential,ber=1e-05",SGCT,total_protocol_time_ms,4610.156000,0.159107,4611.520000,50,4610.1560 +/- 0.1591
