TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,energy_profile,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_reader_tx_energy_uj,total_tag_tx_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,energy_per_tag_uj,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,599313799,3800772741,16126890.000000,905351.000000,4940015.000000,34862,8116546.686375,1810.702000,2470.007500,4280.709500,8120827.395875,10000,812.082740,10000,10916,9297,,,,,,,,,,,,,,,,,,,,5.670800,,620.082359,DQTA(k_max=3),47,24,,8.000000,64.000000,30213,0.330983,494.001500,90.535100,5845366.000000,584.536600,1.075616,16126.890000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1782822863,2515703759,25194047.500000,1713636.000000,2701094.000000,17398,12633657.781750,3427.272000,1350.547000,4777.819000,12638435.600750,10000,1263.843560,10000,0,18577,,,,,,,,,,,,,,,,,,,,40.054700,,396.919153,NLHQT(n=2),48,22,,8.000000,64.000000,28577,0.349932,270.109400,171.363600,4414730.000000,441.473000,0.538300,25194.047500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1782822863,3880172422,13786517.500000,245828.000000,1476512.000000,20107,6911948.701000,491.656000,738.256000,1229.912000,6913178.613000,10000,691.317861,10000,4053,6054,,,,,,,,,,,,,,,,,,,,5.337900,,725.346339,EMDT,48,44,,8.000000,64.000000,20107,0.497339,147.651200,24.582800,1722340.000000,172.234000,1.651800,13786.517500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,91626193,3130869771,10273673.750000,555751.000000,993653.000000,15699,5126950.542375,1111.502000,496.826500,1608.328500,5128558.870875,10000,512.855887,10000,0,2851,1428.000000,1423.000000,129.000000,42307.000000,11421.000000,32708.000000,32708.000000,11421.000000,1423.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.542800,0.000000,973.361647,SGCT,49,36,,8.000000,64.000000,12851,0.778150,99.365300,55.575100,1549404.000000,154.940400,3.507541,10273.673750
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,1782822863,2418738877,16111292.500000,903250.000000,5166107.000000,35025,8053771.161500,1806.500000,2583.053500,4389.553500,8058160.715000,10000,805.816071,10000,11106,9279,,,,,,,,,,,,,,,,,,,,5.791400,,620.682667,DQTA(k_max=3),48,25,,8.000000,64.000000,30385,0.329110,516.610700,90.325000,6069357.000000,606.935700,1.077702,16111.292500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,91626193,1851305960,24850760.000000,1685632.000000,2661356.000000,17458,12460514.948750,3371.264000,1330.678000,4701.942000,12465216.890750,10000,1246.521689,10000,0,18678,,,,,,,,,,,,,,,,,,,,39.067800,,402.402180,NLHQT(n=2),49,22,,8.000000,64.000000,28678,0.348699,266.135600,168.563200,4346988.000000,434.698800,0.535389,24850.760000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,91626193,972500346,13681475.000000,249722.000000,1483424.000000,19860,6884271.372750,499.444000,741.712000,1241.156000,6885512.528750,10000,688.551253,10000,3925,5935,,,,,,,,,,,,,,,,,,,,5.317400,,730.915344,EMDT,49,47,,8.000000,64.000000,19860,0.503525,148.342400,24.972200,1733146.000000,173.314600,1.684920,13681.475000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,2612535682,569001552,10068053.750000,541404.000000,991558.000000,15456,5036278.744250,1082.808000,991.558000,2074.366000,5038353.110250,10000,503.835311,10000,0,2730,1368.000000,1358.000000,129.000000,41336.000000,11352.000000,32587.000000,32587.000000,11352.000000,1362.000000,9990.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.520400,0.000000,993.240625,SGCT,0,34,,8.000000,64.000000,12730,0.785546,99.155800,54.140400,1532962.000000,153.296200,3.663004,10068.053750
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=baseline",0.000000,True,True,baseline,formal_sgct_energy_sensitivity,91626193,1554308295,16075075.000000,901845.000000,5618189.000000,34741,8049667.948750,1803.690000,2809.094500,4612.784500,8054280.733250,10000,805.428073,10000,10843,9265,,,,,,,,,,,,,,,,,,,,6.037400,,622.081079,DQTA(k_max=3),49,24,,8.000000,64.000000,30108,0.332138,561.818900,90.184500,6520034.000000,652.003400,1.079331,16075.075000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,2612535682,1069555279,25293650.000000,1720648.000000,2701282.000000,17465,12676378.782000,3441.296000,2701.282000,6142.578000,12682521.360000,10000,1268.252136,10000,0,18721,,,,,,,,,,,,,,,,,,,,40.064100,,395.356147,NLHQT(n=2),0,20,,8.000000,64.000000,28721,0.348177,270.128200,172.064800,4421930.000000,442.193000,0.534160,25293.650000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,2612535682,1375640835,13794817.500000,240482.000000,1470576.000000,20189,6884422.066750,480.964000,1470.576000,1951.540000,6886373.606750,10000,688.637361,10000,4110,6079,,,,,,,,,,,,,,,,,,,,5.333600,,724.909916,EMDT,0,48,,8.000000,64.000000,20189,0.495319,147.057600,24.048200,1711058.000000,171.105800,1.645007,13794.817500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3193919566,1668848854,9981756.250000,535106.000000,990481.000000,15347,5006471.563500,1070.212000,990.481000,2060.693000,5008532.256500,10000,500.853226,10000,0,2675,1340.000000,1335.000000,129.000000,40987.000000,11333.000000,32517.000000,32517.000000,11333.000000,1335.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.504600,0.000000,1001.827709,SGCT,1,35,,8.000000,64.000000,12675,0.788955,99.048100,53.510600,1525587.000000,152.558700,3.738318,9981.756250
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,2612535682,1594367173,16089600.000000,903060.000000,4928799.000000,34728,8071143.808125,1806.120000,4928.799000,6734.919000,8077878.727125,10000,807.787873,10000,10815,9275,,,,,,,,,,,,,,,,,,,,5.666800,,621.519491,DQTA(k_max=3),0,26,,8.000000,64.000000,30090,0.332336,492.879900,90.306000,5831859.000000,583.185900,1.078167,16089.600000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3193919566,1224321470,25151832.500000,1710478.000000,2700800.000000,17371,12578291.018000,3420.956000,2700.800000,6121.756000,12584412.774000,10000,1258.441277,10000,0,18557,,,,,,,,,,,,,,,,,,,,40.040000,,397.585345,NLHQT(n=2),1,22,,8.000000,64.000000,28557,0.350177,270.080000,171.047800,4411278.000000,441.127800,0.538880,25151.832500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3193919566,1021603642,13576610.000000,243760.000000,1478832.000000,19788,6832190.420250,487.520000,1478.832000,1966.352000,6834156.772250,10000,683.415677,10000,3960,5828,,,,,,,,,,,,,,,,,,,,5.285400,,736.560894,EMDT,1,47,,8.000000,64.000000,19788,0.505357,147.883200,24.376000,1722592.000000,172.259200,1.715854,13576.610000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3856483902,1922180300,10118952.500000,544848.000000,991999.000000,15508,5062284.755500,1089.696000,991.999000,2081.695000,5064366.450500,10000,506.436645,10000,0,2758,1384.000000,1374.000000,129.000000,41572.000000,11372.000000,32606.000000,32606.000000,11372.000000,1374.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.523400,0.000000,988.244584,SGCT,2,33,,8.000000,64.000000,12758,0.783822,99.199900,54.484800,1536847.000000,153.684700,3.625816,10118.952500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3193919566,4263399200,15987671.250000,895688.000000,5394138.000000,34610,8029687.214625,1791.376000,5394.138000,7185.514000,8036872.728625,10000,803.687273,10000,10799,9207,,,,,,,,,,,,,,,,,,,,5.908900,,625.481963,DQTA(k_max=3),1,25,,8.000000,64.000000,30006,0.333267,539.413800,89.568800,6289826.000000,628.982600,1.086130,15987.671250
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3856483902,1754048848,25167790.000000,1711566.000000,2700894.000000,17382,12594677.399750,3423.132000,2700.894000,6124.026000,12600801.425750,10000,1260.080143,10000,0,18550,,,,,,,,,,,,,,,,,,,,40.044700,,397.333258,NLHQT(n=2),2,21,,8.000000,64.000000,28550,0.350263,270.089400,171.156600,4412460.000000,441.246000,0.539084,25167.790000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3856483902,3229558630,13720905.000000,240746.000000,1472768.000000,20096,6905773.282750,481.492000,1472.768000,1954.260000,6907727.542750,10000,690.772754,10000,4112,5984,,,,,,,,,,,,,,,,,,,,5.316100,,728.814900,EMDT,2,46,,8.000000,64.000000,20096,0.497611,147.276800,24.074600,1713514.000000,171.351400,1.671123,13720.905000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1262825106,3454450969,10127695.000000,545411.000000,991731.000000,15522,5055252.024625,1090.822000,991.731000,2082.553000,5057334.577625,10000,505.733458,10000,0,2762,1383.000000,1379.000000,129.000000,41647.000000,11377.000000,32598.000000,32598.000000,11377.000000,1379.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.520600,0.000000,987.391504,SGCT,3,39,,8.000000,64.000000,12762,0.783576,99.173100,54.541100,1537142.000000,153.714200,3.620565,10127.695000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3856483902,2131337195,16007201.250000,896180.000000,5403729.000000,34844,8012034.681750,1792.360000,5403.729000,7196.089000,8019230.770750,10000,801.923077,10000,11027,9211,,,,,,,,,,,,,,,,,,,,5.903400,,624.718828,DQTA(k_max=3),2,25,,8.000000,64.000000,30238,0.330710,540.372900,89.618000,6299909.000000,629.990900,1.085658,16007.201250
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1262825106,2967156935,25186830.000000,1713014.000000,2700936.000000,17394,12627902.670250,3426.028000,2700.936000,6126.964000,12634029.634250,10000,1263.402963,10000,0,18578,,,,,,,,,,,,,,,,,,,,40.046800,,397.032894,NLHQT(n=2),3,21,,8.000000,64.000000,28578,0.349920,270.093600,171.301400,4413950.000000,441.395000,0.538271,25186.830000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1262825106,3881566418,13582220.000000,246444.000000,1482048.000000,19684,6818290.220750,492.888000,1482.048000,1974.936000,6820265.156750,10000,682.026516,10000,3843,5841,,,,,,,,,,,,,,,,,,,,5.298400,,736.256665,EMDT,3,46,,8.000000,64.000000,19684,0.508027,148.204800,24.644400,1728492.000000,172.849200,1.712036,13582.220000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1464137985,4018986580,10151331.250000,547220.000000,992587.000000,15553,5031029.121750,1094.440000,992.587000,2087.027000,5033116.148750,10000,503.311615,10000,0,2777,1390.000000,1388.000000,129.000000,41781.000000,11387.000000,32654.000000,32654.000000,11387.000000,1387.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.531200,0.000000,985.092472,SGCT,4,34,,8.000000,64.000000,12777,0.782656,99.258700,54.722000,1539807.000000,153.980700,3.601008,10151.331250
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1262825106,2851617836,16209453.750000,910335.000000,4937362.000000,34994,8098569.497000,1820.670000,4937.362000,6758.032000,8105327.529000,10000,810.532753,10000,10964,9353,,,,,,,,,,,,,,,,,,,,5.668000,,616.923936,DQTA(k_max=3),3,26,,8.000000,64.000000,30317,0.329848,493.736200,91.033500,5847697.000000,584.769700,1.069176,16209.453750
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1464137985,2468836418,25086283.750000,1704008.000000,2681276.000000,17472,12571921.495250,3408.016000,2681.276000,6089.292000,12578010.787250,10000,1257.801079,10000,0,18691,,,,,,,,,,,,,,,,,,,,39.563800,,398.624208,NLHQT(n=2),4,22,,8.000000,64.000000,28691,0.348541,268.127600,170.400800,4385284.000000,438.528400,0.535017,25086.283750
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1464137985,1859983594,13724607.500000,242198.000000,1473616.000000,20117,6918128.600250,484.396000,1473.616000,1958.012000,6920086.612250,10000,692.008661,10000,4131,5986,,,,,,,,,,,,,,,,,,,,5.311600,,728.618287,EMDT,4,47,,8.000000,64.000000,20117,0.497092,147.361600,24.219800,1715814.000000,171.581400,1.670565,13724.607500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,4078842320,958740450,10217345.000000,551760.000000,1055644.000000,15636,5103173.610750,1103.520000,1055.644000,2159.164000,5105332.774750,10000,510.533277,10000,0,2818,1410.000000,1408.000000,129.000000,42082.000000,11406.000000,35180.000000,35180.000000,11406.000000,1408.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,7.036600,0.000000,978.727840,SGCT,5,36,,8.000000,64.000000,12818,0.780153,105.564400,55.176000,1607404.000000,160.740400,3.548616,10217.345000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,1464137985,444070218,16051417.500000,899348.000000,5160443.000000,34930,8017901.010250,1798.696000,5160.443000,6959.139000,8024860.149250,10000,802.486015,10000,11071,9239,,,,,,,,,,,,,,,,,,,,5.786900,,622.997938,DQTA(k_max=3),4,25,,8.000000,64.000000,30310,0.329924,516.044300,89.934800,6059791.000000,605.979100,1.082368,16051.417500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,4078842320,2978657736,24824812.500000,1683842.000000,2661250.000000,17440,12428585.733500,3367.684000,2661.250000,6028.934000,12434614.667500,10000,1243.461467,10000,0,18664,,,,,,,,,,,,,,,,,,,,39.062500,,402.822781,NLHQT(n=2),5,22,,8.000000,64.000000,28664,0.348870,266.125000,168.384200,4345092.000000,434.509200,0.535791,24824.812500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,4078842320,1510204327,13889867.500000,245740.000000,1474160.000000,20303,6905436.167250,491.480000,1474.160000,1965.640000,6907401.807250,10000,690.740181,10000,4139,6164,,,,,,,,,,,,,,,,,,,,5.362300,,719.949272,EMDT,5,50,,8.000000,64.000000,20303,0.492538,147.416000,24.574000,1719900.000000,171.990000,1.622323,13889.867500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,245137593,328629542,10127927.500000,545458.000000,992107.000000,15522,5112334.768375,1090.916000,992.107000,2083.023000,5114417.791375,10000,511.441779,10000,0,2762,1383.000000,1380.000000,129.000000,41661.000000,11379.000000,32618.000000,32618.000000,11379.000000,1379.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.524200,0.000000,987.368837,SGCT,6,34,,8.000000,64.000000,12762,0.783576,99.210700,54.545800,1537565.000000,153.756500,3.620565,10127.927500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,4078842320,205129347,16083626.250000,901565.000000,4908091.000000,34966,8062236.179250,1803.130000,4908.091000,6711.221000,8068947.400250,10000,806.894740,10000,11074,9261,,,,,,,,,,,,,,,,,,,,5.665300,,621.750334,DQTA(k_max=3),5,26,,8.000000,64.000000,30335,0.329652,490.809100,90.156500,5809656.000000,580.965600,1.079797,16083.626250
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,245137593,996493907,25237247.500000,1716552.000000,2701072.000000,17428,12606046.706000,3433.104000,2701.072000,6134.176000,12612180.882000,10000,1261.218088,10000,0,18669,,,,,,,,,,,,,,,,,,,,40.053600,,396.239725,NLHQT(n=2),6,21,,8.000000,64.000000,28669,0.348809,270.107200,171.655200,4417624.000000,441.762400,0.535647,25237.247500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,245137593,3068345195,13653035.000000,242440.000000,1476128.000000,19878,6836580.160250,484.880000,1476.128000,1961.008000,6838541.168250,10000,683.854117,10000,3960,5918,,,,,,,,,,,,,,,,,,,,5.307300,,732.437879,EMDT,6,45,,8.000000,64.000000,19878,0.503069,147.612800,24.244000,1718568.000000,171.856800,1.689760,13653.035000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,623148001,1308539810,10163018.750000,547925.000000,992584.000000,15566,5054061.967250,1095.850000,992.584000,2088.434000,5056150.401250,10000,505.615040,10000,0,2784,1394.000000,1391.000000,129.000000,41826.000000,11390.000000,32644.000000,32644.000000,11390.000000,1390.000000,10000.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.529400,0.000000,983.959613,SGCT,7,33,,8.000000,64.000000,12784,0.782228,99.258400,54.792500,1540509.000000,154.050900,3.591954,10163.018750
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,245137593,2134989479,16053577.500000,899934.000000,4929005.000000,34790,8053364.119750,1799.868000,4929.005000,6728.873000,8060092.992750,10000,806.009299,10000,10919,9247,,,,,,,,,,,,,,,,,,,,5.665600,,622.914114,DQTA(k_max=3),6,24,,8.000000,64.000000,30166,0.331499,492.900500,89.993400,5828939.000000,582.893900,1.081432,16053.577500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,623148001,3702124207,25053995.000000,1701618.000000,2681190.000000,17451,12540946.350875,3403.236000,2681.190000,6084.426000,12547030.776875,10000,1254.703078,10000,0,18663,,,,,,,,,,,,,,,,,,,,39.559500,,399.137942,NLHQT(n=2),7,20,,8.000000,64.000000,28663,0.348882,268.119000,170.161800,4382808.000000,438.280800,0.535820,25053.995000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,623148001,1812495888,13641870.000000,245718.000000,1480176.000000,19902,6814405.046000,491.436000,1480.176000,1971.612000,6816376.658000,10000,681.637666,10000,4006,5896,,,,,,,,,,,,,,,,,,,,5.303300,,733.037333,EMDT,7,49,,8.000000,64.000000,19902,0.502462,148.017600,24.571800,1725894.000000,172.589400,1.696065,13641.870000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3367158247,2862533933,10273867.500000,555814.000000,993500.000000,15700,5109134.912250,1111.628000,993.500000,2105.128000,5111240.040250,10000,511.124004,10000,0,2852,1429.000000,1422.000000,129.000000,42293.000000,11419.000000,32703.000000,32703.000000,11419.000000,1423.000000,9996.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.542400,0.000000,973.343291,SGCT,8,35,,8.000000,64.000000,12852,0.778089,99.350000,55.581400,1549314.000000,154.931400,3.506311,10273.867500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,623148001,906629163,16104272.500000,902165.000000,6074565.000000,35098,8075138.059750,1804.330000,6074.565000,7878.895000,8083016.954750,10000,808.301695,10000,11188,9273,,,,,,,,,,,,,,,,,,,,6.289600,,620.953228,DQTA(k_max=3),7,23,,8.000000,64.000000,30461,0.328289,607.456500,90.216500,6976730.000000,697.673000,1.078400,16104.272500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3367158247,4187277573,13817490.000000,245784.000000,1475712.000000,20228,6910178.939000,491.568000,1475.712000,1967.280000,6912146.219000,10000,691.214622,10000,4141,6087,,,,,,,,,,,,,,,,,,,,5.336800,,723.720444,EMDT,8,48,,8.000000,64.000000,20228,0.494364,147.571200,24.578400,1721496.000000,172.149600,1.642845,13817.490000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3367158247,2208388587,24989225.000000,1695060.000000,2661484.000000,17555,12544187.069250,3390.120000,2661.484000,6051.604000,12550238.673250,10000,1255.023867,10000,0,18853,,,,,,,,,,,,,,,,,,,,39.074200,,400.172474,NLHQT(n=2),8,21,,8.000000,64.000000,28853,0.346584,266.148400,169.506000,4356544.000000,435.654400,0.530420,24989.225000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3438492945,1012991297,10286445.000000,556622.000000,993545.000000,15716,5127892.929625,1113.244000,993.545000,2106.789000,5129999.718625,10000,512.999972,10000,0,2858,1430.000000,1428.000000,129.000000,42382.000000,11426.000000,32706.000000,32706.000000,11426.000000,1428.000000,9998.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.541800,0.000000,972.153159,SGCT,9,35,,8.000000,64.000000,12858,0.777726,99.354500,55.662200,1550167.000000,155.016700,3.498950,10286.445000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3367158247,2768858755,16157251.250000,906610.000000,4942646.000000,35048,8092793.976625,1813.220000,4942.646000,6755.866000,8099549.842625,10000,809.954984,10000,11081,9311,,,,,,,,,,,,,,,,,,,,5.664800,,618.917156,DQTA(k_max=3),8,26,,8.000000,64.000000,30392,0.329034,494.264600,90.661000,5849256.000000,584.925600,1.073998,16157.251250
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3438492945,2028787505,25331477.500000,1723104.000000,2701408.000000,17492,12716318.350500,3446.208000,2701.408000,6147.616000,12722465.966500,10000,1272.246597,10000,0,18744,,,,,,,,,,,,,,,,,,,,40.070400,,394.765761,NLHQT(n=2),9,21,,8.000000,64.000000,28744,0.347899,270.140800,172.310400,4424512.000000,442.451200,0.533504,25331.477500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3438492945,3597949225,13580015.000000,242022.000000,1477296.000000,19800,6808503.470750,484.044000,1477.296000,1961.340000,6810464.810750,10000,681.046481,10000,3973,5827,,,,,,,,,,,,,,,,,,,,5.285500,,736.376212,EMDT,9,48,,8.000000,64.000000,19800,0.505051,147.729600,24.202200,1719318.000000,171.931800,1.716149,13580.015000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3211662463,2038781309,10326885.000000,559592.000000,994113.000000,15766,5175838.123000,1119.184000,994.113000,2113.297000,5177951.420000,10000,517.795142,10000,0,2884,1444.000000,1439.000000,129.000000,42548.000000,11436.000000,32744.000000,32744.000000,11436.000000,1440.000000,9996.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,10000.000000,0.000000,6.550200,0.000000,968.346215,SGCT,10,38,,8.000000,64.000000,12884,0.776156,99.411300,55.959200,1553705.000000,155.370500,3.467406,10326.885000
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3438492945,563790289,16020972.500000,897872.000000,4936542.000000,34778,8014361.013125,1795.744000,4936.542000,6732.286000,8021093.299125,10000,802.109330,10000,10943,9223,,,,,,,,,,,,,,,,,,,,5.661500,,624.181834,DQTA(k_max=3),9,26,,8.000000,64.000000,30166,0.331499,493.654200,89.787200,5834414.000000,583.441400,1.084246,16020.972500
10000,96,clustered,clustered,"scenario_label=clustered,energy_profile=tag-expensive",0.000000,True,True,tag-expensive,formal_sgct_energy_sensitivity,3211662463,871806960,25380942.500000,1726756.000000,2701570.000000,17524,12704532.538750,3453.512000,2701.570000,6155.082000,12710687.620750,10000,1271.068762,10000,0,18794,,,,,,,,,,,,,,,,,,,,40.078500,,393.996401,NLHQT(n=2),10,21,,8.000000,64.000000,28794,0.347295,270.157000,172.675600,4428326.000000,442.832600,0.532085,25380.942500
