TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,ovg_trigger_count,hbmt_ovg_trigger_count,fallback_invocation_count,prefix_stagnation_trigger_count,prefix_stag_score_trigger_count,repeated_pattern_trigger_count,ovg_rehash_count,ovg_width_up_count,ovg_width_down_count,ovg_no_singleton_count,ovg_success_count,post_ovg_singleton_count,ovg_fallback_avoid_count,inspect_collision_count,fcw_cache_created_count,fcw_cache_hit_count,fcw_cache_hit_ratio,fcw_fast_path_count,fcw_width_up_count,fcw_width_down_count,adaptive_cbit_r4_count,multibit_fallback_count,mode_lock1_count,mode_lock2_count,mode_cbit_count,mode_pivot_count,mode_ovg_count,mode_fallback_count,fallback_invocation_ratio,prefix_length,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,signature_grouping_trigger_count.1,sparse_signature_groups.1,signature_groups_pruned.1,signature_marker_tag_bits.1,signature_collision_groups.1,signature_singleton_groups.1,max_signature_d.1,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,4056530300,1640316408,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2663541735,879029335,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1087830732,3890400571,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,4,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,251809731,442094687,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,584537927,1974989161,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,344836023,2689446063,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,489650222,597620222,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,476749317,1005278295,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1064732627,2327499952,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,911855784,3331803738,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,11,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,4107924023,2939589103,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,12,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2644983830,2082483152,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1228855136,3458089532,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2446290721,2713715744,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3087908927,1117519642,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,572841202,853492221,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3238705658,2863872568,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2495601793,1290163288,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,19,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1284244083,3597604803,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,20,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2172496083,2917595557,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2135901733,1813041750,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2655808683,503800544,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,23,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2713116126,828296262,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3651110576,1643229365,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,25,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3859789492,3149606548,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,26,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1454297883,3082082605,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,27,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2930252536,3730072920,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,28,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,691301899,4271428140,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,29,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,522749748,300514558,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,30,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,394755649,3548952200,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,31,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,777208534,925866316,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,32,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,4250881287,2647442084,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,33,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1183881022,306646124,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,34,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1512527346,3267881865,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,35,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,496321938,3426009326,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,36,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,4114370023,4026660089,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,37,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3942389811,2657433387,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,38,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3068821818,1308344584,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,39,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3726216141,1073889454,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,40,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,1162001193,776171178,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,41,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,468307096,111535313,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,42,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2761457751,3254470498,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,43,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2661657372,4080512494,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,44,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,3204226574,713746925,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,45,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2492175295,2195811261,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,46,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
10000,96,sequential,sequential,scenario_label=sequential,0.0,True,True,formal_experiment13_sgct_signature_grouping,2164794975,262920537,17994676.25,1266840.0,3840614.0,30261,9046525.863,4453.987,9050979.85,10000,10000,88,10086,,,,,,,,,,,,,,,,,,,,96.0,,555.719917,DRCT,47,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10087.0,4999.0,5087.0,890392.0,298.0,,,20174,0.495688,384.0614,126.684,5107454.0,510.7454,0.991473,17994.67625,,,,,,,,2533.68,1920.307,905.097985,960000.0,0.0,0.995638
