experiment_name,scenario,run_id,point_seed,algorithm,algorithm_seed,tag_count,epc_length,status,runtime,scenario_point,algorithm_name
formal_sgct_ber_robustness,prefix80,13,749316346,DQTA(k_max=3),1017047320,10000,96,ok,,"scenario_label=prefix80,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,prefix80,13,3138621385,DQTA(k_max=3),844837687,10000,96,ok,,"scenario_label=prefix80,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,13,790640209,DQTA(k_max=3),952294761,10000,96,ok,,"scenario_label=clustered,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,13,1696520739,DQTA(k_max=3),308174556,10000,96,ok,,"scenario_label=clustered,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,13,1806942848,DQTA(k_max=3),1884695691,10000,96,ok,,"scenario_label=clustered,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,clustered,13,3982103056,DQTA(k_max=3),2341088970,10000,96,ok,,"scenario_label=clustered,ber=0.001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,14,3659499384,DQTA(k_max=3),2218258801,10000,96,ok,,"scenario_label=random,ber=0.0",DQTA(k_max=3)
formal_sgct_ber_robustness,random,14,3427849712,DQTA(k_max=3),3909234319,10000,96,ok,,"scenario_label=random,ber=1e-05",DQTA(k_max=3)
formal_sgct_ber_robustness,random,14,1347166635,DQTA(k_max=3),1776768991,10000,96,ok,,"scenario_label=random,ber=0.0001",DQTA(k_max=3)
formal_sgct_ber_robustness,random,14,296412544,DQTA(k_max=3),1775513494,10000,96,ok,,"scenario_label=random,ber=0.001",DQTA(k_max=3)
