TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,enable_refined_energy_model,enable_resource_monitoring,ber,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,1467663203,755996917,22977526.250000,1515224.000000,3247178.000000,44346,11451520.646750,4654.037000,11456174.683750,10000,10000,4783,14781,,,,,,,,,,,,,,,,,,,,75.591100,,435.207859,DRCT,21,14.000000,,14782.000000,7383.000000,7398.000000,387878.000000,460.000000,,8.000000,64.000000,29564,0.338249,324.717800,151.522400,4762402.000000,476.240200,0.676544,22977.526250,3030.448000,1623.589000,1145.617468,755911.000000,0.000000,0.838215
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,1986326123,3527774803,23215411.250000,1532512.000000,3247326.000000,44865,11693035.269375,4688.687000,11697723.956375,10000,10000,4956,14954,,,,,,,,,,,,,,,,,,,,75.648400,,430.748346,DRCT,22,12.000000,,14955.000000,7576.000000,7378.000000,352954.000000,426.000000,,8.000000,64.000000,29910,0.334336,324.732600,153.251200,4779838.000000,477.983800,0.668717,23215.411250,3065.024000,1623.663000,1169.772396,756484.000000,0.000000,0.834303
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,3924269579,1250268411,22995683.750000,1517054.000000,3245985.000000,44349,11561075.610375,4657.100500,11565732.710875,10000,10000,4784,14782,,,,,,,,,,,,,,,,,,,,75.604200,,434.864217,DRCT,23,14.000000,,14783.000000,7334.000000,7448.000000,388307.000000,424.000000,,8.000000,64.000000,29566,0.338226,324.598500,151.705400,4763039.000000,476.303900,0.676498,22995.683750,3034.108000,1622.992500,1156.573271,756042.000000,0.000000,0.838193
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,650777595,2063510211,23233217.500000,1533689.000000,3248961.000000,44820,11629407.171500,4691.858500,11634099.030000,10000,10000,4941,14939,,,,,,,,,,,,,,,,,,,,75.637900,,430.418215,DRCT,24,12.000000,,14940.000000,7522.000000,7417.000000,395627.000000,470.000000,,8.000000,64.000000,29880,0.334672,324.896100,153.368900,4782650.000000,478.265000,0.669389,23233.217500,3067.378000,1624.480500,1163.409903,756379.000000,0.000000,0.834639
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2836714018,3406400674,23416177.500000,1547096.000000,3247052.000000,45204,11714948.166500,4717.718000,11719665.884500,10000,10000,5069,15067,,,,,,,,,,,,,,,,,,,,75.650400,,427.055184,DRCT,25,13.000000,,15068.000000,7462.000000,7605.000000,398572.000000,420.000000,,8.000000,64.000000,30136,0.331829,324.705200,154.709600,4794148.000000,479.414800,0.663702,23416.177500,3094.192000,1623.526000,1171.966588,756504.000000,0.000000,0.831796
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2003333468,245264580,23428226.250000,1547680.000000,3248853.000000,45246,11713772.544625,4719.786500,11718492.331125,10000,10000,5083,15081,,,,,,,,,,,,,,,,,,,,75.665300,,426.835557,DRCT,26,13.000000,,15082.000000,7486.000000,7595.000000,371056.000000,451.000000,,8.000000,64.000000,30164,0.331521,324.885300,154.768000,4796533.000000,479.653300,0.663086,23428.226250,3095.360000,1624.426500,1171.849233,756653.000000,0.000000,0.831488
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,3600780003,154288970,23181787.500000,1529744.000000,3250330.000000,44703,11479859.990750,4684.653000,11484544.643750,10000,10000,4902,14900,,,,,,,,,,,,,,,,,,,,75.628700,,431.373120,DRCT,27,16.000000,,14901.000000,7479.000000,7421.000000,383020.000000,509.000000,,8.000000,64.000000,29802,0.335548,325.033000,152.974400,4780074.000000,478.007400,0.671141,23181.787500,3059.488000,1625.165000,1148.454464,756287.000000,0.000000,0.835514
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2728544915,2910171540,23215810.000000,1532289.000000,3247700.000000,44817,11627237.172000,4688.428000,11631925.600000,10000,10000,4940,14938,,,,,,,,,,,,,,,,,,,,75.610000,,430.740948,DRCT,28,14.000000,,14939.000000,7415.000000,7523.000000,361835.000000,459.000000,,8.000000,64.000000,29878,0.334694,324.770000,153.228900,4779989.000000,477.998900,0.669434,23215.810000,3064.578000,1623.850000,1163.192560,756100.000000,0.000000,0.834661
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,1178439997,3743208544,23160778.750000,1528381.000000,3248059.000000,44667,11549028.765875,4680.791500,11553709.557375,10000,10000,4890,14888,,,,,,,,,,,,,,,,,,,,75.602200,,431.764411,DRCT,29,13.000000,,14889.000000,7407.000000,7481.000000,394307.000000,474.000000,,8.000000,64.000000,29778,0.335818,324.805900,152.838100,4776440.000000,477.644000,0.671682,23160.778750,3056.762000,1624.029500,1155.370956,756022.000000,0.000000,0.835785
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,1059005181,3373193052,22933633.750000,1512297.000000,3246363.000000,44259,11518591.834250,4647.775500,11523239.609750,10000,10000,4754,14752,,,,,,,,,,,,,,,,,,,,75.591500,,436.040800,DRCT,30,14.000000,,14753.000000,7391.000000,7361.000000,361786.000000,438.000000,,8.000000,64.000000,29506,0.338914,324.636300,151.229700,4758660.000000,475.866000,0.677874,22933.633750,3024.594000,1623.181500,1152.323961,755915.000000,0.000000,0.838880
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,3150161764,1566886614,23158186.250000,1528290.000000,3248523.000000,44655,11591876.068125,4680.841500,11596556.909625,10000,10000,4886,14884,,,,,,,,,,,,,,,,,,,,75.614700,,431.812746,DRCT,31,13.000000,,14885.000000,7455.000000,7429.000000,378060.000000,477.000000,,8.000000,64.000000,29770,0.335909,324.852300,152.829000,4776813.000000,477.681300,0.671862,23158.186250,3056.580000,1624.261500,1159.655691,756147.000000,0.000000,0.835875
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,4022679581,3402469896,23035410.000000,1519464.000000,3247317.000000,44427,11514900.665625,4662.586500,11519563.252125,10000,10000,4810,14808,,,,,,,,,,,,,,,,,,,,75.591400,,434.114261,DRCT,32,14.000000,,14809.000000,7395.000000,7413.000000,390662.000000,464.000000,,8.000000,64.000000,29618,0.337633,324.731700,151.946400,4766781.000000,476.678100,0.675311,23035.410000,3038.928000,1623.658500,1151.956325,755914.000000,0.000000,0.837599
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,538987714,3852473386,23005320.000000,1517476.000000,3246592.000000,44391,11616093.982500,4658.248000,11620752.230500,10000,10000,4798,14796,,,,,,,,,,,,,,,,,,,,75.598900,,434.682065,DRCT,33,14.000000,,14797.000000,7398.000000,7398.000000,361620.000000,440.000000,,8.000000,64.000000,29594,0.337906,324.659200,151.747600,4764068.000000,476.406800,0.675858,23005.320000,3034.952000,1623.296000,1162.075223,755989.000000,0.000000,0.837873
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,659151123,1032675964,23078848.750000,1522524.000000,3248394.000000,44520,11575090.151125,4669.245000,11579759.396125,10000,10000,4841,14839,,,,,,,,,,,,,,,,,,,,75.609200,,433.297176,DRCT,34,13.000000,,14840.000000,7396.000000,7443.000000,384166.000000,477.000000,,8.000000,64.000000,29680,0.336927,324.839400,152.252400,4770918.000000,477.091800,0.673900,23078.848750,3045.048000,1624.197000,1157.975940,756092.000000,0.000000,0.836894
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,1703672209,532695599,23066442.500000,1521967.000000,3246161.000000,44505,11607421.101750,4667.014500,11612088.116250,10000,10000,4836,14834,,,,,,,,,,,,,,,,,,,,75.604400,,433.530225,DRCT,35,12.000000,,14835.000000,7381.000000,7453.000000,354070.000000,425.000000,,8.000000,64.000000,29670,0.337041,324.616100,152.196700,4768128.000000,476.812800,0.674127,23066.442500,3043.934000,1623.080500,1161.208812,756044.000000,0.000000,0.837007
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,42158604,1477040304,22988672.500000,1516129.000000,3246850.000000,44382,11545690.355375,4655.683000,11550346.038375,10000,10000,4795,14793,,,,,,,,,,,,,,,,,,,,75.598200,,434.996845,DRCT,36,13.000000,,14794.000000,7418.000000,7375.000000,344669.000000,444.000000,,8.000000,64.000000,29588,0.337975,324.685000,151.612900,4762979.000000,476.297900,0.675995,22988.672500,3032.258000,1623.425000,1155.034604,755982.000000,0.000000,0.837941
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,730716754,3915364369,23102603.750000,1524486.000000,3246619.000000,44577,11543253.411625,4672.281500,11547925.693125,10000,10000,4860,14858,,,,,,,,,,,,,,,,,,,,75.609300,,432.851643,DRCT,37,15.000000,,14859.000000,7437.000000,7421.000000,382974.000000,436.000000,,8.000000,64.000000,29718,0.336496,324.661900,152.448600,4771105.000000,477.110500,0.673038,23102.603750,3048.972000,1623.309500,1154.792569,756093.000000,0.000000,0.836463
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2963899389,624852168,23178488.750000,1530316.000000,3246565.000000,44676,11643655.972625,4683.914500,11648339.887125,10000,10000,4893,14891,,,,,,,,,,,,,,,,,,,,75.626200,,431.434513,DRCT,38,13.000000,,14892.000000,7398.000000,7493.000000,403162.000000,422.000000,,8.000000,64.000000,29784,0.335751,324.656500,153.031600,4776881.000000,477.688100,0.671547,23178.488750,3060.632000,1623.282500,1164.833989,756262.000000,0.000000,0.835717
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2705227630,2188657581,23260798.750000,1535917.000000,3246510.000000,44910,11664929.493500,4695.089000,11669624.582500,10000,10000,4971,14969,,,,,,,,,,,,,,,,,,,,75.629500,,429.907851,DRCT,39,13.000000,,14970.000000,7494.000000,7475.000000,378166.000000,416.000000,,8.000000,64.000000,29940,0.334001,324.651000,153.591700,4782427.000000,478.242700,0.668047,23260.798750,3071.834000,1623.255000,1166.962458,756295.000000,0.000000,0.833968
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,3736178857,2372453636,23227315.000000,1533016.000000,3248300.000000,44889,11623303.195875,4690.182000,11627993.377875,10000,10000,4964,14962,,,,,,,,,,,,,,,,,,,,75.635000,,430.527592,DRCT,40,14.000000,,14963.000000,7466.000000,7496.000000,355410.000000,455.000000,,8.000000,64.000000,29926,0.334158,324.830000,153.301600,4781316.000000,478.131600,0.668360,23227.315000,3066.032000,1624.150000,1162.799338,756350.000000,0.000000,0.834124
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2590647400,3130342497,23198681.250000,1531245.000000,3247700.000000,44748,11619783.452375,4686.340000,11624469.792375,10000,10000,4917,14915,,,,,,,,,,,,,,,,,,,,75.613700,,431.058985,DRCT,41,13.000000,,14916.000000,7490.000000,7425.000000,380427.000000,457.000000,,8.000000,64.000000,29832,0.335211,324.770000,153.124500,4778945.000000,477.894500,0.670466,23198.681250,3062.490000,1623.850000,1162.446979,756137.000000,0.000000,0.835177
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,3018187545,2962723061,23275042.500000,1536814.000000,3247613.000000,44895,11585636.523625,4697.434500,11590333.958125,10000,10000,4966,14964,,,,,,,,,,,,,,,,,,,,75.622300,,429.644758,DRCT,42,14.000000,,14965.000000,7463.000000,7501.000000,390707.000000,453.000000,,8.000000,64.000000,29930,0.334113,324.761300,153.681400,4784427.000000,478.442700,0.668271,23275.042500,3073.628000,1623.806500,1159.033396,756223.000000,0.000000,0.834080
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,617596609,3606356773,23103338.750000,1524619.000000,3247177.000000,44556,11583524.695250,4672.826500,11588197.521750,10000,10000,4853,14851,,,,,,,,,,,,,,,,,,,,75.616500,,432.837873,DRCT,43,12.000000,,14852.000000,7373.000000,7478.000000,403243.000000,440.000000,,8.000000,64.000000,29704,0.336655,324.717700,152.461900,4771796.000000,477.179600,0.673355,23103.338750,3049.238000,1623.588500,1158.819752,756165.000000,0.000000,0.836621
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,1494567030,695786718,23340140.000000,1541079.000000,3248752.000000,45099,11682405.830375,4706.534000,11687112.364375,10000,10000,5034,15032,,,,,,,,,,,,,,,,,,,,75.642700,,428.446445,DRCT,44,13.000000,,15033.000000,7490.000000,7542.000000,373144.000000,464.000000,,8.000000,64.000000,30066,0.332602,324.875200,154.107900,4789831.000000,478.983100,0.665247,23340.140000,3082.158000,1624.376000,1168.711236,756427.000000,0.000000,0.832568
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2742088811,3624483629,23009488.750000,1517603.000000,3246967.000000,44391,11566267.964750,4658.689500,11570926.654250,10000,10000,4798,14796,,,,,,,,,,,,,,,,,,,,75.587800,,434.603311,DRCT,45,13.000000,,14797.000000,7412.000000,7384.000000,360209.000000,456.000000,,8.000000,64.000000,29594,0.337906,324.696700,151.760300,4764570.000000,476.457000,0.675858,23009.488750,3035.206000,1623.483500,1157.092665,755878.000000,0.000000,0.837873
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2082602363,2981040334,23107191.250000,1524978.000000,3245152.000000,44592,11600288.941125,4672.532000,11604961.473125,10000,10000,4865,14863,,,,,,,,,,,,,,,,,,,,75.599500,,432.765709,DRCT,46,13.000000,,14864.000000,7348.000000,7515.000000,398217.000000,408.000000,,8.000000,64.000000,29728,0.336383,324.515200,152.497800,4770130.000000,477.013000,0.672812,23107.191250,3049.956000,1622.576000,1160.496147,755995.000000,0.000000,0.836350
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2363985633,2989267085,23220751.250000,1532829.000000,3246986.000000,44871,11642946.130875,4689.151000,11647635.281875,10000,10000,4958,14956,,,,,,,,,,,,,,,,,,,,75.633700,,430.649288,DRCT,47,12.000000,,14957.000000,7532.000000,7424.000000,358193.000000,423.000000,,8.000000,64.000000,29914,0.334292,324.698600,153.282900,4779815.000000,477.981500,0.668628,23220.751250,3065.658000,1623.493000,1164.763528,756337.000000,0.000000,0.834258
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,4162682811,2550047085,23276066.250000,1536335.000000,3249277.000000,44997,11688122.657000,4697.308500,11692819.965500,10000,10000,5000,14998,,,,,,,,,,,,,,,,,,,,75.641900,,429.625861,DRCT,48,14.000000,,14999.000000,7503.000000,7495.000000,363312.000000,473.000000,,8.000000,64.000000,29998,0.333356,324.927700,153.633500,4785612.000000,478.561200,0.666756,23276.066250,3072.670000,1624.638500,1169.281997,756419.000000,0.000000,0.833322
10000,96,clustered,clustered,"scenario_label=clustered,ber=0.001",True,True,0.001000,formal_sgct_ber_robustness,2216583675,3176114647,22877292.500000,1508249.000000,3245905.000000,44130,11474362.551125,4639.450500,11479002.001625,10000,10000,4711,14709,,,,,,,,,,,,,,,,,,,,75.574100,,437.114663,DRCT,49,14.000000,,14710.000000,7351.000000,7358.000000,376523.000000,442.000000,,8.000000,64.000000,29420,0.339905,324.590500,150.824900,4754154.000000,475.415400,0.679856,22877.292500,3016.498000,1622.952500,1147.900200,755741.000000,0.000000,0.839871
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,3365377115,1450058791,60870291.250000,4314076.000000,3692495.000000,111522,30470654.962875,10474.399500,30481129.362375,10000,10000,27175,37173,,,,,,,,,,,,,,,,,,,,90.501600,,164.283755,DRCT,0,13.000000,,37174.000000,6167.000000,31006.000000,829500.000000,1153.000000,,,,74348,0.134503,369.249500,431.407600,8006571.000000,800.657100,0.269012,60870.291250,8628.152000,1846.247500,3048.112936,905016.000000,0.000000,0.634489
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,567579769,1547004965,60823706.250000,4294291.000000,3634339.000000,113328,30409175.278250,10405.751500,30419581.029750,10000,10000,27777,37775,,,,,,,,,,,,,,,,,,,,88.475300,,164.409580,DRCT,1,13.000000,,37776.000000,6272.000000,31503.000000,808858.000000,1111.000000,,,,75552,0.132359,363.433900,429.429100,7928630.000000,792.863000,0.264725,60823.706250,8588.582000,1817.169500,3041.958103,884753.000000,0.000000,0.632346
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,1385097570,2377018362,33199106.250000,2323545.000000,3603258.000000,60258,16744790.679000,6448.719000,16751239.398000,10000,10000,10087,20085,,,,,,,,,,,,,,,,,,,,87.771400,,301.212928,DRCT,2,13.000000,,20086.000000,6251.000000,13834.000000,801961.000000,606.000000,,,,40172,0.248930,360.325800,232.354500,5926803.000000,592.680300,0.497884,33199.106250,4647.090000,1801.629000,1675.123940,877714.000000,0.000000,0.748905
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,3744077912,1749259503,52538411.250000,3736632.000000,3767629.000000,94230,26317555.991875,9357.078500,26326913.070375,10000,10000,21411,31409,,,,,,,,,,,,,,,,,,,,93.343900,,190.336932,DRCT,3,13.000000,,31410.000000,6272.000000,25137.000000,857819.000000,734.000000,,,,62820,0.159185,376.762900,373.663200,7504261.000000,750.426100,0.318380,52538.411250,7473.264000,1883.814500,2632.691307,933439.000000,0.000000,0.659169
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,4234756559,870451699,53591131.250000,3803283.000000,3723123.000000,97278,26805851.528125,9468.127500,26815319.655625,10000,10000,22427,32425,,,,,,,,,,,,,,,,,,,,91.727100,,186.598039,DRCT,4,13.000000,,32426.000000,6218.000000,26207.000000,841720.000000,895.000000,,,,64852,0.154197,372.312300,380.328300,7526406.000000,752.640600,0.308404,53591.131250,7606.566000,1861.561500,2681.531966,917271.000000,0.000000,0.654182
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,4210730190,247521303,44885375.000000,3164923.000000,3647677.000000,82368,22520760.185625,8153.684500,22528913.870125,10000,10000,17457,27455,,,,,,,,,,,,,,,,,,,,89.242700,,222.789717,DRCT,6,12.000000,,27456.000000,6256.000000,21199.000000,816869.000000,713.000000,,,,54912,0.182110,364.767700,316.492300,6812600.000000,681.260000,0.364232,44885.375000,6329.846000,1823.838500,2252.891387,892427.000000,0.000000,0.682091
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,1183867117,1213505163,73084060.000000,5181616.000000,3686738.000000,134277,36606034.682375,12206.601000,36618241.283375,10000,10000,34760,44758,,,,,,,,,,,,,,,,,,,,89.976400,,136.828742,DRCT,5,13.000000,,44759.000000,6298.000000,38460.000000,824069.000000,1606.000000,,,,89518,0.111709,368.673800,518.161600,8868354.000000,886.835400,0.223424,73084.060000,10363.232000,1843.369000,3661.824128,899764.000000,0.000000,0.611698
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,1710228481,1128639525,52153956.250000,3664202.000000,3579341.000000,97203,26207679.059375,9118.074500,26216797.133875,10000,10000,22402,32400,,,,,,,,,,,,,,,,,,,,86.492200,,191.740008,DRCT,8,13.000000,,32401.000000,6225.000000,26175.000000,789362.000000,1073.000000,,,,64802,0.154316,357.934100,366.420200,7243543.000000,724.354300,0.308642,52153.956250,7328.404000,1789.670500,2621.679713,864922.000000,0.000000,0.654301
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,3203770483,2784550292,77228091.250000,5470906.000000,3676449.000000,143157,38602713.181999,12780.036500,38615493.218499,10000,10000,37720,47718,,,,,,,,,,,,,,,,,,,,89.503400,,129.486562,DRCT,7,13.000000,,47719.000000,6236.000000,41482.000000,819492.000000,1636.000000,,,,95438,0.104780,367.644900,547.090600,9147355.000000,914.735500,0.209565,77228.091250,10941.812000,1838.224500,3861.549322,895034.000000,0.000000,0.604770
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,2688135006,1521484071,69445892.500000,4864034.000000,3514740.000000,134625,34706206.342750,11485.438000,34717691.780750,10000,10000,34876,44874,,,,,,,,,,,,,,,,,,,,84.060700,,143.996997,DRCT,9,14.000000,,44875.000000,6244.000000,38630.000000,765171.000000,1235.000000,,,,89750,0.111421,351.474000,486.403400,8378774.000000,837.877400,0.222846,69445.892500,9728.068000,1757.370000,3471.769178,840607.000000,0.000000,0.611409
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,3226193411,3614192316,92213142.500000,6481653.000000,3577092.000000,179835,46150236.260874,14751.852000,46164988.112874,10000,10000,49946,59944,,,,,,,,,,,,,,,,,,,,85.352700,,108.444412,DRCT,10,12.000000,,59945.000000,6295.000000,53649.000000,777570.000000,1855.000000,,,,119890,0.083410,357.709200,648.165300,10058745.000000,1005.874500,0.166822,92213.142500,12963.306000,1788.546000,4616.498811,853527.000000,0.000000,0.583401
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,2622821759,3297755997,94752692.500000,6706046.000000,3696523.000000,181410,47521302.518874,15260.353500,47536562.872374,10000,10000,50471,60469,,,,,,,,,,,,,,,,,,,,90.372300,,105.537898,DRCT,11,13.000000,,60470.000000,6225.000000,54244.000000,827891.000000,1338.000000,,,,120940,0.082686,369.652300,670.604600,10402569.000000,1040.256900,0.165374,94752.692500,13412.092000,1848.261500,4753.656287,903723.000000,0.000000,0.582677
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,929579070,802230448,59022735.000000,4187348.000000,3720241.000000,108342,29486732.782750,10234.816500,29496967.599250,10000,10000,26115,36113,,,,,,,,,,,,,,,,,,,,91.656700,,169.426239,DRCT,12,13.000000,,36114.000000,6219.000000,29894.000000,840804.000000,832.000000,,,,72228,0.138450,372.024100,418.734800,7907589.000000,790.758900,0.276909,59022.735000,8374.696000,1860.120500,2949.696760,916567.000000,0.000000,0.638437
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,337571142,3181644843,38388936.250000,2717480.000000,3716819.000000,68820,19274877.866125,7293.369500,19282171.235625,10000,10000,12941,22939,,,,,,,,,,,,,,,,,,,,91.655600,,260.491719,DRCT,13,12.000000,,22940.000000,6258.000000,16681.000000,840622.000000,655.000000,,,,45880,0.217960,371.681900,271.748000,6434299.000000,643.429900,0.435939,38388.936250,5434.960000,1858.409500,1928.217124,916556.000000,0.000000,0.717938
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,36210308,3301975632,43127870.000000,3059660.000000,3743737.000000,77706,21531611.804250,7991.188500,21539602.992750,10000,10000,15903,25901,,,,,,,,,,,,,,,,,,,,92.631200,,231.868627,DRCT,14,13.000000,,25902.000000,6144.000000,19757.000000,850800.000000,527.000000,,,,51804,0.193035,374.373700,305.966000,6803397.000000,680.339700,0.386085,43127.870000,6119.320000,1871.868500,2153.960299,926312.000000,0.000000,0.693016
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,2484306452,2001158560,48243971.250000,3383414.000000,3559078.000000,89169,23983612.393000,8546.367000,23992158.760000,10000,10000,19724,29722,,,,,,,,,,,,,,,,,,,,85.923400,,207.279785,DRCT,15,13.000000,,29723.000000,6265.000000,23457.000000,783147.000000,1056.000000,,,,59446,0.168220,355.907800,338.341400,6942492.000000,694.249200,0.336451,48243.971250,6766.828000,1779.539000,2399.215876,859234.000000,0.000000,0.668203
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,2419142065,1553936089,86679051.250000,6088166.000000,3547716.000000,168036,43317145.641377,13950.190000,43331095.831377,10000,10000,46013,56011,,,,,,,,,,,,,,,,,,,,84.620200,,115.368129,DRCT,16,13.000000,,56012.000000,6220.000000,49791.000000,770519.000000,1811.000000,,,,112024,0.089267,354.771600,608.816600,9635882.000000,963.588200,0.178536,86679.051250,12176.332000,1773.858000,4333.109583,846202.000000,0.000000,0.589258
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,3889806389,2342192884,56073436.250000,3957617.000000,3642688.000000,104220,28069025.785500,9736.578000,28078762.363500,10000,10000,24741,34739,,,,,,,,,,,,,,,,,,,,88.968100,,178.337564,DRCT,17,13.000000,,34740.000000,6262.000000,28477.000000,813795.000000,879.000000,,,,69480,0.143926,364.268800,395.761700,7600305.000000,760.030500,0.287861,56073.436250,7915.234000,1821.344000,2807.876236,889681.000000,0.000000,0.643912
10000,96,dispersed,dispersed,"scenario_label=dispersed,ber=0.0",True,True,0.000000,formal_sgct_ber_robustness,705960862,1529852422,54789012.500000,3830859.000000,3519183.000000,104613,27514689.207625,9421.309500,27524110.517125,10000,10000,24872,34870,,,,,,,,,,,,,,,,,,,,84.453400,,182.518347,DRCT,19,12.000000,,34871.000000,6236.000000,28634.000000,768897.000000,1016.000000,,,,69742,0.143386,351.918300,383.085900,7350042.000000,735.004200,0.286779,54789.012500,7661.718000,1759.591500,2752.411052,844534.000000,0.000000,0.643371
