scenario_point,algorithm_name,metric,mean,std,p95,ci95,n
scenario_label=dispersed,EAQ_CBB,avg_query_efficiency,0.805210,0.143241,1.126824,0.039704,50
scenario_label=dispersed,EAQ_CBB,peak_stack_depth,2455.840000,6.810436,2467.100000,1.887757,50
scenario_label=dispersed,EAQ_CBB,avg_tag_responses,5.036144,0.607340,5.705880,0.168346,50
scenario_label=dispersed,EMDT,total_protocol_time_ms,13711.498800,100.893025,13874.507000,27.966120,50
scenario_label=dispersed,EMDT,throughput_tags_per_sec,729.353567,5.366185,738.272062,1.487431,50
scenario_label=dispersed,EMDT,system_efficiency,0.500431,0.005374,0.509090,0.001490,50
scenario_label=dispersed,EMDT,collision_slots,5977.340000,102.386744,6138.400000,28.380157,50
scenario_label=dispersed,EMDT,idle_slots,4007.700000,126.512281,4229.050000,35.067415,50
scenario_label=dispersed,EMDT,total_energy_uj,6858576.486205,52271.811760,6941170.712562,14489.007004,50
scenario_label=dispersed,EMDT,total_listening_energy_uj,6857349.826685,52271.499542,6939947.895763,14488.920461,50
scenario_label=dispersed,EMDT,total_transmission_energy_uj,1226.659520,7.587670,1240.608400,2.103195,50
scenario_label=dispersed,EMDT,total_bits,1720763.920000,6457.038583,1731991.400000,1789.799781,50
scenario_label=dispersed,EMDT,avg_tag_bits,147.657888,0.384631,148.310640,0.106614,50
scenario_label=dispersed,EMDT,avg_reader_bits,24.418504,0.299861,24.943930,0.083117,50
scenario_label=dispersed,EMDT,avg_total_bits,172.076392,0.645704,173.199140,0.178980,50
scenario_label=dispersed,EMDT,avg_query_efficiency,1.673467,0.028705,1.721821,0.007957,50
scenario_label=dispersed,EMDT,peak_stack_depth,46.780000,1.619902,49.550000,0.449014,50
scenario_label=dispersed,EMDT,avg_tag_responses,5.320286,0.021086,5.353500,0.005845,50
scenario_label=dispersed,HT_EEAC,total_protocol_time_ms,79474.367100,1516.328530,81583.747875,420.304825,50
scenario_label=dispersed,HT_EEAC,throughput_tags_per_sec,125.871685,2.405061,129.523458,0.666649,50
scenario_label=dispersed,HT_EEAC,system_efficiency,0.061694,0.001264,0.063625,0.000350,50
scenario_label=dispersed,HT_EEAC,collision_slots,146223.880000,3315.130278,150837.300000,918.907231,50
scenario_label=dispersed,HT_EEAC,idle_slots,5931.680000,143.789449,6172.700000,39.856402,50
scenario_label=dispersed,HT_EEAC,total_energy_uj,46713533.750176,1044590.372963,48211362.957394,289545.679023,50
scenario_label=dispersed,HT_EEAC,total_listening_energy_uj,46704669.114496,1044421.763611,48202261.218794,289498.942896,50
scenario_label=dispersed,HT_EEAC,total_transmission_energy_uj,8864.635680,172.356865,9104.369400,47.774886,50
scenario_label=dispersed,HT_EEAC,total_bits,7027004.400000,125941.661551,7202232.300000,34909.247543,50
scenario_label=dispersed,HT_EEAC,avg_tag_bits,345.958208,5.304208,353.339680,1.470252,50
scenario_label=dispersed,HT_EEAC,avg_reader_bits,356.742232,7.292847,366.922160,2.021474,50
scenario_label=dispersed,HT_EEAC,avg_total_bits,702.700440,12.594166,720.223230,3.490925,50
scenario_label=dispersed,HT_EEAC,avg_query_efficiency,0.068423,0.001554,0.070760,0.000431,50
scenario_label=dispersed,HT_EEAC,avg_tag_responses,254.475840,10.783579,269.419570,2.989056,50
scenario_label=dispersed,LAPCT,total_protocol_time_ms,30360.683375,202.420502,30647.705000,56.108101,50
scenario_label=dispersed,LAPCT,throughput_tags_per_sec,329.387770,2.206987,333.348986,0.611746,50
scenario_label=dispersed,LAPCT,system_efficiency,0.498972,0.000015,0.498977,0.000004,50
scenario_label=dispersed,LAPCT,collision_slots,10041.200000,0.606092,10043.000000,0.168000,50
scenario_label=dispersed,LAPCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
scenario_label=dispersed,LAPCT,total_energy_uj,15194054.093485,101342.426475,15337861.656456,28090.687457,50
scenario_label=dispersed,LAPCT,total_listening_energy_uj,15188243.544425,101411.110479,15332254.916256,28109.725692,50
scenario_label=dispersed,LAPCT,total_transmission_energy_uj,5810.549060,118.753004,5990.785625,32.916653,50
