TOTAL_TAGS,BINARY_LENGTH,scenario_label,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,peak_unidentified_tags_count,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,815586784,803520259,14658646.250000,983483.000000,848143.000000,31551,7328859.974375,2391.037500,7331251.011875,10000,10000,8805,8497,,,,,,,,,,,,,,,,,,,,5.061100,,682.191236,DQTA(k_max=3),5,28.000000,,,,,,,80.000000,,,27302,0.366274,84.814300,98.348300,1831626.000000,183.162600,1.176886,14658.646250,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,1659534425,2003246200,26346700.000000,1720786.000000,5883813.000000,38218,13178415.512625,6383.478500,13184798.991125,10000,10000,3355,16575,,,,,,,,,,,,,,,,,,,,10.179700,,379.554176,DQTA(k_max=3),5,18.000000,,,,,,,,,,29930,0.334113,588.381300,172.078600,7604599.000000,760.459900,0.603318,26346.700000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,1736493233,3032142488,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),5,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,2592520367,3708885927,16057183.750000,899505.000000,5156243.000000,35046,8086409.080875,4377.131500,8090786.212375,10000,10000,11190,9237,,,,,,,,,,,,,,,,,,,,5.781800,,622.774215,DQTA(k_max=3),5,25.000000,,,,,,,,8.000000,64.000000,30427,0.328655,515.624300,89.950500,6055748.000000,605.574800,1.082603,16057.183750,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,888616007,191523277,16317735.000000,335821.000000,9097353.000000,34634,8181219.245750,5220.318500,8186439.564250,10000,10000,10784,9233,,,,,,,,,,,,,,,,,,,,5.160500,,612.830151,DQTA(k_max=3),6,27.000000,,,,,,,,,,30017,0.333145,909.735300,33.582100,9433174.000000,943.317400,1.083072,16317.735000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,2156671656,209539916,16110145.000000,778756.000000,4142714.000000,35062,8096063.607000,3628.869000,8099692.476000,10000,10000,11215,9231,,,,,,,,,,,,,,,,,,,,5.159800,,620.726877,DQTA(k_max=3),6,29.000000,,,,,,,48.000000,,,30446,0.328450,414.271400,77.875600,4921470.000000,492.147000,1.083306,16110.145000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,2560305621,1206728233,16216078.750000,940126.000000,2495707.000000,35069,8105496.315375,3128.105500,8108624.420875,10000,10000,11024,9363,,,,,,,,,,,,,,,,,,,,5.172200,,616.671894,DQTA(k_max=3),6,27.000000,,,,,,,64.000000,,,30387,0.329088,249.570700,94.012600,3435833.000000,343.583300,1.068034,16216.078750,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,3673910054,383330616,16149812.500000,1013107.000000,1668096.000000,34910,8126017.999625,2860.262000,8128878.261625,10000,10000,10892,9345,,,,,,,,,,,,,,,,,,,,5.172000,,619.202235,DQTA(k_max=3),6,27.000000,,,,,,,72.000000,,,30237,0.330721,166.809600,101.310700,2681203.000000,268.120300,1.070091,16149.812500,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2524613736,3574892827,14673135.000000,985545.000000,847702.000000,31376,7396464.845750,2394.941000,7398859.786750,10000,10000,8606,8513,,,,,,,,,,,,,,,,,,,,5.057900,,681.517617,DQTA(k_max=3),6,28.000000,,,,,,,80.000000,,,27119,0.368745,84.770200,98.554500,1833247.000000,183.324700,1.174674,14673.135000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,4228533201,211556225,18790278.750000,1218760.000000,5754374.000000,32530,9374622.120500,5314.707000,9379936.827500,10000,10000,5575,11303,,,,,,,,,,,,,,,,,,,,10.446800,,532.190083,DQTA(k_max=3),6,14.000000,,,,,,,,,,26878,0.372051,575.437400,121.876000,6973134.000000,697.313400,0.884721,18790.278750,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,2814513920,3761462069,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),6,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,4149466484,2460823020,16140868.750000,905939.000000,5398661.000000,34931,8086853.494375,4511.208500,8091364.702875,10000,10000,10973,9305,,,,,,,,,,,,,,,,,,,,5.917700,,619.545339,DQTA(k_max=3),6,27.000000,,,,,,,,8.000000,64.000000,30278,0.330273,539.866100,90.593900,6304600.000000,630.460000,1.074691,16140.868750,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,430504557,1174239321,16415152.500000,338268.000000,9099059.000000,35082,8214201.364125,5226.065500,8219427.429625,10000,10000,11121,9307,,,,,,,,,,,,,,,,,,,,5.161300,,609.193244,DQTA(k_max=3),7,28.000000,,,,,,,,,,30428,0.328645,909.905900,33.826800,9437327.000000,943.732700,1.074460,16415.152500,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,968297227,761413796,16082501.250000,778798.000000,4144044.000000,34592,8110753.480500,3629.618000,8114383.098500,10000,10000,10745,9231,,,,,,,,,,,,,,,,,,,,5.161500,,621.793827,DQTA(k_max=3),7,28.000000,,,,,,,48.000000,,,29976,0.333600,414.404400,77.879800,4922842.000000,492.284200,1.083306,16082.501250,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,1285056138,2256408558,15994387.500000,925054.000000,2490330.000000,34767,8015950.053250,3095.273000,8019045.326250,10000,10000,10944,9215,,,,,,,,,,,,,,,,,,,,5.157500,,625.219315,DQTA(k_max=3),7,28.000000,,,,,,,64.000000,,,30159,0.331576,249.033000,92.505400,3415384.000000,341.538400,1.085187,15994.387500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,108678447,2924894696,16041368.750000,1005102.000000,1666508.000000,34787,8080521.763625,2843.458000,8083365.221625,10000,10000,10874,9275,,,,,,,,,,,,,,,,,,,,5.161300,,623.388201,DQTA(k_max=3),7,29.000000,,,,,,,72.000000,,,30149,0.331686,166.650800,100.510200,2671610.000000,267.161000,1.078167,16041.368750,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2075071502,3730388767,14744315.000000,990715.000000,848145.000000,31488,7362581.626125,2405.502500,7364987.128625,10000,10000,8652,8557,,,,,,,,,,,,,,,,,,,,5.067400,,678.227507,DQTA(k_max=3),7,28.000000,,,,,,,80.000000,,,27209,0.367525,84.814500,99.071500,1838860.000000,183.886000,1.168634,14744.315000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,3483887618,530206926,26503717.500000,1737581.000000,6426363.000000,36868,13262005.284250,6688.343500,13268693.627750,10000,10000,1804,16709,,,,,,,,,,,,,,,,,,,,11.449500,,377.305561,DQTA(k_max=3),7,15.000000,,,,,,,,,,28513,0.350717,642.636300,173.758100,8163944.000000,816.394400,0.598480,26503.717500,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,1089799207,567068904,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),7,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1659200484,2674221865,16170320.000000,907439.000000,6264465.000000,35067,8096525.508250,4947.110500,8101472.618750,10000,10000,11085,9321,,,,,,,,,,,,,,,,,,,,6.419100,,618.416952,DQTA(k_max=3),7,25.000000,,,,,,,,8.000000,64.000000,30406,0.328882,626.446500,90.743900,7171904.000000,717.190400,1.072846,16170.320000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,2123175754,1590849514,16318275.000000,334994.000000,9092687.000000,34948,8171656.806375,5216.331500,8176873.137875,10000,10000,11125,9215,,,,,,,,,,,,,,,,,,,,5.157600,,612.809871,DQTA(k_max=3),8,27.000000,,,,,,,,,,30340,0.329598,909.268700,33.499400,9427681.000000,942.768100,1.085187,16318.275000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,3724191092,998293329,16194282.500000,784052.000000,4144812.000000,35186,8101994.468750,3640.510000,8105634.978750,10000,10000,11249,9291,,,,,,,,,,,,,,,,,,,,5.163400,,617.501887,DQTA(k_max=3),8,27.000000,,,,,,,48.000000,,,30540,0.327439,414.481200,78.405200,4928864.000000,492.886400,1.076310,16194.282500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,3747759999,3180102360,16114688.750000,933100.000000,2495055.000000,35026,8071544.962000,3113.727500,8074658.689500,10000,10000,11089,9291,,,,,,,,,,,,,,,,,,,,5.172400,,620.551855,DQTA(k_max=3),8,30.000000,,,,,,,64.000000,,,30380,0.329164,249.505500,93.310000,3428155.000000,342.815500,1.076310,16114.688750,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,3944130523,137637513,16144631.250000,1011812.000000,1667454.000000,35079,8102560.028750,2857.351000,8105417.379750,10000,10000,11076,9335,,,,,,,,,,,,,,,,,,,,5.168400,,619.400954,DQTA(k_max=3),8,27.000000,,,,,,,72.000000,,,30411,0.328828,166.745400,101.181200,2679266.000000,267.926600,1.071237,16144.631250,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,2877063911,1194099523,14638605.000000,982527.000000,848033.000000,31404,7342315.428000,2389.070500,7344704.498500,10000,10000,8670,8489,,,,,,,,,,,,,,,,,,,,5.056800,,683.125202,DQTA(k_max=3),8,28.000000,,,,,,,80.000000,,,27159,0.368202,84.803300,98.252700,1830560.000000,183.056000,1.177995,14638.605000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,1326794289,544237800,25455773.750000,1736464.000000,5007526.000000,35718,12795171.319250,5976.691000,12801148.010250,10000,10000,1959,15839,,,,,,,,,,,,,,,,,,,,9.225900,,392.838187,DQTA(k_max=3),8,16.000000,,,,,,,,,,27798,0.359738,500.752600,173.646400,6743990.000000,674.399000,0.631353,25455.773750,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,464962871,3396215216,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),8,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,4146325891,1709054228,16206305.000000,909046.000000,5625299.000000,35278,8070499.374250,4630.741500,8075130.115750,10000,10000,11269,9339,,,,,,,,,,,,,,,,,,,,6.043300,,617.043799,DQTA(k_max=3),8,24.000000,,,,,,,,8.000000,64.000000,30608,0.326712,562.529900,90.904600,6534345.000000,653.434500,1.070778,16206.305000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,1156999555,2415602313,16451398.750000,340371.000000,9119933.000000,34982,8224417.173625,5240.708500,8229657.882125,10000,10000,10958,9349,,,,,,,,,,,,,,,,,,,,5.174600,,607.851050,DQTA(k_max=3),9,28.000000,,,,,,,,,,30307,0.329957,911.993300,34.037100,9460304.000000,946.030400,1.069633,16451.398750,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,138744347,1747396924,16151982.500000,783359.000000,4146206.000000,34671,8101798.237500,3639.821000,8105438.058500,10000,10000,10749,9281,,,,,,,,,,,,,,,,,,,,5.165500,,619.119046,DQTA(k_max=3),9,27.000000,,,,,,,48.000000,,,30030,0.333000,414.620600,78.335900,4929565.000000,492.956500,1.077470,16151.982500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,3105645739,324007575,16033730.000000,927494.000000,2492696.000000,34875,8012351.560250,3101.336000,8015452.896250,10000,10000,11016,9239,,,,,,,,,,,,,,,,,,,,5.163700,,623.685194,DQTA(k_max=3),9,29.000000,,,,,,,64.000000,,,30255,0.330524,249.269600,92.749400,3420190.000000,342.019000,1.082368,16033.730000,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,3839497446,2224363446,16074748.750000,1007858.000000,1666081.000000,34744,8081034.438250,2848.756500,8083883.194750,10000,10000,10795,9299,,,,,,,,,,,,,,,,,,,,5.159400,,622.093705,DQTA(k_max=3),9,26.000000,,,,,,,72.000000,,,30094,0.332292,166.608100,100.785800,2673939.000000,267.393900,1.075384,16074.748750,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,923924336,92127261,14704938.750000,987560.000000,847911.000000,31476,7318316.267625,2399.075500,7320715.343125,10000,10000,8679,8531,,,,,,,,,,,,,,,,,,,,5.060600,,680.043635,DQTA(k_max=3),9,27.000000,,,,,,,80.000000,,,27210,0.367512,84.791100,98.756000,1835471.000000,183.547100,1.172196,14704.938750,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,2289044336,53118948,19776532.500000,1299506.000000,4449720.000000,33678,9883196.115625,4823.872000,9888019.987625,10000,10000,5721,11971,,,,,,,,,,,,,,,,,,,,8.442400,,505.649815,DQTA(k_max=3),9,19.000000,,,,,,,,,,27692,0.361115,444.972000,129.950600,5749226.000000,574.922600,0.835352,19776.532500,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,1819612831,748923289,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),9,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,2410991351,2851682582,16065781.250000,900980.000000,4461875.000000,34784,8029527.951125,4032.897500,8033560.848625,10000,10000,10901,9255,,,,,,,,,,,,,,,,,,,,5.411200,,622.440941,DQTA(k_max=3),9,26.000000,,,,,,,,8.000000,64.000000,30156,0.331609,446.187500,90.098000,5362855.000000,536.285500,1.080497,16065.781250,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,3409120913,1361754538,16335282.500000,336047.000000,9095229.000000,34804,8162372.659375,5219.708500,8167592.367875,10000,10000,10942,9241,,,,,,,,,,,,,,,,,,,,5.159200,,612.171843,DQTA(k_max=3),10,27.000000,,,,,,,,,,30183,0.331312,909.522900,33.604700,9431276.000000,943.127600,1.082134,16335.282500,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,1612835902,3697230892,16093850.000000,779126.000000,4142859.000000,34710,8041400.678000,3629.681500,8045030.359500,10000,10000,10857,9235,,,,,,,,,,,,,,,,,,,,5.159900,,621.355362,DQTA(k_max=3),10,26.000000,,,,,,,48.000000,,,30092,0.332314,414.285900,77.912600,4921985.000000,492.198500,1.082837,16093.850000,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,1342461640,3868070687,16158342.500000,936347.000000,2492763.000000,34896,8109113.046750,3119.075500,8112232.122250,10000,10000,10902,9329,,,,,,,,,,,,,,,,,,,,5.162500,,618.875358,DQTA(k_max=3),10,27.000000,,,,,,,64.000000,,,30231,0.330786,249.276300,93.634700,3429110.000000,342.911000,1.071926,16158.342500,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,3699530451,1718923928,16044525.000000,1005094.000000,1667209.000000,34832,7989169.045500,2843.792500,7992012.838000,10000,10000,10919,9275,,,,,,,,,,,,,,,,,,,,5.164000,,623.265569,DQTA(k_max=3),10,27.000000,,,,,,,72.000000,,,30194,0.331192,166.720900,100.509400,2672303.000000,267.230300,1.078167,16044.525000,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,959927471,281582146,14802063.750000,994458.000000,848492.000000,31636,7409144.537875,2413.162000,7411557.699875,10000,10000,8749,8591,,,,,,,,,,,,,,,,,,,,5.067300,,675.581471,DQTA(k_max=3),10,29.000000,,,,,,,80.000000,,,27340,0.365764,84.849200,99.445800,1842950.000000,184.295000,1.164009,14802.063750,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,1416169167,46616425,16071421.250000,1043923.000000,4405455.000000,28268,8034996.154875,4290.573500,8039286.728375,10000,10000,3962,9537,,,,,,,,,,,,,,,,,,,,8.781900,,622.222506,DQTA(k_max=3),10,17.000000,,,,,,,,,,23499,0.425550,440.545500,104.392300,5449378.000000,544.937800,1.048548,16071.421250,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,2509121869,3883513586,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),10,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1497064732,1941140493,16090635.000000,902425.000000,5150429.000000,34824,8054260.881250,4380.064500,8058640.945750,10000,10000,10914,9273,,,,,,,,,,,,,,,,,,,,5.785100,,621.479513,DQTA(k_max=3),10,25.000000,,,,,,,,8.000000,64.000000,30187,0.331268,515.042900,90.242500,6052854.000000,605.285400,1.078400,16090.635000,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,304725238,1146654552,16282355.000000,333360.000000,9081282.000000,34948,8134746.318875,5207.361000,8139953.679875,10000,10000,11179,9179,,,,,,,,,,,,,,,,,,,,5.150300,,614.161772,DQTA(k_max=3),11,28.000000,,,,,,,,,,30358,0.329402,908.128200,33.336000,9414642.000000,941.464200,1.089443,16282.355000,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,1701264339,765277271,15962467.500000,771721.000000,4136859.000000,34336,8002965.932625,3611.871500,8006577.804125,10000,10000,10612,9149,,,,,,,,,,,,,,,,,,,,5.150700,,626.469561,DQTA(k_max=3),11,27.000000,,,,,,,48.000000,,,29761,0.336010,413.685900,77.172100,4908580.000000,490.858000,1.093016,15962.467500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,2849293153,2766149621,16146740.000000,935287.000000,2494032.000000,34968,8088778.513125,3117.590000,8091896.103125,10000,10000,10992,9317,,,,,,,,,,,,,,,,,,,,5.166300,,619.320061,DQTA(k_max=3),11,26.000000,,,,,,,64.000000,,,30309,0.329935,249.403200,93.528700,3429319.000000,342.931900,1.073307,16146.740000,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,1544784903,1514658659,16051741.250000,1004785.000000,1666377.000000,35012,8073659.719125,2842.758500,8076502.477625,10000,10000,11102,9273,,,,,,,,,,,,,,,,,,,,5.160100,,622.985372,DQTA(k_max=3),11,28.000000,,,,,,,72.000000,,,30375,0.329218,166.637700,100.478500,2671162.000000,267.116200,1.078400,16051.741250,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,3015158801,4233066080,14908133.750000,1002259.000000,848230.000000,31778,7430673.489750,2428.633000,7433102.122750,10000,10000,8792,8657,,,,,,,,,,,,,,,,,,,,5.067200,,670.774771,DQTA(k_max=3),11,28.000000,,,,,,,80.000000,,,27449,0.364312,84.823000,100.225900,1850489.000000,185.048900,1.155135,14908.133750,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,418844889,2049374695,28787366.250000,1988659.000000,5839526.000000,42380,14380687.733500,6897.081000,14387584.814500,10000,10000,5540,17893,,,,,,,,,,,,,,,,,,,,11.368200,,347.374606,DQTA(k_max=3),11,14.000000,,,,,,,,,,33433,0.299106,583.952600,198.865900,7828185.000000,782.818500,0.558878,28787.366250,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,4252184221,3600860445,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),11,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1654947796,2568678149,16087843.750000,902984.000000,5167099.000000,34712,8088061.775500,4389.517500,8092451.293000,10000,10000,10799,9275,,,,,,,,,,,,,,,,,,,,5.790800,,621.587340,DQTA(k_max=3),11,26.000000,,,,,,,,8.000000,64.000000,30074,0.332513,516.709900,90.298400,6070083.000000,607.008300,1.078167,16087.843750,,,,,,
10000,96,random,random,scenario_label=random,0.000000,True,True,formal_experiment10_algorithm_comparison,2060045378,31364024,16399091.250000,338167.000000,9098302.000000,35022,8202999.787000,5225.485000,8208225.272000,10000,10000,11082,9293,,,,,,,,,,,,,,,,,,,,5.161400,,609.789887,DQTA(k_max=3),12,26.000000,,,,,,,,,,30375,0.329218,909.830200,33.816700,9436469.000000,943.646900,1.076079,16399.091250,,,,,,
10000,96,prefixed,prefixed,scenario_label=prefixed,0.000000,True,True,formal_experiment10_algorithm_comparison,2090748561,760886118,16149627.500000,782877.000000,4146068.000000,34723,8079254.181125,3638.788000,8082892.969125,10000,10000,10807,9277,,,,,,,,,,,,,,,,,,,,5.165000,,619.209329,DQTA(k_max=3),12,27.000000,,,,,,,48.000000,,,30084,0.332403,414.606800,78.287700,4928945.000000,492.894500,1.077935,16149.627500,,,,,,
10000,96,prefix64,prefixed,scenario_label=prefix64,0.000000,True,True,formal_experiment10_algorithm_comparison,3119637419,254489005,16222511.250000,940615.000000,2495681.000000,35050,8176700.988000,3129.070500,8179830.058500,10000,10000,10996,9369,,,,,,,,,,,,,,,,,,,,5.172100,,616.427373,DQTA(k_max=3),12,27.000000,,,,,,,64.000000,,,30365,0.329327,249.568100,94.061500,3436296.000000,343.629600,1.067350,16222.511250,,,,,,
10000,96,prefix72,prefixed,scenario_label=prefix72,0.000000,True,True,formal_experiment10_algorithm_comparison,4135667632,3166642774,15958758.750000,999053.000000,1666468.000000,34782,7983565.641625,2831.340000,7986396.981625,10000,10000,10956,9217,,,,,,,,,,,,,,,,,,,,5.163800,,626.615150,DQTA(k_max=3),12,27.000000,,,,,,,72.000000,,,30173,0.331422,166.646800,99.905300,2665521.000000,266.552100,1.084952,15958.758750,,,,,,
10000,96,prefix80,prefixed,scenario_label=prefix80,0.000000,True,True,formal_experiment10_algorithm_comparison,235991746,3196212137,14633690.000000,982336.000000,847903.000000,31365,7370136.793875,2388.623500,7372525.417375,10000,10000,8634,8487,,,,,,,,,,,,,,,,,,,,5.055400,,683.354643,DQTA(k_max=3),12,28.000000,,,,,,,80.000000,,,27121,0.368718,84.790300,98.233600,1830239.000000,183.023900,1.178273,14633.690000,,,,,,
10000,96,dispersed,dispersed,scenario_label=dispersed,0.000000,True,True,formal_experiment10_algorithm_comparison,1779197397,4155526784,24754635.000000,1655660.000000,6542565.000000,33394,12374947.526000,6582.602500,12381530.128500,10000,10000,259,15423,,,,,,,,,,,,,,,,,,,,10.645700,,403.964752,DQTA(k_max=3),12,16.000000,,,,,,,,,,25682,0.389378,654.256500,165.566000,8198225.000000,819.822500,0.648382,24754.635000,,,,,,
10000,96,sequential,sequential,scenario_label=sequential,0.000000,True,True,formal_experiment10_algorithm_comparison,598408119,954954244,9760685.000000,670128.000000,659744.000000,18588,4896178.559000,1670.128000,4897848.687000,10000,10000,3,5723,,,,,,,,,,,,,,,,,,,,4.998400,,1024.518259,DQTA(k_max=3),12,25.000000,,,,,,,,,,15726,0.635890,65.974400,67.012800,1329872.000000,132.987200,1.747335,9760.685000,,,,,,
10000,96,clustered,clustered,scenario_label=clustered,0.000000,True,True,formal_experiment10_algorithm_comparison,1632175688,2150476490,16163383.750000,907333.000000,4941895.000000,35013,8079507.852125,4285.613500,8083793.465625,10000,10000,11037,9317,,,,,,,,,,,,,,,,,,,,5.674600,,618.682335,DQTA(k_max=3),12,24.000000,,,,,,,,8.000000,64.000000,30354,0.329446,494.189500,90.733300,5849228.000000,584.922800,1.073307,16163.383750,,,,,,
