BINARY_LENGTH,scenario_label,TOTAL_TAGS,id_distribution,scenario_point,ber,enable_refined_energy_model,enable_resource_monitoring,experiment_name,point_seed,algorithm_seed,total_protocol_time_us,total_reader_bits,total_tag_bits,total_steps,total_listening_energy_uj,total_transmission_energy_uj,total_energy_uj,identified_tags_count,success_slots,idle_slots,collision_slots,progressive_probe_count,signature_grouping_trigger_count,local_short_id_trigger_count,signature_groups_pruned,sparse_signature_groups,signature_marker_bits,signature_marker_tag_bits,signature_non_idle_marker_count,signature_collision_groups,signature_singleton_groups,low_d_fallback_count,suffix_signature_trigger_count,hash_short_id_round_count,hash_short_id_split_count,hash_short_id_collision_groups,hash_short_id_singleton_groups,max_signature_d,epc_verification_count,verify_fail_count,avg_tag_responses,small_cluster_guard_count,throughput_tags_per_sec,algorithm_name,run_id,peak_stack_depth,drct_query_count,drct_r0_collision_count,drct_r1_collision_count,drct_r1_sedepth_increment_count,check_answer_alias_count,peak_unidentified_tags_count,prefix_length,cluster_count,cluster_prefix_length,total_slots,system_efficiency,avg_tag_bits,avg_reader_bits,total_bits,avg_total_bits,avg_query_efficiency,total_protocol_time_ms,total_reader_tx_energy_uj,total_tag_tx_energy_uj,energy_per_tag_uj,drct_random_check_count,drct_unresolved_stack_empty_count,channel_use_ratio
96,random,5000,random,"scenario_label=random,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2672749671,3606039216,11212760.000000,732216.000000,707928.000000,9189,2801007.463750,1818.396000,2802825.859750,5000,5000,0,4188,,,,,,,,,,,,,,,,,,,,3.807600,,445.920541,EAQ_CBB,0,1230.000000,,,,,,,,,,9188,0.544188,141.585600,146.443200,1440144.000000,288.028800,1.193887,11212.760000,,,,,,
96,random,7000,random,"scenario_label=random,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2446340339,2894662074,15635311.250000,1022502.000000,982529.000000,12785,5472774.038750,2536.268500,5475310.307250,7000,7000,0,5784,,,,,,,,,,,,,,,,,,,,3.780286,,447.704551,EAQ_CBB,0,1719.000000,,,,,,,,,,12784,0.547559,140.361286,146.071714,2005031.000000,286.433000,1.210235,15635.311250,,,,,,
96,random,10000,random,"scenario_label=random,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,2875982097,1822126627,22342961.250000,1460922.000000,1400048.000000,18275,11182129.151000,3621.868000,11185751.019000,10000,10000,0,8274,,,,,,,,,,,,,,,,,,,,3.773600,,447.568247,EAQ_CBB,0,2463.000000,,,,,,,,,,18274,0.547226,140.004800,146.092200,2860970.000000,286.097000,1.208605,22342.961250,,,,,,
96,prefixed,1000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,2159848663,1689407908,2626117.500000,187132.000000,73967.000000,1845,131547.239250,411.247500,131958.486750,1000,1000,0,844,,,,,,,,,,,,,,,,,,,,3.814000,,380.790273,EAQ_CBB,0,250.000000,,,,,,,48.000000,,,1844,0.542299,73.967000,187.132000,261099.000000,261.099000,1.184834,2626.117500,,,,,,
96,prefixed,2000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,836339498,2551612656,5192028.750000,370278.000000,146357.000000,3639,513166.996750,813.734500,513980.731250,2000,2000,0,1638,,,,,,,,,,,,,,,,,,,,3.766000,,385.205879,EAQ_CBB,0,492.000000,,,,,,,48.000000,,,3638,0.549753,73.178500,185.139000,516635.000000,258.317500,1.221001,5192.028750,,,,,,
96,prefixed,3000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,4025402204,1742381243,7837788.750000,558578.000000,220852.000000,5497,1167609.586750,1227.582000,1168837.168750,3000,3000,0,2496,,,,,,,,,,,,,,,,,,,,3.781333,,382.761018,EAQ_CBB,0,740.000000,,,,,,,48.000000,,,5496,0.545852,73.617333,186.192667,779430.000000,259.810000,1.201923,7837.788750,,,,,,
96,prefixed,5000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2029457190,3277976009,13122003.750000,934846.000000,368574.000000,9209,3284591.723375,2053.979000,3286645.702375,5000,5000,0,4208,,,,,,,,,,,,,,,,,,,,3.790000,,381.039367,EAQ_CBB,0,1235.000000,,,,,,,48.000000,,,9208,0.543006,73.714800,186.969200,1303420.000000,260.684000,1.188213,13122.003750,,,,,,
96,prefixed,7000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2371542578,162792030,18242931.250000,1300362.000000,515331.000000,12791,6387446.426000,2858.389500,6390304.815500,7000,7000,0,5790,,,,,,,,,,,,,,,,,,,,3.779714,,383.710266,EAQ_CBB,0,1719.000000,,,,,,,48.000000,,,12790,0.547303,73.618714,185.766000,1815693.000000,259.384714,1.208981,18242.931250,,,,,,
96,prefixed,10000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,849440901,4250730747,26193471.250000,1866378.000000,739779.000000,18373,13078025.350375,4102.645500,13082127.995875,10000,10000,0,8372,,,,,,,,,,,,,,,,,,,,3.796000,,381.774523,EAQ_CBB,0,2456.000000,,,,,,,48.000000,,,18372,0.544307,73.977900,186.637800,2606157.000000,260.615700,1.194458,26193.471250,,,,,,
96,clustered,1000,clustered,"scenario_label=clustered,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,578934970,2339442788,2640037.500000,177744.000000,140496.000000,2051,130054.833875,425.736000,130480.569875,1000,1000,0,1050,,,,,,,,,,,,,,,,,,,,4.344000,,378.782498,EAQ_CBB,0,249.000000,,,,,,,,8.000000,64.000000,2050,0.487805,140.496000,177.744000,318240.000000,318.240000,0.952381,2640.037500,,,,,,
96,clustered,2000,clustered,"scenario_label=clustered,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,500743155,4209215287,5222635.000000,353684.000000,271843.000000,4019,522913.365375,843.289500,523756.654875,2000,2000,0,2018,,,,,,,,,,,,,,,,,,,,4.245000,,382.948454,EAQ_CBB,0,490.000000,,,,,,,,8.000000,64.000000,4018,0.497760,135.921500,176.842000,625527.000000,312.763500,0.991080,5222.635000,,,,,,
96,clustered,3000,clustered,"scenario_label=clustered,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,419629398,3461761124,8061662.500000,539596.000000,444796.000000,6321,1207110.388875,1301.590000,1208411.978875,3000,3000,0,3320,,,,,,,,,,,,,,,,,,,,4.521333,,372.131679,EAQ_CBB,0,745.000000,,,,,,,,8.000000,64.000000,6320,0.474684,148.265333,179.865333,984392.000000,328.130667,0.903614,8061.662500,,,,,,
96,clustered,5000,clustered,"scenario_label=clustered,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2125427388,2677958262,13147485.000000,886488.000000,715556.000000,10189,3283830.285000,2130.754000,3285961.039000,5000,5000,0,5188,,,,,,,,,,,,,,,,,,,,4.392400,,380.300871,EAQ_CBB,0,1228.000000,,,,,,,,8.000000,64.000000,10188,0.490773,143.111200,177.297600,1602044.000000,320.408800,0.963763,13147.485000,,,,,,
96,clustered,7000,clustered,"scenario_label=clustered,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2758533185,2005479628,18665948.750000,1253782.000000,1012646.000000,14515,6524841.014750,3013.887000,6527854.901750,7000,7000,0,7514,,,,,,,,,,,,,,,,,,,,4.411429,,375.014423,EAQ_CBB,0,1722.000000,,,,,,,,8.000000,64.000000,14514,0.482293,144.663714,179.111714,2266428.000000,323.775429,0.931594,18665.948750,,,,,,
96,clustered,10000,clustered,"scenario_label=clustered,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,2095488712,862620749,26201081.250000,1765014.000000,1394552.000000,20291,13125118.021625,4227.304000,13129345.325625,10000,10000,0,10290,,,,,,,,,,,,,,,,,,,,4.281400,,381.663638,EAQ_CBB,0,2467.000000,,,,,,,,8.000000,64.000000,20290,0.492854,139.455200,176.501400,3159566.000000,315.956600,0.971817,26201.081250,,,,,,
96,sequential,1000,sequential,"scenario_label=sequential,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,789489594,3098691183,2928186.250000,219234.000000,20832.000000,1845,147702.109750,448.884000,148150.993750,1000,1000,0,844,,,,,,,,,,,,,,,,,,,,3.808000,,341.508331,EAQ_CBB,0,250.000000,,,,,,,,,,1844,0.542299,20.832000,219.234000,240066.000000,240.066000,1.184834,2928.186250,,,,,,
96,sequential,2000,sequential,"scenario_label=sequential,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,2830274402,3558528300,5870945.000000,439076.000000,44941.000000,3707,584847.643500,900.622500,585748.266000,2000,2000,0,1706,,,,,,,,,,,,,,,,,,,,3.844000,,340.660660,EAQ_CBB,0,490.000000,,,,,,,,,,3706,0.539665,22.470500,219.538000,484017.000000,242.008500,1.172333,5870.945000,,,,,,
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2651813288,1558272381,9002492.500000,672480.000000,73464.000000,5695,1351871.401375,1381.692000,1353253.093375,3000,3000,0,2694,,,,,,,,,,,,,,,,,,,,3.982667,,333.241044,EAQ_CBB,0,736.000000,,,,,,,,,,5694,0.526870,24.488000,224.160000,745944.000000,248.648000,1.113586,9002.492500,,,,,,
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,2360170134,1068626045,15086350.000000,1125696.000000,129580.000000,9561,3761423.204750,2316.182000,3763739.386750,5000,5000,0,4560,,,,,,,,,,,,,,,,,,,,4.006400,,331.425428,EAQ_CBB,0,1237.000000,,,,,,,,,,9560,0.523013,25.916000,225.139200,1255276.000000,251.055200,1.096491,15086.350000,,,,,,
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2346835583,2450322974,20664608.750000,1541746.000000,178481.000000,13113,7214025.450000,3172.732500,7217198.182500,7000,7000,0,6112,,,,,,,,,,,,,,,,,,,,3.886857,,338.743408,EAQ_CBB,0,1727.000000,,,,,,,,,,13112,0.533862,25.497286,220.249429,1720227.000000,245.746714,1.145288,20664.608750,,,,,,
96,sequential,10000,sequential,"scenario_label=sequential,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,2636604134,3820288064,29897813.750000,2228222.000000,271071.000000,19007,14959036.083125,4591.979500,14963628.062625,10000,10000,0,9006,,,,,,,,,,,,,,,,,,,,3.962800,,334.472617,EAQ_CBB,0,2465.000000,,,,,,,,,,19006,0.526150,27.107100,222.822200,2499293.000000,249.929300,1.110371,29897.813750,,,,,,
96,random,1000,random,"scenario_label=random,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,1630794591,2300586400,2220031.250000,145474.000000,137789.000000,1811,111085.918000,359.842500,111445.760500,1000,1000,0,810,,,,,,,,,,,,,,,,,,,,3.728000,,450.444110,EAQ_CBB,1,253.000000,,,,,,,,,,1810,0.552486,137.789000,145.474000,283263.000000,283.263000,1.234568,2220.031250,,,,,,
96,random,2000,random,"scenario_label=random,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,747168144,1935121414,4481125.000000,292740.000000,282230.000000,3671,446689.397625,726.595000,447415.992625,2000,2000,0,1670,,,,,,,,,,,,,,,,,,,,3.798000,,446.316494,EAQ_CBB,1,497.000000,,,,,,,,,,3670,0.544959,141.115000,146.370000,574970.000000,287.485000,1.197605,4481.125000,,,,,,
96,random,3000,random,"scenario_label=random,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,145018533,3136261421,6715466.250000,438830.000000,421890.000000,5499,1006655.426375,1088.605000,1007744.031375,3000,3000,0,2498,,,,,,,,,,,,,,,,,,,,3.788000,,446.729965,EAQ_CBB,1,741.000000,,,,,,,,,,5498,0.545653,140.630000,146.276667,860720.000000,286.906667,1.200961,6715.466250,,,,,,
96,random,5000,random,"scenario_label=random,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,933245201,2508573354,11192015.000000,731276.000000,701804.000000,9163,2805182.905375,1813.454000,2806996.359375,5000,5000,0,4162,,,,,,,,,,,,,,,,,,,,3.780400,,446.747078,EAQ_CBB,1,1234.000000,,,,,,,,,,9162,0.545732,140.360800,146.255200,1433080.000000,286.616000,1.201346,11192.015000,,,,,,
96,random,7000,random,"scenario_label=random,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,3174999052,4252557307,15603710.000000,1021116.000000,977722.000000,12749,5459143.689500,2531.093000,5461674.782500,7000,7000,0,5748,,,,,,,,,,,,,,,,,,,,3.767714,,448.611260,EAQ_CBB,1,1736.000000,,,,,,,,,,12748,0.549106,139.674571,145.873714,1998838.000000,285.548286,1.217815,15603.710000,,,,,,
96,random,10000,random,"scenario_label=random,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,1274317172,1378863163,22430787.500000,1464684.000000,1416243.000000,18381,11232273.459875,3637.489500,11235910.949375,10000,10000,0,8380,,,,,,,,,,,,,,,,,,,,3.806800,,445.815823,EAQ_CBB,1,2445.000000,,,,,,,,,,18380,0.544070,141.624300,146.468400,2880927.000000,288.092700,1.193317,22430.787500,,,,,,
96,prefixed,1000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,465711409,2767253795,2612208.750000,186162.000000,74146.000000,1833,131074.938875,409.397000,131484.335875,1000,1000,0,832,,,,,,,,,,,,,,,,,,,,3.800000,,382.817797,EAQ_CBB,1,249.000000,,,,,,,48.000000,,,1832,0.545852,74.146000,186.162000,260308.000000,260.308000,1.201923,2612.208750,,,,,,
96,prefixed,2000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,481914339,1910106521,5229697.500000,372676.000000,147020.000000,3669,522216.504500,818.862000,523035.366500,2000,2000,0,1668,,,,,,,,,,,,,,,,,,,,3.777000,,382.431297,EAQ_CBB,1,493.000000,,,,,,,48.000000,,,3668,0.545256,73.510000,186.338000,519696.000000,259.848000,1.199041,5229.697500,,,,,,
96,prefixed,3000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,855205102,3370855551,7791918.750000,555570.000000,219568.000000,5461,1173382.890875,1220.924000,1174603.814875,3000,3000,0,2460,,,,,,,,,,,,,,,,,,,,3.762000,,385.014282,EAQ_CBB,1,735.000000,,,,,,,48.000000,,,5460,0.549451,73.189333,185.190000,775138.000000,258.379333,1.219512,7791.918750,,,,,,
96,prefixed,5000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,620303992,2287152521,13052365.000000,930308.000000,368949.000000,9153,3273439.414875,2045.090500,3275484.505375,5000,5000,0,4152,,,,,,,,,,,,,,,,,,,,3.787600,,383.072340,EAQ_CBB,1,1235.000000,,,,,,,48.000000,,,9152,0.546329,73.789800,186.061600,1299257.000000,259.851400,1.204239,13052.365000,,,,,,
96,prefixed,7000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2176321467,3015006453,18215138.750000,1298646.000000,513734.000000,12767,6347979.105375,2854.159000,6350833.264375,7000,7000,0,5766,,,,,,,,,,,,,,,,,,,,3.771714,,384.295728,EAQ_CBB,1,1716.000000,,,,,,,48.000000,,,12766,0.548332,73.390571,185.520857,1812380.000000,258.911429,1.214013,18215.138750,,,,,,
96,prefixed,10000,prefixed,"scenario_label=prefixed,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,2830608193,2308780042,26096076.250000,1860006.000000,738675.000000,18297,13061195.091125,4089.349500,13065284.440625,10000,10000,0,8296,,,,,,,,,,,,,,,,,,,,3.790000,,383.199371,EAQ_CBB,1,2452.000000,,,,,,,48.000000,,,18296,0.546568,73.867500,186.000600,2598681.000000,259.868100,1.205400,26096.076250,,,,,,
96,clustered,1000,clustered,"scenario_label=clustered,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,1320690132,1737832799,2709467.500000,180456.000000,156999.000000,2135,135284.726625,439.411500,135724.138125,1000,1000,0,1134,,,,,,,,,,,,,,,,,,,,4.634000,,369.076211,EAQ_CBB,1,248.000000,,,,,,,,8.000000,64.000000,2134,0.468604,156.999000,180.456000,337455.000000,337.455000,0.881834,2709.467500,,,,,,
96,clustered,2000,clustered,"scenario_label=clustered,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,3502095046,1987413562,5306500.000000,356700.000000,290645.000000,4131,531700.701000,858.722500,532559.423500,2000,2000,0,2130,,,,,,,,,,,,,,,,,,,,4.451000,,376.896259,EAQ_CBB,1,491.000000,,,,,,,,8.000000,64.000000,4130,0.484262,145.322500,178.350000,647345.000000,323.672500,0.938967,5306.500000,,,,,,
96,clustered,3000,clustered,"scenario_label=clustered,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3593931808,3080305022,7694708.750000,522042.000000,393845.000000,5903,1150704.461875,1241.006500,1151945.468375,3000,3000,0,2902,,,,,,,,,,,,,,,,,,,,4.116000,,389.878304,EAQ_CBB,1,745.000000,,,,,,,,8.000000,64.000000,5902,0.508302,131.281667,174.014000,915887.000000,305.295667,1.033770,7694.708750,,,,,,
96,clustered,5000,clustered,"scenario_label=clustered,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,480217948,1751887033,13314257.500000,894772.000000,736973.000000,10347,3342513.595375,2158.030500,3344671.625875,5000,5000,0,5346,,,,,,,,,,,,,,,,,,,,4.476400,,375.537276,EAQ_CBB,1,1231.000000,,,,,,,,8.000000,64.000000,10346,0.483279,147.394600,178.954400,1631745.000000,326.349000,0.935279,13314.257500,,,,,,
96,clustered,7000,clustered,"scenario_label=clustered,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2980380426,436707937,19116590.000000,1271132.000000,1113382.000000,15143,6707040.987250,3098.955000,6710139.942250,7000,7000,0,8142,,,,,,,,,,,,,,,,,,,,4.734571,,366.174093,EAQ_CBB,1,1713.000000,,,,,,,,8.000000,64.000000,15142,0.462290,159.054571,181.590286,2384514.000000,340.644857,0.859740,19116.590000,,,,,,
96,clustered,10000,clustered,"scenario_label=clustered,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,1197171307,3406501878,26370602.500000,1772812.000000,1417982.000000,20543,13180207.223625,4254.615000,13184461.838625,10000,10000,0,10542,,,,,,,,,,,,,,,,,,,,4.354600,,379.210145,EAQ_CBB,1,2462.000000,,,,,,,,8.000000,64.000000,20542,0.486808,141.798200,177.281200,3190794.000000,319.079400,0.948587,26370.602500,,,,,,
96,sequential,1000,sequential,"scenario_label=sequential,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,4201910463,2932585515,2869453.750000,214878.000000,20247.000000,1809,143194.406750,439.879500,143634.286250,1000,1000,0,808,,,,,,,,,,,,,,,,,,,,3.704000,,348.498386,EAQ_CBB,1,252.000000,,,,,,,,,,1808,0.553097,20.247000,214.878000,235125.000000,235.125000,1.237624,2869.453750,,,,,,
96,sequential,2000,sequential,"scenario_label=sequential,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,3290028378,1135906480,5776922.500000,432108.000000,44236.000000,3649,574843.287250,886.334000,575729.621250,2000,2000,0,1648,,,,,,,,,,,,,,,,,,,,3.787000,,346.205094,EAQ_CBB,1,492.000000,,,,,,,,,,3648,0.548246,22.118000,216.054000,476344.000000,238.172000,1.213592,5776.922500,,,,,,
96,sequential,3000,sequential,"scenario_label=sequential,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,3435578101,589324728,9045812.500000,675636.000000,73399.000000,5721,1350724.064375,1387.971500,1352112.035875,3000,3000,0,2720,,,,,,,,,,,,,,,,,,,,3.969333,,331.645167,EAQ_CBB,1,740.000000,,,,,,,,,,5720,0.524476,24.466333,225.212000,749035.000000,249.678333,1.102941,9045.812500,,,,,,
96,sequential,5000,sequential,"scenario_label=sequential,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1404995728,2775089710,15137533.750000,1129470.000000,129204.000000,9593,3786025.750000,2323.542000,3788349.292000,5000,5000,0,4592,,,,,,,,,,,,,,,,,,,,3.994000,,330.304796,EAQ_CBB,1,1235.000000,,,,,,,,,,9592,0.521268,25.840800,225.894000,1258674.000000,251.734800,1.088850,15137.533750,,,,,,
96,sequential,7000,sequential,"scenario_label=sequential,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,2065049954,1624227515,20583477.500000,1535748.000000,178556.000000,13063,7223250.849625,3160.774000,7226411.623625,7000,7000,0,6062,,,,,,,,,,,,,,,,,,,,3.878286,,340.078590,EAQ_CBB,1,1712.000000,,,,,,,,,,13062,0.535906,25.508000,219.392571,1714304.000000,244.900571,1.154734,20583.477500,,,,,,
96,sequential,10000,sequential,"scenario_label=sequential,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,76186621,3368719410,29990722.500000,2235284.000000,272905.000000,19059,14920472.313375,4607.020500,14925079.333875,10000,10000,0,9058,,,,,,,,,,,,,,,,,,,,3.990800,,333.436449,EAQ_CBB,1,2459.000000,,,,,,,,,,19058,0.524714,27.290500,223.528400,2508189.000000,250.818900,1.103996,29990.722500,,,,,,
96,random,1000,random,"scenario_label=random,TOTAL_TAGS=1000",0.000000,True,True,formal_sgct_scalability,2930873339,3486944018,2239880.000000,146352.000000,141359.000000,1835,111650.525500,363.383500,112013.909000,1000,1000,0,834,,,,,,,,,,,,,,,,,,,,3.806000,,446.452489,EAQ_CBB,2,246.000000,,,,,,,,,,1834,0.545256,141.359000,146.352000,287711.000000,287.711000,1.199041,2239.880000,,,,,,
96,random,2000,random,"scenario_label=random,TOTAL_TAGS=2000",0.000000,True,True,formal_sgct_scalability,2165546772,3662745630,4433302.500000,290680.000000,276405.000000,3613,440216.154125,719.562500,440935.716625,2000,2000,0,1612,,,,,,,,,,,,,,,,,,,,3.735000,,451.130957,EAQ_CBB,2,494.000000,,,,,,,,,,3612,0.553710,138.202500,145.340000,567085.000000,283.542500,1.240695,4433.302500,,,,,,
96,random,3000,random,"scenario_label=random,TOTAL_TAGS=3000",0.000000,True,True,formal_sgct_scalability,2976054247,1943688805,6706082.500000,438432.000000,420422.000000,5487,1007333.137375,1087.075000,1008420.212375,3000,3000,0,2486,,,,,,,,,,,,,,,,,,,,3.777333,,447.355069,EAQ_CBB,2,741.000000,,,,,,,,,,5486,0.546847,140.140667,146.144000,858854.000000,286.284667,1.206758,6706.082500,,,,,,
96,random,5000,random,"scenario_label=random,TOTAL_TAGS=5000",0.000000,True,True,formal_sgct_scalability,1464420452,1846128964,11162847.500000,730020.000000,700876.000000,9129,2783804.135375,1810.478000,2785614.613375,5000,5000,0,4128,,,,,,,,,,,,,,,,,,,,3.776400,,447.914387,EAQ_CBB,2,1233.000000,,,,,,,,,,9128,0.547765,140.175200,146.004000,1430896.000000,286.179200,1.211240,11162.847500,,,,,,
96,random,7000,random,"scenario_label=random,TOTAL_TAGS=7000",0.000000,True,True,formal_sgct_scalability,663251579,4191272749,15650401.250000,1022998.000000,981997.000000,12807,5463847.353250,2536.994500,5466384.347750,7000,7000,0,5806,,,,,,,,,,,,,,,,,,,,3.780000,,447.272877,EAQ_CBB,2,1721.000000,,,,,,,,,,12806,0.546619,140.285286,146.142571,2004995.000000,286.427857,1.205649,15650.401250,,,,,,
96,random,10000,random,"scenario_label=random,TOTAL_TAGS=10000",0.000000,True,True,formal_sgct_scalability,3150725692,2297934027,22427005.000000,1464564.000000,1411856.000000,18375,11196422.830750,3635.056000,11200057.886750,10000,10000,0,8374,,,,,,,,,,,,,,,,,,,,3.798400,,445.891014,EAQ_CBB,2,2462.000000,,,,,,,,,,18374,0.544247,141.185600,146.456400,2876420.000000,287.642000,1.194172,22427.005000,,,,,,
