id_distribution,algorithm_name,metric,mean,std,p95,ci95,n
dispersed,DQTA(k_max=3),total_protocol_time_ms,12249.277800,1860.854045,15156.938125,515.802426,50
dispersed,DQTA(k_max=3),throughput_tags_per_sec,418.378609,70.331871,531.148437,19.495000,50
dispersed,DQTA(k_max=3),system_efficiency,0.362621,0.027907,0.401482,0.007736,50
dispersed,DQTA(k_max=3),collision_slots,7611.240000,1278.572906,9655.200000,354.402328,50
dispersed,DQTA(k_max=3),idle_slots,1257.560000,1140.145751,3538.050000,316.032278,50
dispersed,DQTA(k_max=3),total_energy_uj,3072353.132617,467147.770898,3796281.051113,129486.755794,50
dispersed,DQTA(k_max=3),total_listening_energy_uj,3069481.148138,466802.589915,3793109.534888,129391.076507,50
dispersed,DQTA(k_max=3),total_transmission_energy_uj,2871.984480,404.628332,3494.147875,112.157251,50
dispersed,DQTA(k_max=3),total_bits,3275367.480000,512067.949259,4002116.750000,141937.993985,50
dispersed,DQTA(k_max=3),avg_tag_bits,490.500064,90.040270,609.471140,24.957890,50
dispersed,DQTA(k_max=3),avg_reader_bits,164.573432,26.713653,208.779780,7.404647,50
dispersed,DQTA(k_max=3),avg_total_bits,655.073496,102.413590,800.423350,28.387599,50
dispersed,DQTA(k_max=3),avg_query_efficiency,0.677505,0.129674,0.885208,0.035944,50
dispersed,DQTA(k_max=3),peak_stack_depth,16.120000,2.479631,19.550000,0.687319,50
dispersed,DQTA(k_max=3),avg_tag_responses,9.318064,1.290462,11.304590,0.357698,50
dispersed,DRCT,total_protocol_time_ms,30178.691300,6240.824262,40713.169375,1729.868229,50
dispersed,DRCT,throughput_tags_per_sec,172.604709,35.020487,228.344480,9.707184,50
dispersed,DRCT,system_efficiency,0.139497,0.029738,0.188820,0.008243,50
dispersed,DRCT,collision_slots,18752.340000,4096.487976,26219.000000,1135.488535,50
dispersed,DRCT,idle_slots,13754.340000,4096.487976,21221.000000,1135.488535,50
dispersed,DRCT,total_energy_uj,7573836.974607,1567140.737091,10176536.598662,434389.250170,50
dispersed,DRCT,energy_per_tag_uj,1514.767395,313.428147,2035.307320,86.877850,50
dispersed,DRCT,total_reader_tx_energy_uj,4260.406320,885.700110,5726.377900,245.503545,50
dispersed,DRCT,total_tag_tx_energy_uj,911.438230,20.921183,940.316175,5.799056,50
dispersed,DRCT,total_listening_energy_uj,7568665.130057,1566254.968684,10169913.945687,434143.727694,50
dispersed,DRCT,total_transmission_energy_uj,5171.844550,887.030761,6656.002700,245.872383,50
dispersed,DRCT,total_bits,3953079.620000,446976.671714,4722438.550000,123895.612356,50
dispersed,DRCT,avg_tag_bits,364.575292,8.368473,376.126470,2.319622,50
dispersed,DRCT,avg_reader_bits,426.040632,88.570011,572.637790,24.550355,50
dispersed,DRCT,avg_total_bits,790.615924,89.395334,944.487710,24.779122,50
dispersed,DRCT,avg_query_efficiency,0.279011,0.059484,0.377668,0.016488,50
dispersed,DRCT,peak_stack_depth,12.040000,0.402036,13.000000,0.111439,50
dispersed,DRCT,avg_tag_responses,88.842076,3.068086,93.176690,0.850430,50
dispersed,EAQ_CBB,total_protocol_time_ms,16412.479125,1415.419163,17911.769938,392.334175,50
dispersed,EAQ_CBB,throughput_tags_per_sec,307.066654,28.736489,369.810232,7.965348,50
dispersed,EAQ_CBB,system_efficiency,0.438007,0.043867,0.533597,0.012159,50
dispersed,EAQ_CBB,collision_slots,6518.600000,1055.860864,7550.200000,292.669700,50
dispersed,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,EAQ_CBB,total_energy_uj,4105044.661267,354771.161446,4479005.116363,98337.548859,50
dispersed,EAQ_CBB,total_listening_energy_uj,4102482.568478,354550.524741,4476212.767287,98276.391485,50
dispersed,EAQ_CBB,total_transmission_energy_uj,2562.092790,220.732403,2788.864000,61.183901,50
dispersed,EAQ_CBB,total_bits,1617886.500000,152596.809445,1775239.250000,42297.677588,50
dispersed,EAQ_CBB,avg_tag_bits,89.824028,13.257125,107.235270,3.674688,50
dispersed,EAQ_CBB,avg_reader_bits,233.753272,19.572888,255.660020,5.425328,50
dispersed,EAQ_CBB,avg_total_bits,323.577300,30.519362,355.047850,8.459536,50
dispersed,EAQ_CBB,avg_query_efficiency,0.791096,0.153613,1.144075,0.042579,50
dispersed,EAQ_CBB,peak_stack_depth,1230.680000,4.496892,1237.100000,1.246475,50
dispersed,EAQ_CBB,avg_tag_responses,5.129224,0.623838,5.733960,0.172919,50
dispersed,EMDT,total_protocol_time_ms,6956.430700,72.990419,7071.592250,20.231912,50
dispersed,EMDT,throughput_tags_per_sec,718.837018,7.548240,730.098964,2.092265,50
dispersed,EMDT,system_efficiency,0.518578,0.006604,0.529017,0.001830,50
dispersed,EMDT,collision_slots,2900.260000,76.211791,3019.250000,21.124831,50
dispersed,EMDT,idle_slots,1743.020000,59.528930,1820.550000,16.500577,50
dispersed,EMDT,total_energy_uj,1740113.847050,22342.970358,1769872.979713,6193.155414,50
dispersed,EMDT,total_listening_energy_uj,1739498.464410,22340.491221,1769252.684512,6192.468232,50
dispersed,EMDT,total_transmission_energy_uj,615.382640,2.906030,620.360800,0.805510,50
dispersed,EMDT,total_bits,847887.400000,1461.924717,850405.000000,405.224857,50
dispersed,EMDT,avg_tag_bits,144.052288,0.053533,144.141120,0.014839,50
dispersed,EMDT,avg_reader_bits,25.525192,0.291239,26.019620,0.080727,50
dispersed,EMDT,avg_total_bits,169.577480,0.292385,170.081000,0.081045,50
dispersed,EMDT,avg_query_efficiency,1.725153,0.045450,1.794173,0.012598,50
dispersed,EMDT,peak_stack_depth,42.320000,1.132813,44.000000,0.314000,50
dispersed,EMDT,avg_tag_responses,5.145504,0.034044,5.199350,0.009436,50
dispersed,FHS_RAC,total_protocol_time_ms,15081.304350,375.479514,15741.162687,104.077611,50
dispersed,FHS_RAC,throughput_tags_per_sec,331.735802,8.185862,345.628688,2.269005,50
dispersed,FHS_RAC,system_efficiency,0.499130,0.003751,0.500050,0.001040,50
dispersed,FHS_RAC,collision_slots,4984.780000,87.100057,4999.000000,24.142904,50
dispersed,FHS_RAC,idle_slots,33.220000,155.882123,176.000000,43.208320,50
dispersed,FHS_RAC,total_energy_uj,3775720.521750,94048.697595,3938361.347025,26068.968958,50
dispersed,FHS_RAC,total_listening_energy_uj,3773506.903970,93981.133379,3936030.928750,26050.241113,50
dispersed,FHS_RAC,total_transmission_energy_uj,2213.617780,67.620616,2330.418275,18.743478,50
dispersed,FHS_RAC,total_bits,1207698.320000,22073.864103,1247453.050000,6118.562966,50
dispersed,FHS_RAC,avg_tag_bits,26.903848,3.280490,33.154240,0.909305,50
dispersed,FHS_RAC,avg_reader_bits,214.635816,7.560487,227.558900,2.095660,50
dispersed,FHS_RAC,avg_total_bits,241.539664,4.414773,249.490610,1.223713,50
dispersed,FHS_RAC,avg_query_efficiency,1.003393,0.019848,1.004637,0.005501,50
dispersed,FHS_RAC,peak_stack_depth,13.760000,0.656521,15.000000,0.181978,50
dispersed,FHS_RAC,avg_tag_responses,13.570464,0.044924,13.589310,0.012452,50
dispersed,HLCT-Base,total_protocol_time_ms,9565.551350,535.073454,10283.365875,148.314795,50
dispersed,HLCT-Base,throughput_tags_per_sec,524.352980,30.148033,580.047469,8.356608,50
dispersed,HLCT-Base,system_efficiency,0.468809,0.023866,0.496263,0.006615,50
dispersed,HLCT-Base,collision_slots,3162.180000,451.396097,3861.350000,125.120615,50
dispersed,HLCT-Base,idle_slots,2531.740000,599.901788,3781.050000,166.284292,50
dispersed,HLCT-Base,total_energy_uj,2690908.744235,220456.176689,2997434.405887,61107.334537,50
dispersed,HLCT-Base,total_listening_energy_uj,2689605.027295,220369.025643,2996025.636088,61083.177499,50
dispersed,HLCT-Base,total_transmission_energy_uj,1303.716940,91.079246,1419.371775,25.245879,50
dispersed,HLCT-Base,total_bits,1283202.680000,73996.536375,1382242.250000,20510.793441,50
dispersed,HLCT-Base,avg_tag_bits,168.358456,9.416765,183.887690,2.610194,50
dispersed,HLCT-Base,avg_reader_bits,88.282080,7.730982,97.885450,2.142919,50
dispersed,HLCT-Base,avg_total_bits,256.640536,14.799307,276.448450,4.102159,50
dispersed,HLCT-Base,avg_query_efficiency,1.613726,0.239907,2.057990,0.066499,50
dispersed,HLCT-Base,peak_stack_depth,1393.420000,152.164665,1501.100000,42.177893,50
dispersed,HLCT-Base,ovg_trigger_count,373.920000,225.830064,771.950000,62.596900,50
dispersed,HLCT-Base,fallback_invocation_count,113.540000,117.025413,327.600000,32.437790,50
dispersed,HLCT-Base,fallback_invocation_ratio,0.034041,0.032891,0.093031,0.009117,50
dispersed,HLCT-Base,prefix_stagnation_trigger_count,145.700000,135.461758,442.900000,37.548084,50
dispersed,HLCT-Base,prefix_stag_score_trigger_count,112.440000,121.681277,384.850000,33.728329,50
dispersed,HLCT-Base,repeated_pattern_trigger_count,14.700000,15.521217,49.200000,4.302262,50
dispersed,HLCT-Base,ovg_success_count,23.920000,29.806752,94.150000,8.262010,50
dispersed,HLCT-Base,post_ovg_singleton_count,27.960000,35.608392,117.750000,9.870143,50
dispersed,HLCT-Base,ovg_fallback_avoid_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,HLCT-Base,ovg_rehash_count,77.520000,107.251419,320.750000,29.728577,50
dispersed,HLCT-Base,ovg_width_up_count,6.960000,13.315573,35.650000,3.690889,50
dispersed,HLCT-Base,ovg_width_down_count,92.860000,124.967589,352.900000,34.639248,50
dispersed,HLCT-Base,ovg_no_singleton_count,87.160000,115.158694,336.450000,31.920362,50
dispersed,HLCT-Base,inspect_collision_count,6.000000,13.627703,39.950000,3.777407,50
dispersed,HLCT-Base,fcw_cache_created_count,3085.900000,432.312777,3717.350000,119.830988,50
dispersed,HLCT-Base,fcw_cache_hit_count,2777.360000,285.844667,3164.850000,79.232099,50
dispersed,HLCT-Base,fcw_cache_hit_ratio,0.905399,0.051642,0.976029,0.014314,50
dispersed,HLCT-Base,fcw_fast_path_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,HLCT-Base,fcw_width_up_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,HLCT-Base,fcw_width_down_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,HLCT-Base,adaptive_cbit_r4_count,0.620000,1.915458,4.850000,0.530938,50
dispersed,HLCT-Base,multibit_fallback_count,68.940000,74.727098,194.550000,20.713295,50
dispersed,HLCT-Base,epc_verification_count,5070.280000,79.630535,5217.900000,22.072458,50
dispersed,HLCT-Base,verify_fail_count,70.280000,79.630535,217.900000,22.072458,50
dispersed,HLCT-Base,avg_tag_responses,8.836400,0.909412,10.273660,0.252076,50
dispersed,HT_EEAC,total_protocol_time_ms,29731.343400,401.962128,30490.137000,111.418217,50
dispersed,HT_EEAC,throughput_tags_per_sec,168.202722,2.267075,171.927644,0.628401,50
dispersed,HT_EEAC,system_efficiency,0.084227,0.001260,0.086260,0.000349,50
dispersed,HT_EEAC,collision_slots,50764.620000,849.937282,52302.600000,235.590595,50
dispersed,HT_EEAC,idle_slots,3611.940000,126.892114,3804.200000,35.172699,50
dispersed,HT_EEAC,total_energy_uj,9286542.823205,166515.758336,9558093.917887,46155.813382,50
dispersed,HT_EEAC,total_listening_energy_uj,9283244.137605,166471.290364,9554708.065087,46143.487489,50
dispersed,HT_EEAC,total_transmission_energy_uj,3298.685600,45.946070,3385.852800,12.735601,50
dispersed,HT_EEAC,total_bits,2678518.240000,33123.353889,2740557.600000,9181.325275,50
dispersed,HT_EEAC,avg_tag_bits,274.446784,2.719799,279.368320,0.753890,50
dispersed,HT_EEAC,avg_reader_bits,261.256864,3.920177,268.743200,1.086618,50
dispersed,HT_EEAC,avg_total_bits,535.703648,6.624671,548.111520,1.836265,50
dispersed,HT_EEAC,avg_query_efficiency,0.098521,0.001642,0.101219,0.000455,50
dispersed,HT_EEAC,avg_tag_responses,174.878768,8.270841,189.337860,2.292560,50
dispersed,ICT,total_protocol_time_ms,14892.255500,204.451351,15202.011250,56.671023,50
dispersed,ICT,throughput_tags_per_sec,335.807674,4.660961,344.782778,1.291953,50
dispersed,ICT,system_efficiency,0.500050,0.000000,0.500050,0.000000,50
dispersed,ICT,collision_slots,4999.000000,0.000000,4999.000000,0.000000,50
dispersed,ICT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,ICT,total_energy_uj,3730085.230135,51234.872590,3807851.983981,14201.582130,50
dispersed,ICT,total_listening_energy_uj,3726879.651865,51243.286918,3804613.103881,14203.914463,50
dispersed,ICT,total_transmission_energy_uj,3205.578270,69.972551,3312.933100,19.395401,50
dispersed,ICT,total_bits,3198480.300000,180222.276233,3441123.750000,49955.066309,50
dispersed,ICT,avg_tag_bits,425.517644,40.525994,479.715150,11.233232,50
dispersed,ICT,avg_reader_bits,214.178416,6.542443,224.090600,1.813473,50
dispersed,ICT,avg_total_bits,639.696060,36.044455,688.224750,9.991013,50
dispersed,ICT,avg_query_efficiency,1.000200,0.000000,1.000200,0.000000,50
dispersed,ICT,peak_stack_depth,13.680000,0.551066,14.000000,0.152748,50
dispersed,ICT,avg_tag_responses,13.577280,0.007249,13.589310,0.002009,50
dispersed,LAPCT,total_protocol_time_ms,15163.622375,101.168200,15319.046250,28.042394,50
dispersed,LAPCT,throughput_tags_per_sec,329.750973,2.211412,334.002326,0.612972,50
dispersed,LAPCT,system_efficiency,0.497958,0.000000,0.497958,0.000000,50
dispersed,LAPCT,collision_slots,5041.000000,0.000000,5041.000000,0.000000,50
dispersed,LAPCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,LAPCT,total_energy_uj,3797469.373870,25242.880806,3836133.227219,6996.969580,50
dispersed,LAPCT,total_listening_energy_uj,3794649.714480,25271.489921,3833334.951169,7004.899622,50
dispersed,LAPCT,total_transmission_energy_uj,2819.659390,52.692994,2898.506475,14.605753,50
dispersed,LAPCT,total_bits,2288885.660000,138640.825161,2476484.550000,38429.276107,50
dispersed,LAPCT,avg_tag_bits,234.414924,30.322096,274.922940,8.404856,50
dispersed,LAPCT,avg_reader_bits,223.362208,3.254898,228.322680,0.902212,50
dispersed,LAPCT,avg_total_bits,457.777132,27.728165,495.296910,7.685855,50
dispersed,LAPCT,avg_query_efficiency,0.991867,0.000000,0.991867,0.000000,50
dispersed,LAPCT,peak_stack_depth,16.680000,0.652781,18.000000,0.180942,50
dispersed,LAPCT,avg_tag_responses,10.577280,0.007249,10.589310,0.002009,50
dispersed,NLHQT(n=1),total_protocol_time_ms,6056.873700,20.563500,6086.188313,5.699911,50
dispersed,NLHQT(n=1),throughput_tags_per_sec,825.517713,2.804890,830.776508,0.777476,50
dispersed,NLHQT(n=1),system_efficiency,0.285969,0.001219,0.288254,0.000338,50
dispersed,NLHQT(n=1),collision_slots,12484.720000,74.481895,12590.200000,20.645328,50
dispersed,NLHQT(n=1),idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,NLHQT(n=1),total_energy_uj,1516611.774443,5457.298564,1523979.222081,1512.685986,50
dispersed,NLHQT(n=1),total_listening_energy_uj,1515640.247262,5453.953694,1523007.004456,1511.758835,50
dispersed,NLHQT(n=1),total_transmission_energy_uj,971.527180,8.182041,980.486275,2.267946,50
dispersed,NLHQT(n=1),total_bits,765243.920000,14981.803639,778984.850000,4152.744099,50
dispersed,NLHQT(n=1),avg_tag_bits,74.528088,2.951001,76.999940,0.817976,50
dispersed,NLHQT(n=1),avg_reader_bits,78.520696,0.277465,78.919360,0.076909,50
dispersed,NLHQT(n=1),avg_total_bits,153.048784,2.996361,155.796970,0.830549,50
dispersed,NLHQT(n=1),avg_query_efficiency,0.400504,0.002393,0.404996,0.000663,50
dispersed,NLHQT(n=1),peak_stack_depth,13.680000,0.551066,14.000000,0.152748,50
dispersed,NLHQT(n=1),avg_tag_responses,15.141008,0.016759,15.166440,0.004645,50
dispersed,NLHQT(n=2),total_protocol_time_ms,4503.205200,12.726789,4522.831813,3.527686,50
dispersed,NLHQT(n=2),throughput_tags_per_sec,1110.328959,3.138300,1115.948270,0.869892,50
dispersed,NLHQT(n=2),system_efficiency,0.375499,0.000998,0.377146,0.000277,50
dispersed,NLHQT(n=2),collision_slots,8315.720000,35.388826,8365.550000,9.809282,50
dispersed,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,NLHQT(n=2),total_energy_uj,1127375.756755,3454.902381,1132402.339919,957.650081,50
dispersed,NLHQT(n=2),total_listening_energy_uj,1126600.528195,3452.370484,1131621.654869,956.948276,50
dispersed,NLHQT(n=2),total_transmission_energy_uj,775.228560,7.892160,783.096300,2.187595,50
dispersed,NLHQT(n=2),total_bits,669665.880000,14942.846993,682845.300000,4141.945868,50
dispersed,NLHQT(n=2),avg_tag_bits,75.213760,2.950895,77.679780,0.817946,50
dispersed,NLHQT(n=2),avg_reader_bits,58.719416,0.173912,58.985470,0.048206,50
dispersed,NLHQT(n=2),avg_total_bits,133.933176,2.988569,136.569060,0.828389,50
dispersed,NLHQT(n=2),avg_query_efficiency,0.601282,0.002559,0.605514,0.000709,50
dispersed,NLHQT(n=2),peak_stack_depth,19.440000,0.643967,20.550000,0.178499,50
dispersed,NLHQT(n=2),avg_tag_responses,8.832924,0.009701,8.847010,0.002689,50
dispersed,SD-CGQT,total_protocol_time_ms,14488.562150,1158.728392,15186.128125,321.183124,50
dispersed,SD-CGQT,throughput_tags_per_sec,347.757481,34.041041,420.117821,9.435695,50
dispersed,SD-CGQT,system_efficiency,0.498185,0.008844,0.500050,0.002451,50
dispersed,SD-CGQT,collision_slots,4862.560000,355.463375,4999.000000,98.529421,50
dispersed,SD-CGQT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,SD-CGQT,total_energy_uj,3617638.219738,318829.772879,3803641.901944,88375.104223,50
dispersed,SD-CGQT,total_listening_energy_uj,3614533.634657,318602.601526,3800478.280669,88312.135537,50
dispersed,SD-CGQT,total_transmission_energy_uj,3104.585080,241.374602,3300.102800,66.905626,50
dispersed,SD-CGQT,total_bits,3072501.020000,274056.968130,3386115.000000,75964.715914,50
dispersed,SD-CGQT,avg_tag_bits,405.388928,46.082998,467.856250,12.773555,50
dispersed,SD-CGQT,avg_reader_bits,209.111276,17.501534,223.582340,4.851178,50
dispersed,SD-CGQT,avg_total_bits,614.500204,54.811394,677.223000,15.192943,50
dispersed,SD-CGQT,avg_query_efficiency,1.034931,0.093494,1.228262,0.025915,50
dispersed,SD-CGQT,avg_tag_responses,16.456200,0.986847,17.826320,0.273540,50
dispersed,SGCT,total_protocol_time_ms,3884.348900,261.455315,4130.300250,72.471716,50
dispersed,SGCT,throughput_tags_per_sec,1293.285739,92.412143,1477.188336,25.615339,50
dispersed,SGCT,system_efficiency,0.873075,0.016781,0.906783,0.004651,50
dispersed,SGCT,collision_slots,728.920000,107.948181,770.000000,29.921709,50
dispersed,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,total_energy_uj,985709.779638,65573.363806,1048149.007731,18176.009123,50
dispersed,SGCT,total_listening_energy_uj,985107.528677,65536.994764,1047527.144731,18165.928139,50
dispersed,SGCT,total_transmission_energy_uj,602.250960,38.574539,638.243100,10.692317,50
dispersed,SGCT,total_bits,607725.480000,52236.747616,679121.550000,14479.287719,50
dispersed,SGCT,avg_tag_bits,81.760000,9.157488,95.100000,2.538326,50
dispersed,SGCT,avg_reader_bits,39.785096,2.102965,41.208940,0.582912,50
dispersed,SGCT,avg_total_bits,121.545096,10.447350,135.824310,2.895858,50
dispersed,SGCT,avg_query_efficiency,7.044394,1.291218,9.727626,0.357907,50
dispersed,SGCT,peak_stack_depth,256.000000,0.000000,256.000000,0.000000,50
dispersed,SGCT,progressive_probe_count,472.920000,107.948181,514.000000,29.921709,50
dispersed,SGCT,signature_grouping_trigger_count,257.000000,0.000000,257.000000,0.000000,50
dispersed,SGCT,local_short_id_trigger_count,1.000000,0.000000,1.000000,0.000000,50
dispersed,SGCT,signature_groups_pruned,27761.600000,19.394929,27768.000000,5.376000,50
dispersed,SGCT,sparse_signature_groups,5256.000000,0.000000,5256.000000,0.000000,50
dispersed,SGCT,signature_marker_bits,10000.000000,0.000000,10000.000000,0.000000,50
dispersed,SGCT,signature_marker_tag_bits,10000.000000,0.000000,10000.000000,0.000000,50
dispersed,SGCT,signature_non_idle_marker_count,5256.000000,0.000000,5256.000000,0.000000,50
dispersed,SGCT,signature_collision_groups,256.000000,0.000000,256.000000,0.000000,50
dispersed,SGCT,signature_singleton_groups,5000.000000,0.000000,5000.000000,0.000000,50
dispersed,SGCT,low_d_fallback_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
dispersed,SGCT,epc_verification_count,5000.000000,0.000000,5000.000000,0.000000,50
dispersed,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
dispersed,SGCT,avg_tag_responses,5.720000,0.496518,6.000000,0.137628,50
dispersed,SUBF-CGDFSA,total_protocol_time_ms,5853.655400,65.509582,5952.807250,18.158330,50
dispersed,SUBF-CGDFSA,throughput_tags_per_sec,854.272434,9.603077,872.616890,2.661837,50
dispersed,SUBF-CGDFSA,system_efficiency,0.000000,0.000000,0.000000,0.000000,50
dispersed,SUBF-CGDFSA,collision_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,SUBF-CGDFSA,idle_slots,0.000000,0.000000,0.000000,0.000000,50
dispersed,SUBF-CGDFSA,total_energy_uj,1466948.050380,19576.429814,1496970.412437,5426.309499,50
dispersed,SUBF-CGDFSA,total_listening_energy_uj,1466368.390380,19566.819981,1496381.166437,5423.645789,50
dispersed,SUBF-CGDFSA,total_transmission_energy_uj,579.660000,10.911000,597.411200,3.024375,50
dispersed,SUBF-CGDFSA,total_bits,1148319.120000,21473.731450,1184104.000000,5952.214681,50
dispersed,SUBF-CGDFSA,avg_tag_bits,228.930432,4.272447,236.106240,1.184262,50
dispersed,SUBF-CGDFSA,avg_reader_bits,0.733392,0.050021,0.800800,0.013865,50
dispersed,SUBF-CGDFSA,avg_total_bits,229.663824,4.294746,236.820800,1.190443,50
dispersed,SUBF-CGDFSA,avg_query_efficiency,5000.000000,0.000000,5000.000000,0.000000,50
prefixed,DQTA(k_max=3),total_protocol_time_ms,7862.083550,54.037073,7917.649750,14.978312,50
prefixed,DQTA(k_max=3),throughput_tags_per_sec,635.993438,4.410404,643.678155,1.222502,50
prefixed,DQTA(k_max=3),system_efficiency,0.342914,0.002773,0.347956,0.000769,50
prefixed,DQTA(k_max=3),collision_slots,4490.240000,38.052359,4531.000000,10.547576,50
prefixed,DQTA(k_max=3),idle_slots,5091.620000,97.185472,5227.700000,26.938438,50
prefixed,DQTA(k_max=3),total_energy_uj,1971450.710415,15951.501970,1993487.279412,4421.530764,50
prefixed,DQTA(k_max=3),total_listening_energy_uj,1969723.394105,15944.676119,1991749.938438,4419.638734,50
prefixed,DQTA(k_max=3),total_transmission_energy_uj,1727.316310,7.652447,1735.696450,2.121150,50
prefixed,DQTA(k_max=3),total_bits,2329726.520000,5748.420206,2336722.700000,1593.380788,50
prefixed,DQTA(k_max=3),avg_tag_bits,390.951564,0.555427,391.699860,0.153957,50
prefixed,DQTA(k_max=3),avg_reader_bits,74.993740,0.646013,75.691050,0.179066,50
prefixed,DQTA(k_max=3),avg_total_bits,465.945304,1.149684,467.344540,0.318676,50
prefixed,DQTA(k_max=3),avg_query_efficiency,1.113605,0.009536,1.131107,0.002643,50
prefixed,DQTA(k_max=3),peak_stack_depth,24.880000,0.773014,26.000000,0.214269,50
prefixed,DQTA(k_max=3),avg_tag_responses,4.809228,0.008120,4.819950,0.002251,50
prefixed,DRCT,total_protocol_time_ms,10532.719200,92.507677,10663.126625,25.641820,50
prefixed,DRCT,throughput_tags_per_sec,474.747026,4.159990,480.887861,1.153090,50
prefixed,DRCT,system_efficiency,0.344577,0.003137,0.349626,0.000870,50
prefixed,DRCT,collision_slots,7254.860000,66.047605,7350.650000,18.307462,50
prefixed,DRCT,idle_slots,2256.860000,66.047605,2352.650000,18.307462,50
prefixed,DRCT,total_energy_uj,2649486.871450,26191.051614,2697659.080731,7259.789119,50
prefixed,DRCT,energy_per_tag_uj,529.897374,5.238210,539.531816,1.451958,50
prefixed,DRCT,total_reader_tx_energy_uj,1292.890440,13.108060,1311.226900,3.633369,50
prefixed,DRCT,total_tag_tx_energy_uj,710.257560,0.511744,711.009750,0.141848,50
prefixed,DRCT,total_listening_energy_uj,2647483.723450,26178.964425,2695638.483306,7256.438721,50
prefixed,DRCT,total_transmission_energy_uj,2003.148000,13.389015,2021.797125,3.711246,50
prefixed,DRCT,total_bits,2066960.340000,7154.398940,2076772.800000,1983.098210,50
prefixed,DRCT,avg_tag_bits,284.103024,0.204698,284.403900,0.056739,50
prefixed,DRCT,avg_reader_bits,129.289044,1.310806,131.122690,0.363337,50
prefixed,DRCT,avg_total_bits,413.392068,1.430880,415.354560,0.396620,50
prefixed,DRCT,avg_query_efficiency,0.689249,0.006276,0.699350,0.001740,50
prefixed,DRCT,peak_stack_depth,11.980000,0.473373,13.000000,0.131212,50
prefixed,DRCT,avg_tag_responses,61.620672,0.026980,61.660190,0.007478,50
prefixed,EAQ_CBB,total_protocol_time_ms,13061.009375,52.489099,13147.213375,14.549236,50
prefixed,EAQ_CBB,throughput_tags_per_sec,382.824860,1.537435,385.240331,0.426155,50
prefixed,EAQ_CBB,system_efficiency,0.545922,0.002447,0.549759,0.000678,50
prefixed,EAQ_CBB,collision_slots,4159.000000,41.087761,4226.200000,11.388946,50
prefixed,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
prefixed,EAQ_CBB,total_energy_uj,3268411.967860,13628.885853,3291013.674262,3777.734422,50
prefixed,EAQ_CBB,total_listening_energy_uj,3266365.764020,13622.136043,3288957.305113,3775.863470,50
prefixed,EAQ_CBB,total_transmission_energy_uj,2046.203840,7.820649,2058.995600,2.167773,50
prefixed,EAQ_CBB,total_bits,1299854.200000,5336.813503,1308449.050000,1479.289231,50
prefixed,EAQ_CBB,avg_tag_bits,73.800608,0.403798,74.511170,0.111927,50
prefixed,EAQ_CBB,avg_reader_bits,186.170232,0.690297,187.311120,0.191340,50
prefixed,EAQ_CBB,avg_total_bits,259.970840,1.067363,261.689810,0.295858,50
prefixed,EAQ_CBB,avg_query_efficiency,1.202327,0.011859,1.221031,0.003287,50
prefixed,EAQ_CBB,peak_stack_depth,1231.080000,4.256280,1238.100000,1.179781,50
prefixed,EAQ_CBB,avg_tag_responses,3.788904,0.017698,3.818160,0.004906,50
prefixed,EMDT,total_protocol_time_ms,6978.708200,84.441584,7128.773250,23.406013,50
prefixed,EMDT,throughput_tags_per_sec,716.567914,8.681997,728.828775,2.406527,50
prefixed,EMDT,system_efficiency,0.516390,0.007632,0.527599,0.002115,50
prefixed,EMDT,collision_slots,2923.260000,88.333277,3079.250000,24.484735,50
prefixed,EMDT,idle_slots,1761.420000,65.386790,1875.400000,18.124293,50
prefixed,EMDT,total_energy_uj,1746367.345020,23473.726308,1780962.864612,6506.584972,50
prefixed,EMDT,total_listening_energy_uj,1745751.080620,23470.666843,1780341.460613,6505.736932,50
