TOTAL_TAGS,algorithm_name,metric,mean,std,p95,ci95,n
6000,DQTA(k_max=3),peak_stack_depth,25.580000,0.905539,27.000000,0.251002,50
6000,DQTA(k_max=3),avg_tag_responses,4.902957,0.007984,4.917683,0.002213,50
6000,DRCT,total_protocol_time_ms,9082.382050,51.620061,9151.686188,14.308351,50
6000,DRCT,throughput_tags_per_sec,660.640577,3.758222,665.587460,1.041726,50
6000,DRCT,system_efficiency,0.346305,0.002818,0.350163,0.000781,50
6000,DRCT,collision_slots,8662.440000,70.451651,8762.650000,19.528201,50
6000,DRCT,idle_slots,2664.440000,70.451651,2764.650000,19.528201,50
6000,DRCT,total_energy_uj,2731430.018140,19349.960614,2762607.074756,5363.535439,50
6000,DRCT,energy_per_tag_uj,455.238336,3.224993,460.434512,0.893923,50
6000,DRCT,total_reader_tx_energy_uj,684.315120,5.931816,692.507400,1.644216,50
6000,DRCT,total_tag_tx_energy_uj,435.732430,1.472448,438.398200,0.408142,50
6000,DRCT,total_listening_energy_uj,2730309.970590,19343.756936,2761480.142131,5361.815868,50
6000,DRCT,total_transmission_energy_uj,1120.047550,6.776609,1129.248575,1.878380,50
6000,DRCT,total_bits,1213622.420000,5102.636862,1222037.200000,1414.378778,50
6000,DRCT,avg_tag_bits,145.244143,0.490816,146.132733,0.136047,50
6000,DRCT,avg_reader_bits,57.026260,0.494318,57.708950,0.137018,50
6000,DRCT,avg_total_bits,202.270403,0.850439,203.672867,0.235730,50
6000,DRCT,avg_query_efficiency,0.692690,0.005638,0.700407,0.001563,50
6000,DRCT,peak_stack_depth,12.420000,0.537948,13.000000,0.149112,50
6000,DRCT,avg_tag_responses,13.887977,0.026467,13.929458,0.007336,50
6000,EAQ_CBB,total_protocol_time_ms,13424.466250,39.352197,13486.508625,10.907873,50
6000,EAQ_CBB,throughput_tags_per_sec,446.948910,1.311120,448.736150,0.363424,50
6000,EAQ_CBB,system_efficiency,0.546120,0.002364,0.549360,0.000655,50
6000,EAQ_CBB,collision_slots,4986.800000,47.505961,5061.300000,13.167981,50
6000,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,EAQ_CBB,total_energy_uj,4029967.500023,12705.881536,4045692.332231,3521.890678,50
6000,EAQ_CBB,total_listening_energy_uj,4027790.741043,12700.825252,4043509.703656,3520.489148,50
6000,EAQ_CBB,total_transmission_energy_uj,2176.758980,5.875608,2185.440175,1.628635,50
6000,EAQ_CBB,total_bits,1721386.600000,6638.492428,1731103.900000,1840.096221,50
6000,EAQ_CBB,avg_tag_bits,140.668247,0.829030,141.796983,0.229795,50
6000,EAQ_CBB,avg_reader_bits,146.229520,0.288836,146.683367,0.080061,50
6000,EAQ_CBB,avg_total_bits,286.897767,1.106415,288.517317,0.306683,50
6000,EAQ_CBB,avg_query_efficiency,1.203284,0.011491,1.219066,0.003185,50
6000,EAQ_CBB,peak_stack_depth,1476.660000,4.143399,1483.550000,1.148492,50
6000,EAQ_CBB,avg_tag_responses,3.787680,0.018140,3.812617,0.005028,50
6000,EMDT,total_protocol_time_ms,8298.640400,72.432882,8413.581625,20.077371,50
6000,EMDT,throughput_tags_per_sec,723.064095,6.324587,733.479507,1.753086,50
6000,EMDT,system_efficiency,0.506004,0.005614,0.514942,0.001556,50
6000,EMDT,collision_slots,3475.820000,75.334815,3590.800000,20.881745,50
6000,EMDT,idle_slots,2383.220000,68.913519,2480.100000,19.101853,50
6000,EMDT,total_energy_uj,2489835.539550,28046.449054,2531226.321838,7774.079051,50
6000,EMDT,total_listening_energy_uj,2489108.764830,28044.270430,2530495.374637,7773.475167,50
6000,EMDT,total_transmission_energy_uj,726.774720,3.056010,731.746200,0.847083,50
6000,EMDT,total_bits,1012558.560000,1814.728542,1015472.600000,503.017088,50
6000,EMDT,avg_tag_bits,144.260267,0.129671,144.480933,0.035943,50
6000,EMDT,avg_reader_bits,24.499493,0.245326,24.882733,0.068001,50
6000,EMDT,avg_total_bits,168.759760,0.302455,169.245433,0.083836,50
6000,EMDT,avg_query_efficiency,1.727011,0.037664,1.787950,0.010440,50
6000,EMDT,peak_stack_depth,44.060000,1.315682,46.550000,0.364689,50
6000,EMDT,avg_tag_responses,5.166540,0.027978,5.210025,0.007755,50
6000,FHS_RAC,total_protocol_time_ms,9318.499425,16.032595,9345.604375,4.444009,50
6000,FHS_RAC,throughput_tags_per_sec,643.882361,1.108054,645.873809,0.307137,50
6000,FHS_RAC,system_efficiency,0.555405,0.001528,0.558306,0.000423,50
6000,FHS_RAC,collision_slots,3788.240000,16.926685,3812.200000,4.691838,50
6000,FHS_RAC,idle_slots,1014.760000,23.953663,1043.100000,6.639617,50
6000,FHS_RAC,total_energy_uj,2797545.086277,7374.355199,2809700.820450,2044.066975,50
6000,FHS_RAC,total_listening_energy_uj,2796491.340147,7372.360747,2808643.172050,2043.514141,50
6000,FHS_RAC,total_transmission_energy_uj,1053.746130,2.265909,1057.648400,0.628078,50
6000,FHS_RAC,total_bits,973665.180000,1090.270397,975490.400000,302.207536,50
6000,FHS_RAC,avg_tag_bits,99.287137,0.015862,99.308775,0.004397,50
6000,FHS_RAC,avg_reader_bits,62.990393,0.191303,63.322100,0.053026,50
6000,FHS_RAC,avg_total_bits,162.277530,0.181712,162.581733,0.050368,50
6000,FHS_RAC,avg_query_efficiency,1.583880,0.007074,1.595726,0.001961,50
6000,FHS_RAC,peak_stack_depth,21.240000,0.870374,23.000000,0.241255,50
6000,FHS_RAC,avg_tag_responses,7.996347,0.007936,8.011300,0.002200,50
6000,HLCT-Base,total_protocol_time_ms,7952.589350,24.299837,7995.320937,6.735571,50
6000,HLCT-Base,throughput_tags_per_sec,754.478150,2.305341,758.580675,0.639008,50
6000,HLCT-Base,system_efficiency,0.321191,0.003238,0.325836,0.000898,50
6000,HLCT-Base,collision_slots,2416.280000,21.941518,2443.100000,6.081878,50
6000,HLCT-Base,idle_slots,10266.080000,183.869834,10529.700000,50.966118,50
6000,HLCT-Base,total_energy_uj,2433573.839070,9235.137091,2448270.492131,2559.849400,50
6000,HLCT-Base,total_listening_energy_uj,2432686.725560,9232.955314,2447379.916606,2559.244643,50
6000,HLCT-Base,total_transmission_energy_uj,887.113510,2.764324,891.125575,0.766231,50
6000,HLCT-Base,total_bits,1087243.280000,2343.498841,1090620.900000,649.584738,50
6000,HLCT-Base,avg_tag_bits,143.041450,0.253806,143.423617,0.070352,50
6000,HLCT-Base,avg_reader_bits,38.165763,0.189756,38.407333,0.052598,50
6000,HLCT-Base,avg_total_bits,181.207213,0.390583,181.770150,0.108264,50
6000,HLCT-Base,avg_query_efficiency,2.483357,0.022651,2.523085,0.006279,50
6000,HLCT-Base,peak_stack_depth,1426.500000,14.402735,1447.200000,3.992234,50
6000,HLCT-Base,ovg_trigger_count,18.660000,4.335944,26.000000,1.201862,50
6000,HLCT-Base,fallback_invocation_count,1.160000,0.584144,2.000000,0.161917,50
6000,HLCT-Base,fallback_invocation_ratio,0.000487,0.000245,0.000843,0.000068,50
6000,HLCT-Base,prefix_stagnation_trigger_count,4.740000,1.977527,8.000000,0.548142,50
6000,HLCT-Base,prefix_stag_score_trigger_count,4.980000,2.015147,8.000000,0.558570,50
6000,HLCT-Base,repeated_pattern_trigger_count,0.020000,0.141421,0.000000,0.039200,50
6000,HLCT-Base,ovg_success_count,0.000000,0.000000,0.000000,0.000000,50
6000,HLCT-Base,post_ovg_singleton_count,0.000000,0.000000,0.000000,0.000000,50
6000,HLCT-Base,ovg_fallback_avoid_count,0.000000,0.000000,0.000000,0.000000,50
6000,HLCT-Base,ovg_rehash_count,4.660000,1.985766,8.000000,0.550426,50
6000,HLCT-Base,ovg_width_up_count,0.000000,0.000000,0.000000,0.000000,50
6000,HLCT-Base,ovg_width_down_count,4.660000,1.985766,8.000000,0.550426,50
6000,HLCT-Base,ovg_no_singleton_count,4.660000,1.985766,8.000000,0.550426,50
6000,HLCT-Base,inspect_collision_count,34.840000,6.750238,44.550000,1.871071,50
6000,HLCT-Base,fcw_cache_created_count,2347.500000,21.468772,2381.000000,5.950840,50
6000,HLCT-Base,fcw_cache_hit_count,2346.080000,21.599169,2381.000000,5.986984,50
6000,HLCT-Base,fcw_cache_hit_ratio,0.999395,0.000495,1.000000,0.000137,50
6000,HLCT-Base,fcw_fast_path_count,0.000000,0.000000,0.000000,0.000000,50
6000,HLCT-Base,fcw_width_up_count,0.000000,0.000000,0.000000,0.000000,50
6000,HLCT-Base,fcw_width_down_count,0.000000,0.000000,0.000000,0.000000,50
6000,HLCT-Base,adaptive_cbit_r4_count,513.320000,13.456567,533.550000,3.729970,50
6000,HLCT-Base,multibit_fallback_count,1.140000,0.534904,2.000000,0.148268,50
6000,HLCT-Base,epc_verification_count,6033.940000,6.710972,6043.550000,1.860186,50
6000,HLCT-Base,verify_fail_count,33.940000,6.710972,43.550000,1.860186,50
6000,HLCT-Base,avg_tag_responses,6.213907,0.008271,6.227892,0.002293,50
6000,HT_EEAC,total_protocol_time_ms,41137.750950,1028.338385,42750.108000,285.040858,50
6000,HT_EEAC,throughput_tags_per_sec,145.940969,3.656227,152.039153,1.013455,50
6000,HT_EEAC,system_efficiency,0.072249,0.001961,0.075511,0.000544,50
6000,HT_EEAC,collision_slots,73079.360000,2242.109263,76699.650000,621.480980,50
6000,HT_EEAC,idle_slots,4026.500000,126.549539,4233.100000,35.077742,50
6000,HT_EEAC,total_energy_uj,15569769.667515,528957.460795,16382382.581912,146619.527735,50
6000,HT_EEAC,total_listening_energy_uj,15565192.374795,528842.244059,16377612.697912,146587.591285,50
6000,HT_EEAC,total_transmission_energy_uj,4577.292720,116.942106,4759.821200,32.414698,50
6000,HT_EEAC,total_bits,3669598.680000,85355.494564,3804306.400000,23659.336015,50
6000,HT_EEAC,avg_tag_bits,306.878293,5.978958,316.532400,1.657283,50
6000,HT_EEAC,avg_reader_bits,304.721487,8.252435,317.518667,2.287458,50
6000,HT_EEAC,avg_total_bits,611.599780,14.225916,634.051067,3.943223,50
6000,HT_EEAC,avg_query_efficiency,0.082179,0.002531,0.086476,0.000701,50
6000,HT_EEAC,avg_tag_responses,213.988487,11.876239,233.267642,3.291925,50
6000,ICT,total_protocol_time_ms,12422.347750,1.197415,12424.518750,0.331906,50
6000,ICT,throughput_tags_per_sec,483.000490,0.046556,483.062520,0.012905,50
6000,ICT,system_efficiency,0.500042,0.000000,0.500042,0.000000,50
6000,ICT,collision_slots,5999.000000,0.000000,5999.000000,0.000000,50
6000,ICT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,ICT,total_energy_uj,3734802.240763,549.253662,3735747.530469,152.245348,50
6000,ICT,total_listening_energy_uj,3730250.592653,548.262846,3731196.121344,151.970707,50
6000,ICT,total_transmission_energy_uj,4551.648110,2.110521,4555.607900,0.585007,50
6000,ICT,total_bits,7863375.700000,3928.473455,7870521.700000,1088.917286,50
6000,ICT,avg_tag_bits,1241.678143,0.640854,1242.831792,0.177636,50
6000,ICT,avg_reader_bits,68.884473,0.031931,68.942367,0.008851,50
6000,ICT,avg_total_bits,1310.562617,0.654746,1311.753617,0.181486,50
6000,ICT,avg_query_efficiency,1.000167,0.000000,1.000167,0.000000,50
6000,ICT,peak_stack_depth,14.220000,0.581694,15.000000,0.161237,50
6000,ICT,avg_tag_responses,13.884183,0.007856,13.898600,0.002177,50
6000,LAPCT,total_protocol_time_ms,15518.471375,0.598707,15519.556875,0.165953,50
6000,LAPCT,throughput_tags_per_sec,386.636020,0.014916,386.655893,0.004135,50
6000,LAPCT,system_efficiency,0.498297,0.000000,0.498297,0.000000,50
6000,LAPCT,collision_slots,6041.000000,0.000000,6041.000000,0.000000,50
6000,LAPCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,LAPCT,total_energy_uj,4664299.249122,234.749528,4664697.647662,65.069249,50
6000,LAPCT,total_listening_energy_uj,4659845.495303,234.139103,4660242.323963,64.900048,50
6000,LAPCT,total_transmission_energy_uj,4453.753820,2.033168,4457.499000,0.563565,50
6000,LAPCT,total_bits,6184907.380000,3932.946991,6192010.950000,1090.157287,50
6000,LAPCT,avg_tag_bits,879.562327,0.648698,880.729942,0.179810,50
6000,LAPCT,avg_reader_bits,151.255570,0.015966,151.284517,0.004425,50
6000,LAPCT,avg_total_bits,1030.817897,0.655491,1032.001825,0.181693,50
6000,LAPCT,avg_query_efficiency,0.993213,0.000000,0.993213,0.000000,50
6000,LAPCT,peak_stack_depth,17.000000,0.755929,18.000000,0.209533,50
6000,LAPCT,avg_tag_responses,10.884183,0.007856,10.898600,0.002177,50
6000,NLHQT(n=1),total_protocol_time_ms,15392.099425,75.934678,15499.155812,21.048019,50
6000,NLHQT(n=1),throughput_tags_per_sec,389.819674,1.923994,392.434301,0.533304,50
6000,NLHQT(n=1),system_efficiency,0.257201,0.001554,0.259326,0.000431,50
6000,NLHQT(n=1),collision_slots,17328.880000,140.903302,17529.300000,39.056403,50
6000,NLHQT(n=1),idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,NLHQT(n=1),total_energy_uj,4621870.104165,27601.911670,4666308.949550,7650.859575,50
6000,NLHQT(n=1),total_listening_energy_uj,4620201.244355,27596.731448,4664634.563750,7649.423691,50
6000,NLHQT(n=1),total_transmission_energy_uj,1668.859810,5.755702,1676.897825,1.595399,50
6000,NLHQT(n=1),total_bits,1765425.800000,2991.414408,1769620.150000,829.177770,50
6000,NLHQT(n=1),avg_tag_bits,206.887977,0.026467,206.929458,0.007336,50
6000,NLHQT(n=1),avg_reader_bits,87.349657,0.473350,88.009917,0.131206,50
6000,NLHQT(n=1),avg_total_bits,294.237633,0.498569,294.936692,0.138196,50
6000,NLHQT(n=1),avg_query_efficiency,0.346265,0.002818,0.350122,0.000781,50
6000,NLHQT(n=1),peak_stack_depth,14.220000,0.581694,15.000000,0.161237,50
6000,NLHQT(n=1),avg_tag_responses,15.887977,0.026467,15.929458,0.007336,50
6000,NLHQT(n=2),total_protocol_time_ms,11009.690800,39.943809,11071.687750,11.071859,50
6000,NLHQT(n=2),throughput_tags_per_sec,544.981468,1.978830,548.306868,0.548504,50
6000,NLHQT(n=2),system_efficiency,0.354509,0.001299,0.356710,0.000360,50
6000,NLHQT(n=2),collision_slots,10925.040000,61.960804,11007.200000,17.174659,50
6000,NLHQT(n=2),idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,NLHQT(n=2),total_energy_uj,3305622.162140,14090.555680,3329166.186675,3905.702769,50
6000,NLHQT(n=2),total_listening_energy_uj,3304225.235460,14087.714789,3327764.963675,3904.915314,50
6000,NLHQT(n=2),total_transmission_energy_uj,1396.926680,3.214341,1401.869150,0.890970,50
6000,NLHQT(n=2),total_bits,1636200.640000,1722.670041,1638836.800000,477.499774,50
6000,NLHQT(n=2),avg_tag_bits,208.386067,0.026771,208.429133,0.007421,50
6000,NLHQT(n=2),avg_reader_bits,64.314040,0.261473,64.716750,0.072477,50
6000,NLHQT(n=2),avg_total_bits,272.700107,0.287112,273.139467,0.079583,50
6000,NLHQT(n=2),avg_query_efficiency,0.549214,0.003121,0.554509,0.000865,50
6000,NLHQT(n=2),peak_stack_depth,19.920000,0.723935,21.000000,0.200664,50
6000,NLHQT(n=2),avg_tag_responses,9.193033,0.013385,9.214567,0.003710,50
6000,SD-CGQT,total_protocol_time_ms,2699.349500,56.802954,2801.285937,15.744975,50
6000,SD-CGQT,throughput_tags_per_sec,2223.715206,46.444058,2294.393822,12.873636,50
6000,SD-CGQT,system_efficiency,0.412580,0.002736,0.416452,0.000758,50
6000,SD-CGQT,collision_slots,1794.920000,31.773330,1840.750000,8.807118,50
6000,SD-CGQT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,SD-CGQT,total_energy_uj,719031.959390,19319.586572,750549.540450,5355.116184,50
6000,SD-CGQT,total_listening_energy_uj,718230.005450,19312.187706,749731.111400,5353.065323,50
6000,SD-CGQT,total_transmission_energy_uj,801.953940,9.270055,818.158600,2.569528,50
6000,SD-CGQT,total_bits,1298796.900000,12822.632294,1322396.400000,3554.252337,50
6000,SD-CGQT,avg_tag_bits,199.515540,1.839257,202.878808,0.509816,50
6000,SD-CGQT,avg_reader_bits,16.950610,0.344956,17.542775,0.095617,50
6000,SD-CGQT,avg_total_bits,216.466150,2.137105,220.399400,0.592375,50
6000,SD-CGQT,avg_query_efficiency,3.343789,0.058891,3.437196,0.016324,50
6000,SD-CGQT,avg_tag_responses,10.601753,0.100971,10.758333,0.027988,50
6000,SGCT,total_protocol_time_ms,6836.387700,25.685176,6875.001063,7.119568,50
6000,SGCT,throughput_tags_per_sec,877.668637,3.300239,883.202131,0.914780,50
6000,SGCT,system_efficiency,0.852666,0.003419,0.858369,0.000948,50
6000,SGCT,collision_slots,1036.860000,28.193942,1079.200000,7.814962,50
6000,SGCT,idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,total_energy_uj,2068259.234567,9005.388276,2081517.410200,2496.166278,50
6000,SGCT,total_listening_energy_uj,2067476.532828,9002.407287,2080730.382750,2495.339990,50
6000,SGCT,total_transmission_energy_uj,782.701740,3.457631,787.918250,0.958406,50
6000,SGCT,total_bits,982766.820000,2069.596359,985898.650000,573.662843,50
6000,SGCT,avg_tag_bits,131.425767,0.077026,131.540767,0.021351,50
6000,SGCT,avg_reader_bits,32.368703,0.269296,32.770475,0.074645,50
6000,SGCT,avg_total_bits,163.794470,0.344933,164.316442,0.095610,50
6000,SGCT,avg_query_efficiency,5.790925,0.158524,6.060606,0.043941,50
6000,SGCT,peak_stack_depth,256.460000,0.676425,257.550000,0.187495,50
6000,SGCT,progressive_probe_count,519.360000,14.261064,540.650000,3.952965,50
6000,SGCT,signature_grouping_trigger_count,518.500000,13.944862,539.000000,3.865319,50
6000,SGCT,local_short_id_trigger_count,257.000000,0.000000,257.000000,0.000000,50
6000,SGCT,signature_groups_pruned,63458.500000,209.172934,63766.000000,57.979779,50
6000,SGCT,sparse_signature_groups,6517.500000,13.944862,6538.000000,3.865319,50
6000,SGCT,signature_marker_bits,12531.440000,27.508188,12572.950000,7.624881,50
6000,SGCT,signature_marker_tag_bits,12531.440000,27.508188,12572.950000,7.624881,50
6000,SGCT,signature_non_idle_marker_count,6517.500000,13.944862,6538.000000,3.865319,50
6000,SGCT,signature_collision_groups,517.500000,13.944862,538.000000,3.865319,50
6000,SGCT,signature_singleton_groups,6000.000000,0.000000,6000.000000,0.000000,50
6000,SGCT,low_d_fallback_count,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,suffix_signature_trigger_count,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,hash_short_id_round_count,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,hash_short_id_split_count,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,hash_short_id_collision_groups,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,hash_short_id_singleton_groups,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,small_cluster_guard_count,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,max_signature_d,8.000000,0.000000,8.000000,0.000000,50
6000,SGCT,epc_verification_count,6000.000000,0.000000,6000.000000,0.000000,50
6000,SGCT,verify_fail_count,0.000000,0.000000,0.000000,0.000000,50
6000,SGCT,avg_tag_responses,4.177433,0.009269,4.191583,0.002569,50
6000,SUBF-CGDFSA,total_protocol_time_ms,6623.687150,111.332535,6798.256125,30.859804,50
6000,SUBF-CGDFSA,throughput_tags_per_sec,906.089702,15.169682,930.439247,4.204821,50
6000,SUBF-CGDFSA,system_efficiency,0.000000,0.000000,0.000000,0.000000,50
6000,SUBF-CGDFSA,collision_slots,0.000000,0.000000,0.000000,0.000000,50
6000,SUBF-CGDFSA,idle_slots,0.000000,0.000000,0.000000,0.000000,50
6000,SUBF-CGDFSA,total_energy_uj,1979847.015005,38414.021458,2038752.787437,10647.823506,50
6000,SUBF-CGDFSA,total_listening_energy_uj,1979241.593245,38394.612570,2038115.823637,10642.443636,50
6000,SUBF-CGDFSA,total_transmission_energy_uj,605.421760,23.246147,645.641000,6.443503,50
6000,SUBF-CGDFSA,total_bits,1199623.520000,46123.278860,1278771.700000,12784.720635,50
6000,SUBF-CGDFSA,avg_tag_bits,199.313920,7.667147,212.433600,2.125225,50
6000,SUBF-CGDFSA,avg_reader_bits,0.623333,0.045671,0.696667,0.012659,50
6000,SUBF-CGDFSA,avg_total_bits,199.937253,7.687213,213.128617,2.130787,50
6000,SUBF-CGDFSA,avg_query_efficiency,6000.000000,0.000000,6000.000000,0.000000,50
7000,DQTA(k_max=3),total_protocol_time_ms,11403.871775,52.806536,11500.906500,14.637225,50
7000,DQTA(k_max=3),throughput_tags_per_sec,613.839492,2.837817,618.084205,0.786603,50
7000,DQTA(k_max=3),system_efficiency,0.336503,0.002206,0.339915,0.000611,50
7000,DQTA(k_max=3),collision_slots,6451.520000,48.149105,6541.200000,13.346251,50
7000,DQTA(k_max=3),idle_slots,7351.520000,119.204034,7525.400000,33.041672,50
7000,DQTA(k_max=3),total_energy_uj,4003185.465485,22616.348078,4045449.287500,6268.931852,50
7000,DQTA(k_max=3),total_listening_energy_uj,3999637.255695,22609.735326,4041885.525525,6267.098891,50
7000,DQTA(k_max=3),total_transmission_energy_uj,3548.209790,7.795655,3559.890600,2.160845,50
7000,DQTA(k_max=3),total_bits,6400669.600000,10574.855529,6415248.000000,2931.200406,50
7000,DQTA(k_max=3),avg_tag_bits,881.250420,1.287987,882.951886,0.357012,50
7000,DQTA(k_max=3),avg_reader_bits,33.130951,0.259639,33.619300,0.071968,50
7000,DQTA(k_max=3),avg_total_bits,914.381371,1.510694,916.464000,0.418743,50
7000,DQTA(k_max=3),avg_query_efficiency,1.085075,0.008079,1.096234,0.002240,50
7000,DQTA(k_max=3),peak_stack_depth,25.900000,0.863075,27.000000,0.239232,50
7000,DQTA(k_max=3),avg_tag_responses,4.984871,0.007920,4.994900,0.002195,50
7000,DRCT,total_protocol_time_ms,10607.194050,46.733709,10693.220063,12.953923,50
7000,DRCT,throughput_tags_per_sec,659.941978,2.895830,663.440566,0.802683,50
7000,DRCT,system_efficiency,0.346640,0.002208,0.349687,0.000612,50
7000,DRCT,collision_slots,10096.340000,64.586158,10218.000000,17.902370,50
7000,DRCT,idle_slots,3098.340000,64.586158,3220.000000,17.902370,50
7000,DRCT,total_energy_uj,3722978.204020,18925.584684,3757872.301288,5245.904433,50
7000,DRCT,energy_per_tag_uj,531.854029,2.703655,536.838900,0.749415,50
7000,DRCT,total_reader_tx_energy_uj,802.514400,5.502085,812.990700,1.525100,50
7000,DRCT,total_tag_tx_energy_uj,510.003780,1.394390,512.447050,0.386505,50
7000,DRCT,total_listening_energy_uj,3721665.685840,18920.395863,3756546.528813,5244.466165,50
7000,DRCT,total_transmission_energy_uj,1312.518180,6.128316,1324.366425,1.698683,50
7000,DRCT,total_bits,1421264.760000,4548.024292,1430955.450000,1260.648017,50
7000,DRCT,avg_tag_bits,145.715366,0.398397,146.413443,0.110430,50
7000,DRCT,avg_reader_bits,57.322457,0.393006,58.070764,0.108936,50
7000,DRCT,avg_total_bits,203.037823,0.649718,204.422207,0.180093,50
7000,DRCT,avg_query_efficiency,0.693348,0.004416,0.699444,0.001224,50
7000,DRCT,peak_stack_depth,12.620000,0.567486,13.000000,0.157299,50
7000,DRCT,avg_tag_responses,14.106591,0.022272,14.143486,0.006173,50
7000,EAQ_CBB,total_protocol_time_ms,15664.131125,34.049981,15723.325125,9.438173,50
7000,EAQ_CBB,throughput_tags_per_sec,446.882903,0.970593,448.350446,0.269035,50
7000,EAQ_CBB,system_efficiency,0.546010,0.001754,0.548723,0.000486,50
7000,EAQ_CBB,collision_slots,5820.400000,41.239965,5891.100000,11.431135,50
7000,EAQ_CBB,idle_slots,0.000000,0.000000,0.000000,0.000000,50
7000,EAQ_CBB,total_energy_uj,5485174.948168,15615.172470,5509860.310575,4328.304982,50
7000,EAQ_CBB,total_listening_energy_uj,5482634.593417,15610.881476,5507313.672875,4327.115580,50
7000,EAQ_CBB,total_transmission_energy_uj,2540.354750,4.972752,2549.428675,1.378377,50
7000,EAQ_CBB,total_bits,2009601.220000,5550.318400,2019666.950000,1538.469769,50
7000,EAQ_CBB,avg_tag_bits,140.842637,0.590239,141.895736,0.163606,50
7000,EAQ_CBB,avg_reader_bits,146.243251,0.213893,146.626343,0.059288,50
7000,EAQ_CBB,avg_total_bits,287.085889,0.792903,288.523850,0.219781,50
7000,EAQ_CBB,avg_query_efficiency,1.202726,0.008500,1.215932,0.002356,50
7000,EAQ_CBB,peak_stack_depth,1720.380000,5.306484,1728.550000,1.470882,50
7000,EAQ_CBB,avg_tag_responses,3.791166,0.012801,3.814443,0.003548,50
7000,EMDT,total_protocol_time_ms,9607.430400,82.850890,9739.999750,22.965095,50
7000,EMDT,throughput_tags_per_sec,728.656023,6.306707,741.612536,1.748130,50
7000,EMDT,system_efficiency,0.500093,0.005111,0.508374,0.001417,50
7000,EMDT,collision_slots,4037.720000,86.574738,4166.450000,23.997293,50
7000,EMDT,idle_slots,2961.120000,78.364048,3097.200000,21.721406,50
7000,EMDT,total_energy_uj,3361906.187560,35551.623225,3423139.521750,9854.407195,50
7000,EMDT,total_listening_energy_uj,3361067.225880,35548.902837,3422295.708150,9853.653142,50
7000,EMDT,total_transmission_energy_uj,838.961680,4.491662,844.405800,1.245025,50
7000,EMDT,total_bits,1178985.800000,2981.167344,1183565.100000,826.337429,50
7000,EMDT,avg_tag_bits,144.667611,0.188621,144.983657,0.052283,50
7000,EMDT,avg_reader_bits,23.758931,0.292714,24.150186,0.081136,50
7000,EMDT,avg_total_bits,168.426543,0.425881,169.080729,0.118048,50
7000,EMDT,avg_query_efficiency,1.734444,0.037719,1.813403,0.010455,50
7000,EMDT,peak_stack_depth,44.800000,1.525297,47.000000,0.422791,50
7000,EMDT,avg_tag_responses,5.181314,0.027696,5.218536,0.007677,50
7000,FHS_RAC,total_protocol_time_ms,10884.489575,20.289730,10915.415937,5.624026,50
7000,FHS_RAC,throughput_tags_per_sec,643.119163,1.197992,644.797518,0.332066,50
7000,FHS_RAC,system_efficiency,0.556508,0.001713,0.558931,0.000475,50
7000,FHS_RAC,collision_slots,4429.160000,20.089961,4459.550000,5.568653,50
7000,FHS_RAC,idle_slots,1149.400000,31.083823,1205.550000,8.615996,50
7000,FHS_RAC,total_energy_uj,3812655.041728,7568.252940,3825246.176356,2097.812686,50
7000,FHS_RAC,total_listening_energy_uj,3811422.628097,7565.898754,3824010.771931,2097.160139,50
7000,FHS_RAC,total_transmission_energy_uj,1232.413630,2.841005,1236.804975,0.787486,50
7000,FHS_RAC,total_bits,1136325.500000,1393.088380,1138417.150000,386.144398,50
7000,FHS_RAC,avg_tag_bits,99.070226,0.014766,99.092193,0.004093,50
7000,FHS_RAC,avg_reader_bits,63.261989,0.204351,63.579257,0.056643,50
7000,FHS_RAC,avg_total_bits,162.332214,0.199013,162.631021,0.055163,50
7000,FHS_RAC,avg_query_efficiency,1.580467,0.007166,1.590494,0.001986,50
7000,FHS_RAC,peak_stack_depth,21.400000,0.782461,23.000000,0.216887,50
7000,FHS_RAC,avg_tag_responses,8.109603,0.007872,8.124029,0.002182,50
7000,HLCT-Base,total_protocol_time_ms,9281.610400,25.114800,9319.267437,6.961467,50
7000,HLCT-Base,throughput_tags_per_sec,754.184883,2.041798,757.566469,0.565957,50
7000,HLCT-Base,system_efficiency,0.322140,0.002463,0.326380,0.000683,50
7000,HLCT-Base,collision_slots,2818.620000,23.400584,2852.000000,6.486311,50
7000,HLCT-Base,idle_slots,11912.340000,158.681765,12185.150000,43.984341,50
7000,HLCT-Base,total_energy_uj,3311243.525882,11837.830817,3328159.792025,3281.279294,50
