experiment_name,algorithm_name,run_id,point_seed,algorithm_seed,TOTAL_TAGS
formal_main_scalability_uniform,DQTA(k_max=3),28,1853126050,1858960050,1000
formal_main_scalability_uniform,DQTA(k_max=3),28,1582740384,2161688773,2000
formal_main_scalability_uniform,DQTA(k_max=3),28,2818629420,2332067115,3000
formal_main_scalability_uniform,DQTA(k_max=3),28,2379172862,4268864808,4000
formal_main_scalability_uniform,DQTA(k_max=3),28,460872609,3088928083,5000
formal_main_scalability_uniform,DQTA(k_max=3),28,522429608,2801385205,6000
formal_main_scalability_uniform,DQTA(k_max=3),28,1222997312,2000873981,7000
formal_main_scalability_uniform,DQTA(k_max=3),28,4279444838,2954757713,8000
formal_main_scalability_uniform,DQTA(k_max=3),28,3193241627,2740707002,9000
formal_main_scalability_uniform,DQTA(k_max=3),28,1906998756,1857806168,10000
formal_main_scalability_uniform,DQTA(k_max=3),29,3336966578,2693896429,1000
formal_main_scalability_uniform,DQTA(k_max=3),29,986535309,268059977,2000
formal_main_scalability_uniform,DQTA(k_max=3),29,2597036008,1172735533,3000
formal_main_scalability_uniform,DQTA(k_max=3),29,1818270661,2362356650,4000
formal_main_scalability_uniform,DQTA(k_max=3),29,3538907500,2227330308,5000
formal_main_scalability_uniform,DQTA(k_max=3),29,2004346932,192211950,6000
formal_main_scalability_uniform,DQTA(k_max=3),29,4196998069,1018646066,7000
formal_main_scalability_uniform,DQTA(k_max=3),29,1715934636,10831426,8000
formal_main_scalability_uniform,DQTA(k_max=3),29,2435079334,1762652080,9000
formal_main_scalability_uniform,DQTA(k_max=3),29,1166761648,2152007956,10000
formal_main_scalability_uniform,DQTA(k_max=3),30,4041472904,622264554,1000
formal_main_scalability_uniform,DQTA(k_max=3),30,3453918611,3309644806,2000
formal_main_scalability_uniform,DQTA(k_max=3),30,597406956,3457120051,3000
formal_main_scalability_uniform,DQTA(k_max=3),30,1264608192,2323229995,4000
formal_main_scalability_uniform,DQTA(k_max=3),30,1097725392,336833395,5000
formal_main_scalability_uniform,DQTA(k_max=3),30,238154188,286673403,6000
formal_main_scalability_uniform,DQTA(k_max=3),30,2101761521,2996988195,7000
formal_main_scalability_uniform,DQTA(k_max=3),30,2388636098,74365595,8000
formal_main_scalability_uniform,DQTA(k_max=3),30,73387290,1730646000,9000
formal_main_scalability_uniform,DQTA(k_max=3),30,1367160181,734823549,10000
formal_main_scalability_uniform,DQTA(k_max=3),31,1942454048,2694076254,1000
formal_main_scalability_uniform,DQTA(k_max=3),31,4284625769,2697592095,2000
formal_main_scalability_uniform,DQTA(k_max=3),31,3614235265,3709291147,3000
formal_main_scalability_uniform,DQTA(k_max=3),31,311933795,1232628335,4000
formal_main_scalability_uniform,DQTA(k_max=3),31,2149961025,3889052354,5000
formal_main_scalability_uniform,DQTA(k_max=3),31,3022553196,479108450,6000
formal_main_scalability_uniform,DQTA(k_max=3),31,4026770031,913355653,7000
formal_main_scalability_uniform,DQTA(k_max=3),31,3217786966,3144367035,8000
formal_main_scalability_uniform,DQTA(k_max=3),31,677269546,4134811795,9000
formal_main_scalability_uniform,DQTA(k_max=3),31,2474588125,1479991189,10000
formal_main_scalability_uniform,DQTA(k_max=3),32,3586137448,2440125090,1000
formal_main_scalability_uniform,DQTA(k_max=3),32,2782613266,1359840967,2000
formal_main_scalability_uniform,DQTA(k_max=3),32,320004795,4250511994,3000
formal_main_scalability_uniform,DQTA(k_max=3),32,1425331356,1307131703,4000
formal_main_scalability_uniform,DQTA(k_max=3),32,3530771987,302122864,5000
